Time,	,RPM,	,Position,	,RPMDifferent,	,AnalogOutput
3.2871928125,	,93.5903062634227,	,237,	,6.409693736577296,	,0.4214105245354831
3.2871928125,	,93.5903062634227,	,237,	,6.409693736577296,	,0.2930121596129831
3.2871928125,	,93.5903062634227,	,237,	,6.409693736577296,	,0.2930121596129831
3.2951646875,	,93.5903062634227,	,241,	,6.409693736577296,	,0.2930121596129831
3.2951646875,	,94.56947457790983,	,241,	,5.43052542209017,	,0.2930121596129831
3.2951646875,	,94.56947457790983,	,241,	,5.43052542209017,	,0.2930121596129831
3.2951646875,	,94.56947457790983,	,241,	,5.43052542209017,	,0.2930121596129831
3.2951646875,	,94.56947457790983,	,241,	,5.43052542209017,	,0.2930121596129831
3.2951646875,	,94.56947457790983,	,241,	,5.43052542209017,	,0.2930121596129831
3.2951646875,	,94.56947457790983,	,241,	,5.43052542209017,	,0.2930121596129831
3.2951646875,	,94.56947457790983,	,241,	,5.43052542209017,	,0.2930121596129831
3.3032596875,	,94.56947457790983,	,245,	,5.43052542209017,	,0.2930121596129831
3.3032596875,	,94.50191703888851,	,245,	,5.498082961111493,	,0.291334936872248
3.3032596875,	,94.50191703888851,	,245,	,5.498082961111493,	,0.291334936872248
3.3032596875,	,94.50191703888851,	,245,	,5.498082961111493,	,0.291334936872248
3.3032596875,	,94.50191703888851,	,245,	,5.498082961111493,	,0.291334936872248
3.3032596875,	,94.50191703888851,	,245,	,5.498082961111493,	,0.291334936872248
3.3032596875,	,94.50191703888851,	,245,	,5.498082961111493,	,0.291334936872248
3.3032596875,	,94.50191703888851,	,245,	,5.498082961111493,	,0.291334936872248
3.311266875,	,94.50191703888851,	,250,	,5.498082961111493,	,0.291334936872248
3.311266875,	,95.46078541445982,	,250,	,4.539214585540179,	,0.291334936872248
3.311266875,	,95.46078541445982,	,250,	,4.539214585540179,	,0.291334936872248
3.311266875,	,95.46078541445982,	,250,	,4.539214585540179,	,0.26458539534473036
3.311266875,	,95.46078541445982,	,250,	,4.539214585540179,	,0.26458539534473036
3.311266875,	,95.46078541445982,	,250,	,4.539214585540179,	,0.26458539534473036
3.311266875,	,95.46078541445982,	,250,	,4.539214585540179,	,0.26458539534473036
3.311266875,	,95.46078541445982,	,250,	,4.539214585540179,	,0.26458539534473036
3.3192546875,	,95.46078541445982,	,254,	,4.539214585540179,	,0.26458539534473036
3.3192546875,	,95.48269213450473,	,254,	,4.517307865495269,	,0.26458539534473036
3.3192546875,	,95.48269213450473,	,254,	,4.517307865495269,	,0.26458539534473036
3.3192546875,	,95.48269213450473,	,254,	,4.517307865495269,	,0.26458539534473036
3.3192546875,	,95.48269213450473,	,254,	,4.517307865495269,	,0.26458539534473036
3.3192546875,	,95.48269213450473,	,254,	,4.517307865495269,	,0.26458539534473036
3.3192546875,	,95.48269213450473,	,254,	,4.517307865495269,	,0.39154416529037217
3.3192546875,	,95.48269213450473,	,254,	,4.517307865495269,	,0.39154416529037217
3.3272328125,	,95.48269213450473,	,258,	,4.517307865495269,	,0.39154416529037217
3.3272328125,	,95.48657735416461,	,258,	,4.513422645835391,	,0.39154416529037217
3.3272328125,	,95.48657735416461,	,258,	,4.513422645835391,	,0.39154416529037217
3.3272328125,	,95.48657735416461,	,258,	,4.513422645835391,	,0.39154416529037217
3.3272328125,	,95.48657735416461,	,258,	,4.513422645835391,	,0.39154416529037217
3.3272328125,	,95.48657735416461,	,258,	,4.513422645835391,	,0.39154416529037217
3.3272328125,	,95.48657735416461,	,258,	,4.513422645835391,	,0.39154416529037217
3.3272328125,	,95.48657735416461,	,258,	,4.513422645835391,	,0.39154416529037217
3.33525875,	,95.48657735416461,	,262,	,4.513422645835391,	,0.39154416529037217
3.33525875,	,95.49854581759777,	,262,	,4.501454182402227,	,0.39255735152360743
3.33525875,	,95.49854581759777,	,262,	,4.501454182402227,	,0.39255735152360743
3.33525875,	,95.49854581759777,	,262,	,4.501454182402227,	,0.39255735152360743
3.33525875,	,95.49854581759777,	,262,	,4.501454182402227,	,0.39255735152360743
3.33525875,	,95.49854581759777,	,262,	,4.501454182402227,	,0.39255735152360743
3.33525875,	,95.49854581759777,	,262,	,4.501454182402227,	,0.39255735152360743
3.33525875,	,95.49854581759777,	,262,	,4.501454182402227,	,0.39255735152360743
3.343251875,	,95.49854581759777,	,267,	,4.501454182402227,	,0.39255735152360743
3.343251875,	,96.45768205558554,	,267,	,3.5423179444144637,	,0.39255735152360743
3.343251875,	,96.45768205558554,	,267,	,3.5423179444144637,	,0.39255735152360743
3.343251875,	,96.45768205558554,	,267,	,3.5423179444144637,	,0.25574817720052556
3.343251875,	,96.45768205558554,	,267,	,3.5423179444144637,	,0.25574817720052556
3.343251875,	,96.45768205558554,	,267,	,3.5423179444144637,	,0.25574817720052556
3.343251875,	,96.45768205558554,	,267,	,3.5423179444144637,	,0.25574817720052556
3.343251875,	,96.45768205558554,	,267,	,3.5423179444144637,	,0.25574817720052556
3.35129375,	,96.45768205558554,	,271,	,3.5423179444144637,	,0.25574817720052556
3.35129375,	,96.41295597302364,	,271,	,3.5870440269763577,	,0.25574817720052556
3.35129375,	,96.41295597302364,	,271,	,3.5870440269763577,	,0.25574817720052556
3.35129375,	,96.41295597302364,	,271,	,3.5870440269763577,	,0.25574817720052556
3.35129375,	,96.41295597302364,	,271,	,3.5870440269763577,	,0.25574817720052556
3.35129375,	,96.41295597302364,	,271,	,3.5870440269763577,	,0.3920111706135792
3.35129375,	,96.41295597302364,	,271,	,3.5870440269763577,	,0.3920111706135792
3.35129375,	,96.41295597302364,	,271,	,3.5870440269763577,	,0.3920111706135792
3.3592528125,	,96.41295597302364,	,275,	,3.5870440269763577,	,0.3920111706135792
3.3592528125,	,96.42048588211246,	,275,	,3.579514117887541,	,0.3920111706135792
3.3592528125,	,96.42048588211246,	,275,	,3.579514117887541,	,0.3920111706135792
3.3592528125,	,96.42048588211246,	,275,	,3.579514117887541,	,0.3920111706135792
3.3592528125,	,96.42048588211246,	,275,	,3.579514117887541,	,0.3920111706135792
3.3592528125,	,96.42048588211246,	,275,	,3.579514117887541,	,0.3920111706135792
3.3592528125,	,96.42048588211246,	,275,	,3.579514117887541,	,0.3920111706135792
3.3592528125,	,96.42048588211246,	,275,	,3.579514117887541,	,0.3920111706135792
3.367301875,	,96.42048588211246,	,279,	,3.579514117887541,	,0.38531924246934196
3.367301875,	,96.42048588211246,	,279,	,3.579514117887541,	,0.38531924246934196
3.367301875,	,96.42048588211246,	,279,	,3.579514117887541,	,0.38531924246934196
3.367301875,	,96.42048588211246,	,279,	,3.579514117887541,	,0.38531924246934196
3.367301875,	,96.42048588211246,	,279,	,3.579514117887541,	,0.38531924246934196
3.367301875,	,96.42048588211246,	,279,	,3.579514117887541,	,0.38531924246934196
3.367301875,	,96.42048588211246,	,279,	,3.579514117887541,	,0.38531924246934196
3.367301875,	,96.42048588211246,	,279,	,3.579514117887541,	,0.38531924246934196
3.37525875,	,96.42048588211246,	,284,	,3.579514117887541,	,0.38531924246934196
3.37525875,	,97.40307489934814,	,284,	,2.596925100651859,	,0.38531924246934196
3.37525875,	,97.40307489934814,	,284,	,2.596925100651859,	,0.38531924246934196
3.37525875,	,97.40307489934814,	,284,	,2.596925100651859,	,0.25607722530713184
3.37525875,	,97.40307489934814,	,284,	,2.596925100651859,	,0.25607722530713184
3.37525875,	,97.40307489934814,	,284,	,2.596925100651859,	,0.25607722530713184
3.37525875,	,97.40307489934814,	,284,	,2.596925100651859,	,0.25607722530713184
3.37525875,	,97.40307489934814,	,284,	,2.596925100651859,	,0.25607722530713184
3.383261875,	,97.40307489934814,	,288,	,2.596925100651859,	,0.25607722530713184
3.383261875,	,97.40434302819976,	,288,	,2.5956569718002385,	,0.25607722530713184
3.383261875,	,97.40434302819976,	,288,	,2.5956569718002385,	,0.25607722530713184
3.383261875,	,97.40434302819976,	,288,	,2.5956569718002385,	,0.25607722530713184
3.383261875,	,97.40434302819976,	,288,	,2.5956569718002385,	,0.25607722530713184
3.383261875,	,97.40434302819976,	,288,	,2.5956569718002385,	,0.25607722530713184
3.383261875,	,97.40434302819976,	,288,	,2.5956569718002385,	,0.37674535329840964
3.383261875,	,97.40434302819976,	,288,	,2.5956569718002385,	,0.37674535329840964
3.3912609375,	,97.40434302819976,	,292,	,2.5956569718002385,	,0.37674535329840964
3.3912609375,	,97.41655045704096,	,292,	,2.5834495429590447,	,0.37674535329840964
3.3912609375,	,97.41655045704096,	,292,	,2.5834495429590447,	,0.37674535329840964
3.3912609375,	,97.41655045704096,	,292,	,2.5834495429590447,	,0.37674535329840964
3.3912609375,	,97.41655045704096,	,292,	,2.5834495429590447,	,0.37674535329840964
3.3912609375,	,97.41655045704096,	,292,	,2.5834495429590447,	,0.37674535329840964
3.3912609375,	,97.41655045704096,	,292,	,2.5834495429590447,	,0.37674535329840964
3.3912609375,	,97.41655045704096,	,292,	,2.5834495429590447,	,0.37674535329840964
3.39923875,	,97.41655045704096,	,297,	,2.5834495429590447,	,0.37674535329840964
3.39923875,	,98.37450595744436,	,297,	,1.6254940425556441,	,0.24828813260848231
3.39923875,	,98.37450595744436,	,297,	,1.6254940425556441,	,0.24828813260848231
3.39923875,	,98.37450595744436,	,297,	,1.6254940425556441,	,0.24828813260848231
3.39923875,	,98.37450595744436,	,297,	,1.6254940425556441,	,0.24828813260848231
3.39923875,	,98.37450595744436,	,297,	,1.6254940425556441,	,0.24828813260848231
3.39923875,	,98.37450595744436,	,297,	,1.6254940425556441,	,0.24828813260848231
3.39923875,	,98.37450595744436,	,297,	,1.6254940425556441,	,0.24828813260848231
3.407251875,	,98.37450595744436,	,301,	,1.6254940425556441,	,0.24828813260848231
3.407251875,	,98.38779658540088,	,301,	,1.6122034145991222,	,0.24828813260848231
3.407251875,	,98.38779658540088,	,301,	,1.6122034145991222,	,0.24828813260848231
3.407251875,	,98.38779658540088,	,301,	,1.6122034145991222,	,0.24828813260848231
3.407251875,	,98.38779658540088,	,301,	,1.6122034145991222,	,0.3657441571019942
3.407251875,	,98.38779658540088,	,301,	,1.6122034145991222,	,0.3657441571019942
3.407251875,	,98.38779658540088,	,301,	,1.6122034145991222,	,0.3657441571019942
3.407251875,	,98.38779658540088,	,301,	,1.6122034145991222,	,0.3657441571019942
3.4152546875,	,98.38779658540088,	,305,	,1.6122034145991222,	,0.3657441571019942
3.4152546875,	,98.40589682865291,	,305,	,1.5941031713470863,	,0.3657441571019942
3.4152546875,	,98.40589682865291,	,305,	,1.5941031713470863,	,0.3657441571019942
3.4152546875,	,98.40589682865291,	,305,	,1.5941031713470863,	,0.3657441571019942
3.4152546875,	,98.40589682865291,	,305,	,1.5941031713470863,	,0.3657441571019942
3.4152546875,	,98.40589682865291,	,305,	,1.5941031713470863,	,0.3657441571019942
3.4152546875,	,98.40589682865291,	,305,	,1.5941031713470863,	,0.3657441571019942
3.4152546875,	,98.40589682865291,	,305,	,1.5941031713470863,	,0.36512468990236735
3.423211875,	,98.40589682865291,	,310,	,1.5941031713470863,	,0.36512468990236735
3.423211875,	,99.37357263550895,	,310,	,0.6264273644910503,	,0.36512468990236735
3.423211875,	,99.37357263550895,	,310,	,0.6264273644910503,	,0.36512468990236735
3.423211875,	,99.37357263550895,	,310,	,0.6264273644910503,	,0.36512468990236735
3.423211875,	,99.37357263550895,	,310,	,0.6264273644910503,	,0.36512468990236735
3.423211875,	,99.37357263550895,	,310,	,0.6264273644910503,	,0.36512468990236735
3.423211875,	,99.37357263550895,	,310,	,0.6264273644910503,	,0.36512468990236735
3.423211875,	,99.37357263550895,	,310,	,0.6264273644910503,	,0.36512468990236735
3.431230625,	,99.37357263550895,	,314,	,0.6264273644910503,	,0.36512468990236735
3.431230625,	,99.32910063586898,	,314,	,0.6708993641310173,	,0.36512468990236735
3.431230625,	,99.32910063586898,	,314,	,0.6708993641310173,	,0.2449170937801023
3.431230625,	,99.32910063586898,	,314,	,0.6708993641310173,	,0.2449170937801023
3.431230625,	,99.32910063586898,	,314,	,0.6708993641310173,	,0.2449170937801023
3.431230625,	,99.32910063586898,	,314,	,0.6708993641310173,	,0.2449170937801023
3.431230625,	,99.32910063586898,	,314,	,0.6708993641310173,	,0.2449170937801023
3.431230625,	,99.32910063586898,	,314,	,0.6708993641310173,	,0.2449170937801023
3.439225,	,99.32910063586898,	,318,	,0.6708993641310173,	,0.2449170937801023
3.439225,	,99.33104040163494,	,318,	,0.6689595983650634,	,0.2449170937801023
3.439225,	,99.33104040163494,	,318,	,0.6689595983650634,	,0.2449170937801023
3.439225,	,99.33104040163494,	,318,	,0.6689595983650634,	,0.2449170937801023
3.439225,	,99.33104040163494,	,318,	,0.6689595983650634,	,0.2449170937801023
3.439225,	,99.33104040163494,	,318,	,0.6689595983650634,	,0.357984811862147
3.439225,	,99.33104040163494,	,318,	,0.6689595983650634,	,0.357984811862147
3.439225,	,99.33104040163494,	,318,	,0.6689595983650634,	,0.357984811862147
3.447156875,	,99.33104040163494,	,323,	,0.6689595983650634,	,0.357984811862147
3.447156875,	,99.38554644682199,	,323,	,0.6144535531780093,	,0.357984811862147
3.447156875,	,99.38554644682199,	,323,	,0.6144535531780093,	,0.357984811862147
3.447156875,	,99.38554644682199,	,323,	,0.6144535531780093,	,0.357984811862147
3.447156875,	,99.38554644682199,	,323,	,0.6144535531780093,	,0.357984811862147
3.447156875,	,99.38554644682199,	,323,	,0.6144535531780093,	,0.357984811862147
3.447156875,	,99.38554644682199,	,323,	,0.6144535531780093,	,0.357984811862147
3.447156875,	,99.38554644682199,	,323,	,0.6144535531780093,	,0.357984811862147
3.4551978125,	,99.38554644682199,	,327,	,0.6144535531780093,	,0.3510464771820529
3.4551978125,	,99.34316565436704,	,327,	,0.6568343456329586,	,0.3510464771820529
3.4551978125,	,99.34316565436704,	,327,	,0.6568343456329586,	,0.3510464771820529
3.4551978125,	,99.34316565436704,	,327,	,0.6568343456329586,	,0.3510464771820529
3.4551978125,	,99.34316565436704,	,327,	,0.6568343456329586,	,0.3510464771820529
3.4551978125,	,99.34316565436704,	,327,	,0.6568343456329586,	,0.3510464771820529
3.4551978125,	,99.34316565436704,	,327,	,0.6568343456329586,	,0.3510464771820529
3.4551978125,	,99.34316565436704,	,327,	,0.6568343456329586,	,0.3510464771820529
3.463226875,	,99.34316565436704,	,331,	,0.6568343456329586,	,0.3510464771820529
3.463226875,	,99.33071710207938,	,331,	,0.669282897920624,	,0.3510464771820529
3.463226875,	,99.33071710207938,	,331,	,0.669282897920624,	,0.36574183226807566
3.463226875,	,99.33071710207938,	,331,	,0.669282897920624,	,0.36574183226807566
3.463226875,	,99.33071710207938,	,331,	,0.669282897920624,	,0.36574183226807566
3.463226875,	,99.33071710207938,	,331,	,0.669282897920624,	,0.36574183226807566
3.463226875,	,99.33071710207938,	,331,	,0.669282897920624,	,0.36574183226807566
3.463226875,	,99.33071710207938,	,331,	,0.669282897920624,	,0.36574183226807566
3.4712259375,	,99.33071710207938,	,336,	,0.669282897920624,	,0.36574183226807566
3.4712259375,	,100.29346083621724,	,336,	,-0.2934608362172355,	,0.36574183226807566
3.4712259375,	,100.29346083621724,	,336,	,-0.2934608362172355,	,0.36574183226807566
3.4712259375,	,100.29346083621724,	,336,	,-0.2934608362172355,	,0.36574183226807566
3.4712259375,	,100.29346083621724,	,336,	,-0.2934608362172355,	,0.36574183226807566
3.4712259375,	,100.29346083621724,	,336,	,-0.2934608362172355,	,0.2305213857631661
3.4712259375,	,100.29346083621724,	,336,	,-0.2934608362172355,	,0.2305213857631661
3.4712259375,	,100.29346083621724,	,336,	,-0.2934608362172355,	,0.2305213857631661
3.4792278125,	,100.29346083621724,	,340,	,-0.2934608362172355,	,0.2305213857631661
3.4792278125,	,99.3260294950091,	,340,	,0.6739705049909048,	,0.2305213857631661
3.4792278125,	,99.3260294950091,	,340,	,0.6739705049909048,	,0.2305213857631661
3.4792278125,	,99.3260294950091,	,340,	,0.6739705049909048,	,0.2305213857631661
3.4792278125,	,99.3260294950091,	,340,	,0.6739705049909048,	,0.2305213857631661
3.4792278125,	,99.3260294950091,	,340,	,0.6739705049909048,	,0.2305213857631661
3.4792278125,	,99.3260294950091,	,340,	,0.6739705049909048,	,0.2305213857631661
3.4792278125,	,99.3260294950091,	,340,	,0.6739705049909048,	,0.2305213857631661
3.4871928125,	,99.3260294950091,	,344,	,0.6739705049909048,	,0.47716743534120265
3.4871928125,	,99.32958557020787,	,344,	,0.6704144297921317,	,0.47716743534120265
3.4871928125,	,99.32958557020787,	,344,	,0.6704144297921317,	,0.47716743534120265
3.4871928125,	,99.32958557020787,	,344,	,0.6704144297921317,	,0.47716743534120265
3.4871928125,	,99.32958557020787,	,344,	,0.6704144297921317,	,0.47716743534120265
3.4871928125,	,99.32958557020787,	,344,	,0.6704144297921317,	,0.47716743534120265
3.4871928125,	,99.32958557020787,	,344,	,0.6704144297921317,	,0.47716743534120265
3.4871928125,	,99.32958557020787,	,344,	,0.6704144297921317,	,0.47716743534120265
3.495225,	,99.32958557020787,	,348,	,0.6704144297921317,	,0.47716743534120265
3.495225,	,99.36208696075796,	,348,	,0.6379130392420365,	,0.47716743534120265
3.495225,	,99.36208696075796,	,348,	,0.6379130392420365,	,0.47716743534120265
3.495225,	,99.36208696075796,	,348,	,0.6379130392420365,	,0.3537014645671597
3.495225,	,99.36208696075796,	,348,	,0.6379130392420365,	,0.3537014645671597
3.495225,	,99.36208696075796,	,348,	,0.6379130392420365,	,0.3537014645671597
3.495225,	,99.36208696075796,	,348,	,0.6379130392420365,	,0.3537014645671597
3.495225,	,99.36208696075796,	,348,	,0.6379130392420365,	,0.3537014645671597
3.5032228125,	,99.36208696075796,	,353,	,0.6379130392420365,	,0.3537014645671597
3.5032228125,	,99.36693973883499,	,353,	,0.6330602611650136,	,0.3537014645671597
3.5032228125,	,99.36693973883499,	,353,	,0.6330602611650136,	,0.3537014645671597
3.5032228125,	,99.36693973883499,	,353,	,0.6330602611650136,	,0.3537014645671597
3.5032228125,	,99.36693973883499,	,353,	,0.6330602611650136,	,0.3537014645671597
3.5032228125,	,99.36693973883499,	,353,	,0.6330602611650136,	,0.3537014645671597
3.5032228125,	,99.36693973883499,	,353,	,0.6330602611650136,	,0.3575426714677677
3.5032228125,	,99.36693973883499,	,353,	,0.6330602611650136,	,0.3575426714677677
3.5110909375,	,99.36693973883499,	,357,	,0.6330602611650136,	,0.3575426714677677
3.5110909375,	,99.42893521987672,	,357,	,0.5710647801232795,	,0.3575426714677677
3.5110909375,	,99.42893521987672,	,357,	,0.5710647801232795,	,0.3575426714677677
3.5110909375,	,99.42893521987672,	,357,	,0.5710647801232795,	,0.3575426714677677
3.5110909375,	,99.42893521987672,	,357,	,0.5710647801232795,	,0.3575426714677677
3.5110909375,	,99.42893521987672,	,357,	,0.5710647801232795,	,0.3575426714677677
3.5110909375,	,99.42893521987672,	,357,	,0.5710647801232795,	,0.3575426714677677
3.5110909375,	,99.42893521987672,	,357,	,0.5710647801232795,	,0.3575426714677677
3.519091875,	,99.42893521987672,	,361,	,0.5710647801232795,	,0.3492026314005904
3.519091875,	,99.41711288240072,	,361,	,0.5828871175992845,	,0.3492026314005904
3.519091875,	,99.41711288240072,	,361,	,0.5828871175992845,	,0.3492026314005904
3.519091875,	,99.41711288240072,	,361,	,0.5828871175992845,	,0.3492026314005904
3.519091875,	,99.41711288240072,	,361,	,0.5828871175992845,	,0.3492026314005904
3.519091875,	,99.41711288240072,	,361,	,0.5828871175992845,	,0.3492026314005904
3.519091875,	,99.41711288240072,	,361,	,0.5828871175992845,	,0.3492026314005904
3.519091875,	,99.41711288240072,	,361,	,0.5828871175992845,	,0.3492026314005904
3.5271659375,	,99.41711288240072,	,366,	,0.5828871175992845,	,0.3492026314005904
3.5271659375,	,100.3571544669699,	,366,	,-0.3571544669699023,	,0.3492026314005904
3.5271659375,	,100.3571544669699,	,366,	,-0.3571544669699023,	,0.3492026314005904
3.5271659375,	,100.3571544669699,	,366,	,-0.3571544669699023,	,0.23426127264055951
3.5271659375,	,100.3571544669699,	,366,	,-0.3571544669699023,	,0.23426127264055951
3.5271659375,	,100.3571544669699,	,366,	,-0.3571544669699023,	,0.23426127264055951
3.5271659375,	,100.3571544669699,	,366,	,-0.3571544669699023,	,0.23426127264055951
3.5271659375,	,100.3571544669699,	,366,	,-0.3571544669699023,	,0.23426127264055951
3.5352209375,	,100.3571544669699,	,370,	,-0.3571544669699023,	,0.23426127264055951
3.5352209375,	,99.36014598224168,	,370,	,0.6398540177583243,	,0.23426127264055951
3.5352209375,	,99.36014598224168,	,370,	,0.6398540177583243,	,0.23426127264055951
3.5352209375,	,99.36014598224168,	,370,	,0.6398540177583243,	,0.23426127264055951
3.5352209375,	,99.36014598224168,	,370,	,0.6398540177583243,	,0.23426127264055951
3.5352209375,	,99.36014598224168,	,370,	,0.6398540177583243,	,0.4928606251084785
3.5352209375,	,99.36014598224168,	,370,	,0.6398540177583243,	,0.4928606251084785
3.5352209375,	,99.36014598224168,	,370,	,0.6398540177583243,	,0.4928606251084785
3.54322375,	,99.36014598224168,	,374,	,0.6398540177583243,	,0.4928606251084785
3.54322375,	,99.38036822838573,	,374,	,0.6196317716142659,	,0.4928606251084785
3.54322375,	,99.38036822838573,	,374,	,0.6196317716142659,	,0.4928606251084785
3.54322375,	,99.38036822838573,	,374,	,0.6196317716142659,	,0.4928606251084785
3.54322375,	,99.38036822838573,	,374,	,0.6196317716142659,	,0.4928606251084785
3.54322375,	,99.38036822838573,	,374,	,0.6196317716142659,	,0.4928606251084785
3.54322375,	,99.38036822838573,	,374,	,0.6196317716142659,	,0.4928606251084785
3.54322375,	,99.38036822838573,	,374,	,0.6196317716142659,	,0.4928606251084785
3.55115375,	,99.38036822838573,	,378,	,0.6196317716142659,	,0.3556520317192873
3.55115375,	,99.3954189206297,	,378,	,0.6045810793703055,	,0.3556520317192873
3.55115375,	,99.3954189206297,	,378,	,0.6045810793703055,	,0.3556520317192873
3.55115375,	,99.3954189206297,	,378,	,0.6045810793703055,	,0.3556520317192873
3.55115375,	,99.3954189206297,	,378,	,0.6045810793703055,	,0.3556520317192873
3.55115375,	,99.3954189206297,	,378,	,0.6045810793703055,	,0.3556520317192873
3.55115375,	,99.3954189206297,	,378,	,0.6045810793703055,	,0.3556520317192873
3.55115375,	,99.3954189206297,	,378,	,0.6045810793703055,	,0.3556520317192873
3.5592346875,	,99.3954189206297,	,382,	,0.6045810793703055,	,0.3556520317192873
3.5592346875,	,99.37891195167099,	,382,	,0.621088048329014,	,0.3556520317192873
3.5592346875,	,99.37891195167099,	,382,	,0.621088048329014,	,0.3556520317192873
3.5592346875,	,99.37891195167099,	,382,	,0.621088048329014,	,0.3583866294418521
3.5592346875,	,99.37891195167099,	,382,	,0.621088048329014,	,0.3583866294418521
3.5592346875,	,99.37891195167099,	,382,	,0.621088048329014,	,0.3583866294418521
3.5592346875,	,99.37891195167099,	,382,	,0.621088048329014,	,0.3583866294418521
3.5592346875,	,99.37891195167099,	,382,	,0.621088048329014,	,0.3583866294418521
3.5672846875,	,99.37891195167099,	,387,	,0.621088048329014,	,0.3583866294418521
3.5672846875,	,99.33071710207938,	,387,	,0.669282897920624,	,0.3583866294418521
3.5672846875,	,99.33071710207938,	,387,	,0.669282897920624,	,0.3583866294418521
3.5672846875,	,99.33071710207938,	,387,	,0.669282897920624,	,0.3583866294418521
3.5672846875,	,99.33071710207938,	,387,	,0.669282897920624,	,0.3583866294418521
3.5672846875,	,99.33071710207938,	,387,	,0.669282897920624,	,0.3583866294418521
3.5672846875,	,99.33071710207938,	,387,	,0.669282897920624,	,0.3646691108144368
3.5672846875,	,99.33071710207938,	,387,	,0.669282897920624,	,0.3646691108144368
3.5751459375,	,99.33071710207938,	,391,	,0.669282897920624,	,0.3646691108144368
3.5751459375,	,99.40416012441928,	,391,	,0.5958398755807224,	,0.3646691108144368
3.5751459375,	,99.40416012441928,	,391,	,0.5958398755807224,	,0.3646691108144368
3.5751459375,	,99.40416012441928,	,391,	,0.5958398755807224,	,0.3646691108144368
3.5751459375,	,99.40416012441928,	,391,	,0.5958398755807224,	,0.3646691108144368
3.5751459375,	,99.40416012441928,	,391,	,0.5958398755807224,	,0.3646691108144368
3.5751459375,	,99.40416012441928,	,391,	,0.5958398755807224,	,0.3646691108144368
3.5751459375,	,99.40416012441928,	,391,	,0.5958398755807224,	,0.3646691108144368
3.5832578125,	,99.40416012441928,	,395,	,0.5958398755807224,	,0.3481611603162709
3.5832578125,	,99.34575275808045,	,395,	,0.6542472419195491,	,0.3481611603162709
3.5832578125,	,99.34575275808045,	,395,	,0.6542472419195491,	,0.3481611603162709
3.5832578125,	,99.34575275808045,	,395,	,0.6542472419195491,	,0.3481611603162709
3.5832578125,	,99.34575275808045,	,395,	,0.6542472419195491,	,0.3481611603162709
3.5832578125,	,99.34575275808045,	,395,	,0.6542472419195491,	,0.3481611603162709
3.5832578125,	,99.34575275808045,	,395,	,0.6542472419195491,	,0.3481611603162709
3.5832578125,	,99.34575275808045,	,395,	,0.6542472419195491,	,0.3481611603162709
3.5912709375,	,99.34575275808045,	,399,	,0.6542472419195491,	,0.3481611603162709
3.5912709375,	,98.36313971525679,	,399,	,1.6368602847432072,	,0.3481611603162709
3.5912709375,	,98.36313971525679,	,399,	,1.6368602847432072,	,0.3481611603162709
3.5912709375,	,98.36313971525679,	,399,	,1.6368602847432072,	,0.4964331631242638
3.5912709375,	,98.36313971525679,	,399,	,1.6368602847432072,	,0.4964331631242638
3.5912709375,	,98.36313971525679,	,399,	,1.6368602847432072,	,0.4964331631242638
3.5912709375,	,98.36313971525679,	,399,	,1.6368602847432072,	,0.4964331631242638
3.5912709375,	,98.36313971525679,	,399,	,1.6368602847432072,	,0.4964331631242638
3.5992978125,	,98.36313971525679,	,404,	,1.6368602847432072,	,0.4964331631242638
3.5992978125,	,99.32037262737765,	,404,	,0.679627372622349,	,0.4964331631242638
3.5992978125,	,99.32037262737765,	,404,	,0.679627372622349,	,0.4964331631242638
3.5992978125,	,99.32037262737765,	,404,	,0.679627372622349,	,0.4964331631242638
3.5992978125,	,99.32037262737765,	,404,	,0.679627372622349,	,0.4964331631242638
3.5992978125,	,99.32037262737765,	,404,	,0.679627372622349,	,0.4964331631242638
3.5992978125,	,99.32037262737765,	,404,	,0.679627372622349,	,0.24163005374122054
3.5992978125,	,99.32037262737765,	,404,	,0.679627372622349,	,0.24163005374122054
3.6072996875,	,99.32037262737765,	,408,	,0.679627372622349,	,0.24163005374122054
3.6072996875,	,99.32085747649809,	,408,	,0.6791425235019091,	,0.24163005374122054
3.6072996875,	,99.32085747649809,	,408,	,0.6791425235019091,	,0.24163005374122054
3.6072996875,	,99.32085747649809,	,408,	,0.6791425235019091,	,0.24163005374122054
3.6072996875,	,99.32085747649809,	,408,	,0.6791425235019091,	,0.24163005374122054
3.6072996875,	,99.32085747649809,	,408,	,0.6791425235019091,	,0.24163005374122054
3.6072996875,	,99.32085747649809,	,408,	,0.6791425235019091,	,0.24163005374122054
3.6072996875,	,99.32085747649809,	,408,	,0.6791425235019091,	,0.24163005374122054
3.61531,	,99.32085747649809,	,412,	,0.6791425235019091,	,0.35911857489202786
3.61531,	,98.32937666043794,	,412,	,1.6706233395620558,	,0.35911857489202786
3.61531,	,98.32937666043794,	,412,	,1.6706233395620558,	,0.35911857489202786
3.61531,	,98.32937666043794,	,412,	,1.6706233395620558,	,0.35911857489202786
3.61531,	,98.32937666043794,	,412,	,1.6706233395620558,	,0.35911857489202786
3.61531,	,98.32937666043794,	,412,	,1.6706233395620558,	,0.35911857489202786
3.61531,	,98.32937666043794,	,412,	,1.6706233395620558,	,0.35911857489202786
3.61531,	,98.32937666043794,	,412,	,1.6706233395620558,	,0.35911857489202786
