Time,	,RPM,	,Position,	,RPMDifferent,	,AnalogOutput
0.0,	,0.0,	,0,	,-0.0,	,0.0
0.0,	,0.0,	,0,	,0.31415719827794802,	,0.0
0.0,	,0.0,	,0,	,0.62830199416763,	,0.0
0.0,	,0.0,	,0,	,0.94242198577040914,	,0.0
0.0,	,0.0,	,0,	,1.2565047721668701,	,0.0
0.0072340625,	,0.0,	,0,	,1.5705379539064099,	,0.0
0.0072340625,	,0.0,	,0,	,1.8845091334967301,	,0.0
0.0072340625,	,0.0,	,0,	,2.1984059158932503,	,0.0
0.0072340625,	,0.0,	,0,	,2.5122159089884799,	,0.0
0.0072340625,	,0.0,	,0,	,2.82592672410123,	,0.0
0.0072340625,	,0.0,	,0,	,3.13952597646567,	,0.3499028116453563
0.0072340625,	,0.0,	,0,	,3.4530012857202901,	,0.3499028116453563
0.0161809375,	,0.0,	,0,	,3.7663402763966398,	,0.3499028116453563
0.0161809375,	,0.0,	,0,	,4.0795305784078799,	,0.3499028116453563
0.0161809375,	,0.0,	,0,	,4.39255982753716,	,0.3499028116453563
0.0161809375,	,0.0,	,0,	,4.7054156659257194,	,0.3499028116453563
0.0161809375,	,0.0,	,0,	,5.0180857425607499,	,0.3499028116453563
0.0161809375,	,0.0,	,0,	,5.3305577137629996,	,0.3499028116453563
0.0161809375,	,0.0,	,0,	,5.64281924367409,	,0.3499028116453563
0.0233090625,	,0.0,	,0,	,5.9548580047434898,	,0.40117519914068206
0.0233090625,	,0.0,	,0,	,6.2666616782152103,	,0.40117519914068206
0.0233090625,	,0.0,	,0,	,6.5782179546141304,	,0.40117519914068206
0.0233090625,	,0.0,	,0,	,6.8895145342318997,	,0.40117519914068206
0.0233090625,	,0.0,	,0,	,7.2005391276126103,	,0.40117519914068206
0.0233090625,	,0.0,	,0,	,7.5112794560378493,	,0.40117519914068206
0.0233090625,	,0.0,	,0,	,7.8217232520115401,	,0.40117519914068206
0.0233090625,	,0.0,	,0,	,8.1318582597441793,	,0.40117519914068206
0.0311840625,	,0.0,	,0,	,8.4416722356366911,	,0.40117519914068206
0.0311840625,	,0.0,	,0,	,8.7511529487637993,	,0.40117519914068206
0.0311840625,	,0.0,	,0,	,9.060288181356869,	,0.40117519914068206
0.0311840625,	,0.0,	,0,	,9.3690657292862305,	,0.50024048090935003
0.0311840625,	,0.0,	,0,	,9.6774734025430096,	,0.50024048090935003
0.0311840625,	,0.0,	,0,	,9.9854990257203493,	,0.50024048090935003
0.0311840625,	,0.0,	,0,	,10.293130438494099,	,0.50024048090935003
0.0311840625,	,0.0,	,0,	,10.600355496102699,	,0.50024048090935003
0.04018,	,0.0,	,0,	,10.907162069827098,	,0.50024048090935003
0.04018,	,0.0,	,0,	,11.213538047469099,	,0.50024048090935003
0.04018,	,0.0,	,0,	,11.5194713338295,	,0.50024048090935003
0.04018,	,0.0,	,0,	,11.824949851186199,	,0.50024048090935003
0.04018,	,0.0,	,0,	,12.129961539770401,	,0.52184480894439822
0.04018,	,0.0,	,0,	,12.4344943582427,	,0.52184480894439822
0.04018,	,0.0,	,0,	,12.738536284169099,	,0.52184480894439822
0.047188125,	,0.0,	,0,	,13.042075314494801,	,0.52184480894439822
0.047188125,	,0.0,	,0,	,13.345099466018802,	,0.52184480894439822
0.047188125,	,0.0,	,0,	,13.647596775866301,	,0.52184480894439822
0.047188125,	,0.0,	,0,	,13.949555301961501,	,0.52184480894439822
0.047188125,	,0.0,	,0,	,14.250963123498799,	,0.52184480894439822
0.047188125,	,0.0,	,0,	,14.551808341413601,	,0.52184480894439822
0.047188125,	,0.0,	,0,	,14.8520790788517,	,0.52184480894439822
0.054791875,	,0.0,	,0,	,15.151763481638699,	,0.52184480894439822
0.054791875,	,0.0,	,0,	,15.450849718747401,	,0.59072639536257276
0.054791875,	,0.0,	,0,	,15.7493259827652,	,0.59072639536257276
0.054791875,	,0.0,	,0,	,16.0471804903605,	,0.59072639536257276
0.054791875,	,0.0,	,0,	,16.344401482747099,	,0.59072639536257276
0.054791875,	,0.0,	,0,	,16.640977226149303,	,0.59072639536257276
0.054791875,	,0.0,	,0,	,16.936896012264601,	,0.59072639536257276
0.054791875,	,0.0,	,0,	,17.2321461587259,	,0.59072639536257276
0.064198125,	,0.0,	,0,	,17.526716009563,	,0.59072639536257276
0.064198125,	,0.0,	,0,	,17.820593935662501,	,0.59072639536257276
0.064198125,	,0.0,	,0,	,18.113768335227302,	,0.59072639536257276
0.064198125,	,0.0,	,0,	,18.4062276342339,	,0.64397998857336125
0.064198125,	,0.0,	,0,	,18.697960286889998,	,0.64397998857336125
0.064198125,	,0.0,	,0,	,18.988954776090104,	,0.64397998857336125
0.0707290625,	,0.0,	,0,	,19.2791996138698,	,0.64397998857336125
0.0707290625,	,0.0,	,0,	,19.568683341860101,	,0.64397998857336125
0.0707290625,	,0.0,	,0,	,19.857394531739001,	,0.64397998857336125
0.0707290625,	,0.0,	,0,	,20.145321785683102,	,0.64397998857336125
0.0707290625,	,0.0,	,0,	,20.4324537368175,	,0.64397998857336125
0.0707290625,	,0.0,	,0,	,20.718779049664199,	,0.65473586812947326
0.07924125,	,0.0,	,0,	,21.004286420590301,	,0.65473586812947326
0.07924125,	,0.0,	,0,	,21.288964578253601,	,0.65473586812947326
0.07924125,	,0.0,	,0,	,21.572802284047999,	,0.65473586812947326
0.07924125,	,0.0,	,0,	,21.855788332546702,	,0.65473586812947326
0.07924125,	,0.0,	,0,	,22.137911551945098,	,0.65473586812947326
0.07924125,	,0.0,	,0,	,22.419160804501601,	,0.65473586812947326
0.08731,	,0.0,	,0,	,22.699524986977302,	,0.66282562641476928
0.08731,	,0.0,	,0,	,22.978993031074399,	,0.66282562641476928
0.08731,	,0.0,	,0,	,23.2575539038729,	,0.66282562641476928
0.08731,	,0.0,	,0,	,23.535196608266602,	,0.66282562641476928
0.08731,	,0.0,	,0,	,23.811910183397003,	,0.66282562641476928
0.08731,	,0.0,	,0,	,24.087683705085801,	,0.66282562641476928
0.096173125,	,0.0,	,0,	,24.362506286266605,	,0.66282562641476928
0.096173125,	,0.0,	,0,	,24.636367077414604,	,0.66282562641476928
0.096173125,	,0.0,	,0,	,24.909255266974501,	,0.71375940031294483
0.096173125,	,0.0,	,0,	,25.181160081788001,	,0.71375940031294483
0.096173125,	,0.0,	,0,	,25.452070787518601,	,0.71375940031294483
0.096173125,	,0.0,	,0,	,25.721976689075301,	,0.71375940031294483
0.096173125,	,0.0,	,0,	,25.9908671310355,	,0.71375940031294483
0.1032409375,	,0.0,	,0,	,26.258731498064801,	,0.71375940031294483
0.1032409375,	,0.0,	,0,	,26.525559215336699,	,0.71375940031294483
0.1032409375,	,0.0,	,0,	,26.791339748949799,	,0.71375940031294483
0.1032409375,	,0.0,	,0,	,27.056062606343797,	,0.71375940031294483
0.1032409375,	,0.0,	,0,	,27.319717336713499,	,0.71375940031294483
0.1032409375,	,0.0,	,0,	,27.582293531421499,	,0.71375940031294483
0.1032409375,	,0.0,	,0,	,27.8437808244094,	,0.84081221273748197
0.11084625,	,0.0,	,0,	,28.104168892606502,	,0.84081221273748197
0.11084625,	,0.0,	,0,	,28.363447456337799,	,0.84081221273748197
0.11084625,	,0.0,	,0,	,28.621606279729498,	,0.84081221273748197
0.11084625,	,0.0,	,0,	,28.878635171113402,	,0.84081221273748197
0.11084625,	,0.0,	,0,	,29.134523983428803,	,0.84081221273748197
0.11084625,	,0.0,	,0,	,29.3892626146237,	,0.84081221273748197
0.11084625,	,0.0,	,0,	,29.642841008053001,	,0.84081221273748197
0.118758125,	,0.0,	,0,	,29.895249152875902,	,0.84081221273748197
0.118758125,	,0.0,	,0,	,30.146477084451199,	,0.8327666959200436
0.118758125,	,0.0,	,0,	,30.396514884730301,	,0.8327666959200436
0.118758125,	,0.0,	,0,	,30.645352682648802,	,0.8327666959200436
0.118758125,	,0.0,	,0,	,30.892980654516698,	,0.8327666959200436
0.118758125,	,0.0,	,0,	,31.139389024405602,	,0.8327666959200436
0.118758125,	,0.0,	,0,	,31.384568064534999,	,0.8327666959200436
0.1266028125,	,0.0,	,0,	,31.628508095656198,	,0.8327666959200436
0.1266028125,	,0.0,	,0,	,31.871199487434502,	,0.8327666959200436
0.1266028125,	,0.0,	,0,	,32.112632658829199,	,0.8327666959200436
0.1266028125,	,0.0,	,0,	,32.352798078472198,	,0.87171312796972589
0.1266028125,	,0.0,	,0,	,32.591686265043897,	,0.87171312796972589
0.134738125,	,0.0,	,0,	,32.8292877876478,	,0.87171312796972589
0.134738125,	,0.0,	,0,	,33.065593266182603,	,0.87171312796972589
0.134738125,	,0.0,	,0,	,33.300593371712601,	,0.87171312796972589
0.134738125,	,0.0,	,0,	,33.534278826836001,	,0.87171312796972589
0.134738125,	,0.0,	,0,	,33.766640406051195,	,0.87171312796972589
0.134738125,	,0.0,	,0,	,33.997668936121002,	,0.87171312796972589
0.14327,	,0.0,	,0,	,34.227355296434396,	,0.86865791393245773
0.14327,	,0.0,	,0,	,34.4556904193674,	,0.86865791393245773
0.14327,	,0.0,	,0,	,34.682665290640202,	,0.86865791393245773
0.14327,	,0.0,	,0,	,34.9082709496736,	,0.86865791393245773
0.14327,	,0.0,	,0,	,35.132498489942499,	,0.86865791393245773
0.14327,	,0.0,	,0,	,35.355339059327399,	,0.86865791393245773
0.14327,	,0.0,	,0,	,35.576783860464296,	,0.86865791393245773
0.1507153125,	,0.0,	,1,	,35.796824151091599,	,0.86865791393245773
0.1507153125,	,1.2287084975867013,	,1,	,34.786742746808599,	,0.86865791393245773
0.1507153125,	,1.2287084975867013,	,1,	,35.003948011765594,	,0.86865791393245773
0.1507153125,	,1.2287084975867013,	,1,	,35.219722873483896,	,0.82689269861130077
0.1507153125,	,1.2287084975867013,	,1,	,35.434058813541299,	,0.82689269861130077
0.1507153125,	,1.2287084975867013,	,1,	,35.646947370322003,	,0.82689269861130077
0.158843125,	,1.2287084975867013,	,1,	,35.858380139350295,	,0.82689269861130077
0.158843125,	,1.1658369550786989,	,1,	,36.131220316130403,	,0.82689269861130077
0.158843125,	,1.1658369550786989,	,1,	,36.339716526444306,	,0.82689269861130077
0.158843125,	,1.1658369550786989,	,1,	,36.54673208172651,	,0.82689269861130077
0.158843125,	,1.1658369550786989,	,1,	,36.752258809357407,	,0.82689269861130077
0.158843125,	,1.1658369550786989,	,1,	,36.956288595493703,	,0.82689269861130077
0.158843125,	,1.1658369550786989,	,1,	,37.158813385388804,	,0.95568148728236835
0.158843125,	,1.1658369550786989,	,1,	,37.359825183710804,	,0.95568148728236835
0.16706625,	,2.2169071872408126,	,2,	,36.508245822695891,	,0.95568148728236835
0.16706625,	,2.2169071872408126,	,2,	,36.706207891110388,	,0.95568148728236835
0.16706625,	,2.2169071872408126,	,2,	,36.902633341588583,	,0.95568148728236835
0.16706625,	,2.2169071872408126,	,2,	,37.09751441959019,	,0.95568148728236835
0.16706625,	,2.2169071872408126,	,2,	,37.290843431543685,	,0.95568148728236835
0.16706625,	,2.2169071872408126,	,2,	,37.482612745150981,	,0.95568148728236835
0.1747421875,	,2.1195246303664956,	,2,	,37.770197346562099,	,0.85641399822229092
0.1747421875,	,2.1195246303664956,	,2,	,37.958824613177299,	,0.85641399822229092
0.1747421875,	,2.1195246303664956,	,2,	,38.1458696551896,	,0.85641399822229092
0.1747421875,	,2.1195246303664956,	,2,	,38.3313250883809,	,0.85641399822229092
0.1747421875,	,2.1195246303664956,	,2,	,38.515183591288199,	,0.85641399822229092
0.1747421875,	,2.1195246303664956,	,2,	,38.697437905492706,	,0.85641399822229092
0.1747421875,	,2.1195246303664956,	,2,	,38.878080835906104,	,0.85641399822229092
0.182596875,	,2.1195246303664956,	,3,	,39.057105251054899,	,0.85641399822229092
0.182596875,	,3.042524991490438,	,3,	,38.311503722237667,	,0.85641399822229092
0.182596875,	,3.042524991490438,	,3,	,38.487269968300161,	,0.88520251530058336
0.182596875,	,3.042524991490438,	,3,	,38.661396689168164,	,0.88520251530058336
0.182596875,	,3.042524991490438,	,3,	,38.833877010616661,	,0.88520251530058336
0.182596875,	,3.042524991490438,	,3,	,39.004704123418058,	,0.88520251530058336
0.182596875,	,3.042524991490438,	,3,	,39.17387128361036,	,0.88520251530058336
0.182596875,	,3.042524991490438,	,3,	,39.341371812763768,	,0.88520251530058336
0.1911840625,	,3.042524991490438,	,4,	,39.507199098244165,	,0.88520251530058336
0.1911840625,	,3.8744900126847166,	,4,	,38.839381572280075,	,0.88520251530058336
0.1911840625,	,3.8744900126847166,	,4,	,39.001842796997884,	,0.88520251530058336
0.1911840625,	,3.8744900126847166,	,4,	,39.16261133751248,	,0.88520251530058336
0.1911840625,	,3.8744900126847166,	,4,	,39.321680846957086,	,0.90450694969233392
0.2001990625,	,4.026859150534062,	,5,	,39.326675907690429,	,0.90450694969233392
0.2001990625,	,4.798413836322265,	,5,	,38.710773897154027,	,0.90450694969233392
0.2001990625,	,4.798413836322265,	,5,	,38.864708904173725,	,0.90450694969233392
0.2001990625,	,4.798413836322265,	,5,	,39.016920165870943,	,0.90450694969233392
0.2001990625,	,4.798413836322265,	,5,	,39.167401673205532,	,0.90450694969233392
0.2001990625,	,4.798413836322265,	,5,	,39.316147485425432,	,0.90450694969233392
0.206651875,	,4.798413836322265,	,6,	,39.463151730300538,	,0.90450694969233392
0.206651875,	,5.833494210165848,	,6,	,38.573328230511358,	,0.74903738425704725
0.206651875,	,5.833494210165848,	,6,	,38.716831999252555,	,0.74903738425704725
0.206651875,	,5.833494210165848,	,6,	,38.858576997397357,	,0.74903738425704725
0.206651875,	,5.833494210165848,	,6,	,38.998557629095956,	,0.74903738425704725
0.206651875,	,5.833494210165848,	,6,	,39.136768368152758,	,0.74903738425704725
0.206651875,	,5.833494210165848,	,6,	,39.273203758244257,	,0.74903738425704725
0.206651875,	,5.833494210165848,	,6,	,39.407858413135152,	,0.74903738425704725
0.214708125,	,5.833494210165848,	,7,	,39.540727016889953,	,0.74903738425704725
0.214708125,	,6.7727410958258805,	,7,	,38.732557438423925,	,0.74903738425704725
0.214708125,	,6.7727410958258805,	,7,	,38.861838274349225,	,0.86226669275518897
0.214708125,	,6.7727410958258805,	,7,	,38.989317535220017,	,0.86226669275518897
0.214708125,	,6.7727410958258805,	,7,	,39.114990188373227,	,0.86226669275518897
0.214708125,	,6.7727410958258805,	,7,	,39.238851272467627,	,0.86226669275518897
0.224183125,	,6.7727410958258805,	,8,	,39.360895897679825,	,0.86226669275518897
0.224183125,	,7.676107139025514,	,8,	,38.577753202697387,	,0.86226669275518897
0.224183125,	,7.676107139025514,	,8,	,38.696150527707594,	,0.86226669275518897
0.224183125,	,7.676107139025514,	,8,	,38.812717155387091,	,0.86226669275518897
0.224183125,	,7.676107139025514,	,8,	,38.927448483885094,	,0.84504855728818251
0.224183125,	,7.676107139025514,	,8,	,39.04033998380509,	,0.84504855728818251
0.224183125,	,7.676107139025514,	,8,	,39.151387198384093,	,0.84504855728818251
0.2312059375,	,7.676107139025514,	,10,	,39.260585743668187,	,0.84504855728818251
0.2312059375,	,9.694242970810452,	,10,	,37.349795476900844,	,0.84504855728818251
0.2312059375,	,9.694242970810452,	,10,	,37.455283823832751,	,0.84504855728818251
0.2312059375,	,9.694242970810452,	,10,	,37.558910788179752,	,0.84504855728818251
0.2312059375,	,9.694242970810452,	,10,	,37.660672278926754,	,0.84504855728818251
0.238688125,	,9.694242970810452,	,11,	,37.760564278704251,	,0.70286573787275508
0.238688125,	,10.637269122908808,	,11,	,36.915556691848892,	,0.70286573787275508
0.238688125,	,10.637269122908808,	,11,	,37.01169795295209,	,0.70286573787275508
0.238688125,	,10.637269122908808,	,11,	,37.105958114423387,	,0.70286573787275508
0.238688125,	,10.637269122908808,	,11,	,37.198333455032696,	,0.70286573787275508
0.2466509375,	,10.637269122908808,	,13,	,37.288820327959982,	,0.70286573787275508
0.2466509375,	,12.54779094632242,	,13,	,35.466893337524773,	,0.70286573787275508
0.2466509375,	,12.54779094632242,	,13,	,35.553592632981875,	,0.70286573787275508
0.2466509375,	,12.54779094632242,	,13,	,35.638392968178081,	,0.58798510058337883
0.2466509375,	,12.54779094632242,	,13,	,35.721290995341285,	,0.58798510058337883
0.2466509375,	,12.54779094632242,	,13,	,35.802283441799375,	,0.58798510058337883
0.2466509375,	,12.54779094632242,	,13,	,35.881367110109174,	,0.58798510058337883
0.2466509375,	,12.54779094632242,	,13,	,35.958538878182878,	,0.58798510058337883
0.2549378125,	,13.59230806432244,	,14,	,34.989278581411263,	,0.58798510058337883
0.2549378125,	,13.59230806432244,	,14,	,35.062617484783857,	,0.58798510058337883
0.2549378125,	,13.59230806432244,	,14,	,35.134035575006465,	,0.58798510058337883
0.2549378125,	,13.59230806432244,	,14,	,35.203530032614964,	,0.58798510058337883
0.2549378125,	,13.59230806432244,	,14,	,35.271098114087259,	,0.74411905785888632
0.2549378125,	,13.59230806432244,	,14,	,35.336737151951162,	,0.74411905785888632
0.2549378125,	,13.59230806432244,	,14,	,35.400444554889859,	,0.74411905785888632
0.264188125,	,13.59230806432244,	,16,	,35.462217807844262,	,0.74411905785888632
0.264188125,	,15.315710335166969,	,16,	,33.79865220126743,	,0.74411905785888632
0.264188125,	,15.315710335166969,	,16,	,33.856549914599533,	,0.74411905785888632
0.264188125,	,15.315710335166969,	,16,	,33.912506391293327,	,0.74411905785888632
0.264188125,	,15.315710335166969,	,16,	,33.966519422282921,	,0.74411905785888632
0.264188125,	,15.315710335166969,	,16,	,34.018586875226433,	,0.74411905785888632
0.264188125,	,15.315710335166969,	,16,	,34.068706694589928,	,0.63668541685912072
0.2711821875,	,15.315710335166969,	,18,	,34.116876901728737,	,0.63668541685912072
0.2711821875,	,17.36645333064153,	,18,	,32.112352599490976,	,0.63668541685912072
0.2711821875,	,17.36645333064153,	,18,	,32.156617954191077,	,0.63668541685912072
0.2711821875,	,17.36645333064153,	,18,	,32.198928222833757,	,0.63668541685912072
0.2711821875,	,17.36645333064153,	,18,	,32.239281735082372,	,0.63668541685912072
0.2711821875,	,17.36645333064153,	,18,	,32.277676897849176,	,0.63668541685912072
0.2711821875,	,17.36645333064153,	,18,	,32.314112195358859,	,0.63668541685912072
0.2711821875,	,17.36645333064153,	,18,	,32.348586189208376,	,0.63668541685912072
0.28022,	,17.36645333064153,	,20,	,32.381097518423474,	,0.55763360352717994
0.28022,	,19.199127591642235,	,20,	,30.578970638511766,	,0.55763360352717994
0.28022,	,19.199127591642235,	,20,	,30.607552865516372,	,0.55763360352717994
0.28022,	,19.199127591642235,	,20,	,30.634168810059261,	,0.55763360352717994
0.28022,	,19.199127591642235,	,20,	,30.658817421388466,	,0.55763360352717994
0.28022,	,19.199127591642235,	,20,	,30.681497726419057,	,0.55763360352717994
0.28678125,	,19.199127591642235,	,22,	,30.702208829771369,	,0.55763360352717994
0.28678125,	,21.37408399602102,	,22,	,28.545993509427781,	,0.55763360352717994
0.28678125,	,21.37408399602102,	,22,	,28.56276383427987,	,0.55763360352717994
0.28678125,	,21.37408399602102,	,22,	,28.577562737885181,	,0.30779292180865025
0.28678125,	,21.37408399602102,	,22,	,28.590389636008474,	,0.30779292180865025
0.28678125,	,21.37408399602102,	,22,	,28.601244022265583,	,0.30779292180865025
0.29471,	,21.37408399602102,	,24,	,28.610125468143977,	,0.30779292180865025
0.29471,	,23.21233721215115,	,24,	,26.77878040688935,	,0.30779292180865025
0.29471,	,23.21233721215115,	,24,	,26.783714998039652,	,0.30779292180865025
0.29471,	,23.21233721215115,	,24,	,26.786675830655749,	,0.30779292180865025
0.29471,	,23.21233721215115,	,24,	,26.787662787848848,	,0.30779292180865025
0.29471,	,23.21233721215115,	,24,	,26.786675830655749,	,0.30779292180865025
0.29471,	,23.21233721215115,	,24,	,26.783714998039652,	,0.30779292180865025
0.30323,	,23.21233721215115,	,27,	,26.77878040688935,	,0.47074950611129918
0.30323,	,25.989721065318665,	,27,	,23.994488398846332,	,0.47074950611129918
0.30323,	,25.989721065318665,	,27,	,23.985606952967938,	,0.47074950611129918
0.30323,	,25.989721065318665,	,27,	,23.97475256671083,	,0.47074950611129918
0.30323,	,25.989721065318665,	,27,	,23.961925668587536,	,0.47074950611129918
0.30323,	,25.989721065318665,	,27,	,23.947126764982226,	,0.47074950611129918
0.30323,	,25.989721065318665,	,27,	,23.930356440130137,	,0.47074950611129918
0.31118625,	,25.989721065318665,	,29,	,23.911615356094938,	,0.47074950611129918
0.31118625,	,27.908448260202974,	,29,	,21.972177057858318,	,0.47074950611129918
0.31118625,	,27.908448260202974,	,29,	,21.949496752827727,	,0.47074950611129918
0.31118625,	,27.908448260202974,	,29,	,21.924848141498522,	,0.084371273246175493
0.31118625,	,27.908448260202974,	,29,	,21.898232196955632,	,0.084371273246175493
0.31118625,	,27.908448260202974,	,29,	,21.869649969951027,	,0.084371273246175493
0.31118625,	,27.908448260202974,	,29,	,21.839102588862026,	,0.084371273246175493
0.3189390625,	,29.847419510054603,	,31,	,19.867620009795299,	,0.084371273246175493
0.3189390625,	,29.847419510054603,	,31,	,19.83314601594579,	,0.084371273246175493
0.3189390625,	,29.847419510054603,	,31,	,19.796710718436099,	,0.084371273246175493
0.3189390625,	,29.847419510054603,	,31,	,19.758315555669295,	,0.084371273246175493
0.3189390625,	,29.847419510054603,	,31,	,19.717962043420687,	,0.26317666956146646
0.3189390625,	,29.847419510054603,	,31,	,19.675651774778,	,0.26317666956146646
0.32707,	,32.73662411025887,	,34,	,16.742181819873629,	,0.26317666956146646
0.32707,	,32.73662411025887,	,34,	,16.695963126636833,	,0.26317666956146646
0.32707,	,32.73662411025887,	,34,	,16.647792919498023,	,0.26317666956146646
0.32707,	,32.73662411025887,	,34,	,16.597673100134529,	,0.26317666956146646
0.32707,	,32.73662411025887,	,34,	,16.545605647191017,	,0.26317666956146646
0.32707,	,32.73662411025887,	,34,	,16.491592616201423,	,0.098516878909665151
0.336183125,	,32.73662411025887,	,37,	,16.435636139507629,	,0.098516878909665151
0.336183125,	,35.51781068214956,	,37,	,13.59655185428484,	,0.098516878909665151
0.336183125,	,35.51781068214956,	,37,	,13.536715190017141,	,0.098516878909665151
0.336183125,	,35.51781068214956,	,37,	,13.474941937062738,	,0.098516878909665151
0.336183125,	,35.51781068214956,	,37,	,13.411234534124041,	,0.098516878909665151
0.336183125,	,35.51781068214956,	,37,	,13.345595496260138,	,0.098516878909665151
0.336183125,	,35.51781068214956,	,37,	,13.278027414787843,	,0.098516878909665151
0.343226875,	,35.51781068214956,	,39,	,13.208532957179344,	,0.098516878909665151
0.343226875,	,36.553840951953404,	,39,	,12.101084597152891,	,0.098516878909665151
0.343226875,	,36.553840951953404,	,39,	,12.027745693780297,	,-0.072949320296812614
0.343226875,	,36.553840951953404,	,39,	,11.952488872551896,	,-0.072949320296812614
0.343226875,	,36.553840951953404,	,39,	,11.875317104478192,	,-0.072949320296812614
0.343226875,	,36.553840951953404,	,39,	,11.796233436168393,	,-0.072949320296812614
0.343226875,	,36.553840951953404,	,39,	,11.715240989710303,	,-0.072949320296812614
0.343226875,	,36.553840951953404,	,39,	,11.632342962547099,	,-0.072949320296812614
0.3522,	,36.553840951953404,	,42,	,11.547542627350893,	,-0.072949320296812614
0.3522,	,39.26724918673097,	,42,	,8.7474350971162238,	,-0.072949320296812614
0.3522,	,39.26724918673097,	,42,	,8.6588402641378224,	,-0.072949320296812614
0.3522,	,39.26724918673097,	,42,	,8.568353391210529,	,-0.072949320296812614
0.3522,	,39.26724918673097,	,42,	,8.4759780506012277,	,-0.060041983616231198
0.3522,	,39.26724918673097,	,42,	,8.3817178891299307,	,-0.060041983616231198
0.35875625,	,39.26724918673097,	,45,	,8.2855766280267318,	,-0.060041983616231198
0.35875625,	,41.54083657448466,	,45,	,5.9139706750300434,	,-0.060041983616231198
0.35875625,	,41.54083657448466,	,45,	,5.8140786752525457,	,-0.060041983616231198
0.35875625,	,41.54083657448466,	,45,	,5.7123171845055438,	,-0.060041983616231198
0.35875625,	,41.54083657448466,	,45,	,5.6086902201585431,	,-0.060041983616231198
0.35875625,	,41.54083657448466,	,45,	,5.5032018732266366,	,-0.060041983616231198
0.35875625,	,41.54083657448466,	,45,	,5.3958563082090407,	,-0.060041983616231198
0.366735,	,41.54083657448466,	,47,	,5.2866577629249463,	,-0.060041983616231198
0.366735,	,43.404402617068456,	,47,	,3.3120445057621453,	,-0.27019039904209641
0.366735,	,43.404402617068456,	,47,	,3.1991530058421489,	,-0.27019039904209641
0.366735,	,43.404402617068456,	,47,	,3.084421677344146,	,-0.27019039904209641
0.366735,	,43.404402617068456,	,47,	,2.9678550496646494,	,-0.27019039904209641
0.366735,	,43.404402617068456,	,47,	,2.8494577246544424,	,-0.27019039904209641
0.366735,	,43.404402617068456,	,47,	,2.7292343764372475,	,-0.27019039904209641
0.366735,	,43.404402617068456,	,47,	,2.6071897512250501,	,-0.27019039904209641
0.374968125,	,45.24430601612094,	,50,	,0.64342526807816824,	,-0.27019039904209641
0.374968125,	,45.24430601612094,	,50,	,0.51775261492495872,	,-0.27019039904209641
0.374968125,	,45.24430601612094,	,50,	,0.39027335405416608,	,-0.27019039904209641
0.374968125,	,45.24430601612094,	,50,	,0.26099251812886592,	,-0.17876703830847412
0.374968125,	,45.24430601612094,	,50,	,0.12991521093486114,	,-0.17876703830847412
0.374968125,	,45.24430601612094,	,50,	,-0.0029533928199398929,	,-0.17876703830847412
0.3827040625,	,45.24430601612094,	,53,	,-0.13760804771083457,	,-0.17876703830847412
0.3827040625,	,47.37925059562487,	,53,	,-2.4089880173062639,	,-0.17876703830847412
0.3827040625,	,47.37925059562487,	,53,	,-2.5471987563630663,	,-0.17876703830847412
0.3827040625,	,47.37925059562487,	,53,	,-2.687179388061665,	,-0.17876703830847412
0.3827040625,	,47.37925059562487,	,53,	,-2.8289243862064666,	,-0.17876703830847412
0.3827040625,	,47.37925059562487,	,53,	,-2.9724281549476643,	,-0.17876703830847412
0.3827040625,	,47.37925059562487,	,53,	,-3.1176850290020681,	,-0.17876703830847412
0.3827040625,	,47.37925059562487,	,53,	,-3.2646892738771669,	,-0.32416789811950614
0.3827040625,	,47.37925059562487,	,53,	,-3.413435086097067,	,-0.32416789811950614
0.391125,	,47.37925059562487,	,55,	,-3.5639165934316637,	,-0.32416789811950614
0.391125,	,48.49660229773264,	,55,	,-4.8334795572366502,	,-0.32416789811950614
0.391125,	,48.49660229773264,	,55,	,-4.9874145642563477,	,-0.32416789811950614
0.391125,	,48.49660229773264,	,55,	,-5.1430672395081487,	,-0.32416789811950614
0.391125,	,48.49660229773264,	,55,	,-5.3004314380908397,	,-0.32416789811950614
0.391125,	,48.49660229773264,	,55,	,-5.4595009475354459,	,-0.32416789811950614
0.391125,	,48.49660229773264,	,55,	,-5.6202694880500417,	,-0.32416789811950614
0.39859,	,48.49660229773264,	,58,	,-5.7827307127678509,	,-0.32416789811950614
0.39859,	,50.170489211716685,	,58,	,-7.6207651219820818,	,-0.32416789811950614
0.39859,	,50.170489211716685,	,58,	,-7.7865924074624786,	,-0.47426029909052353
0.39859,	,50.170489211716685,	,58,	,-7.9540929366158863,	,-0.47426029909052353
0.39859,	,50.170489211716685,	,58,	,-8.1232600968081883,	,-0.47426029909052353
0.39859,	,50.170489211716685,	,58,	,-8.2940872096095859,	,-0.47426029909052353
0.39859,	,50.170489211716685,	,58,	,-8.4665675310580824,	,-0.47426029909052353
0.39859,	,50.170489211716685,	,58,	,-8.6406942519260852,	,-0.47426029909052353
0.39859,	,50.170489211716685,	,58,	,-8.8164604979885794,	,-0.47426029909052353
0.407123125,	,50.170489211716685,	,61,	,-8.9938593302952867,	,-0.47426029909052353
0.407123125,	,51.971000181898496,	,61,	,-10.973394715625894,	,-0.47426029909052353
