Time,	,RPM,	,Position,	,RPMDifferent,	,AnalogOutput
0.0,	,0.0,	,0,	,-0.0,	,0.0
0.0,	,0.0,	,0,	,-0.0,	,0.0
0.0,	,0.0,	,0,	,-0.0,	,0.0
0.0,	,0.0,	,0,	,-0.0,	,0.0
0.0,	,0.0,	,0,	,-0.0,	,0.0
0.0,	,0.0,	,0,	,-0.0,	,0.0
0.0069409375,	,0.0,	,0,	,-0.0,	,0.0
0.0069409375,	,0.0,	,0,	,-0.0,	,0.0
0.0069409375,	,0.0,	,0,	,-0.0,	,0.0
0.0069409375,	,0.0,	,0,	,-0.0,	,0.0
0.0069409375,	,0.0,	,0,	,-0.0,	,0.0
0.0069409375,	,0.0,	,0,	,-0.0,	,0.0
0.0069409375,	,0.0,	,0,	,-0.0,	,0.0
0.0069409375,	,0.0,	,0,	,-0.0,	,0.0
0.01492,	,0.0,	,0,	,-0.0,	,0.0
0.01492,	,0.0,	,0,	,-0.0,	,0.0
0.01492,	,0.0,	,0,	,-0.0,	,0.0
0.01492,	,0.0,	,0,	,-0.0,	,0.0
0.01492,	,0.0,	,0,	,-0.0,	,0.0
0.01492,	,0.0,	,0,	,-0.0,	,0.0
0.01492,	,0.0,	,0,	,-0.0,	,0.0
0.01492,	,0.0,	,0,	,-0.0,	,0.0
0.02311125,	,0.0,	,0,	,-0.0,	,0.0
0.02311125,	,0.0,	,0,	,-0.0,	,0.0
0.02311125,	,0.0,	,0,	,-0.0,	,0.0
0.02311125,	,0.0,	,0,	,-0.0,	,0.0
0.02311125,	,0.0,	,0,	,-0.0,	,0.0
0.02311125,	,0.0,	,0,	,-0.0,	,0.0
0.02311125,	,0.0,	,0,	,-0.0,	,0.0
0.02311125,	,0.0,	,0,	,-0.0,	,0.0
0.03100625,	,0.0,	,0,	,-0.0,	,0.0
0.03100625,	,0.0,	,0,	,-0.0,	,0.0
0.03100625,	,0.0,	,0,	,-0.0,	,0.0
0.03100625,	,0.0,	,0,	,-0.0,	,0.0
0.03100625,	,0.0,	,0,	,-0.0,	,0.0
0.03100625,	,0.0,	,0,	,-0.0,	,0.0
0.03100625,	,0.0,	,0,	,-0.0,	,0.0
0.0391121875,	,0.0,	,0,	,-0.0,	,0.0
0.0391121875,	,0.0,	,0,	,-0.0,	,0.0
0.0391121875,	,0.0,	,0,	,-0.0,	,0.0
0.0391121875,	,0.0,	,0,	,-0.0,	,0.0
0.0391121875,	,0.0,	,0,	,-0.0,	,0.0
0.0391121875,	,0.0,	,0,	,-0.0,	,0.0
0.0391121875,	,0.0,	,0,	,-0.0,	,0.0
0.0391121875,	,0.0,	,0,	,-0.0,	,0.0
0.0471128125,	,0.0,	,0,	,-0.0,	,0.0
0.0471128125,	,0.0,	,0,	,-0.0,	,0.0
0.0471128125,	,0.0,	,0,	,-0.0,	,0.0
0.0471128125,	,0.0,	,0,	,-0.0,	,0.0
0.0471128125,	,0.0,	,0,	,-0.0,	,0.0
0.0471128125,	,0.0,	,0,	,-0.0,	,0.0
0.0471128125,	,0.0,	,0,	,-0.0,	,0.0
0.0471128125,	,0.0,	,0,	,-0.0,	,0.0
0.055015,	,0.0,	,0,	,-0.0,	,0.0
0.055015,	,0.0,	,0,	,-0.0,	,0.0
0.055015,	,0.0,	,0,	,-0.0,	,0.0
0.055015,	,0.0,	,0,	,-0.0,	,0.0
0.055015,	,0.0,	,0,	,-0.0,	,0.0
0.055015,	,0.0,	,0,	,-0.0,	,0.0
0.055015,	,0.0,	,0,	,-0.0,	,0.0
0.0631490625,	,0.0,	,0,	,-0.0,	,0.0
0.0631490625,	,0.0,	,0,	,-0.0,	,0.0
0.0631490625,	,0.0,	,0,	,-0.0,	,0.0
0.0631490625,	,0.0,	,0,	,-0.0,	,0.0
0.0631490625,	,0.0,	,0,	,-0.0,	,0.0
0.0631490625,	,0.0,	,0,	,-0.0,	,0.0
0.0631490625,	,0.0,	,0,	,-0.0,	,0.0
0.0631490625,	,0.0,	,0,	,-0.0,	,0.0
0.07114,	,0.0,	,0,	,-0.0,	,0.0
0.07114,	,0.0,	,0,	,-0.0,	,0.0
0.07114,	,0.0,	,0,	,-0.0,	,0.0
0.07114,	,0.0,	,0,	,-0.0,	,0.0
0.07114,	,0.0,	,0,	,-0.0,	,0.0
0.07114,	,0.0,	,0,	,-0.0,	,0.0
0.07114,	,0.0,	,0,	,-0.0,	,0.0
0.07114,	,0.0,	,0,	,-0.0,	,0.0
0.07898625,	,0.0,	,0,	,-0.0,	,0.0
0.07898625,	,0.0,	,0,	,-0.0,	,0.0
0.07898625,	,0.0,	,0,	,-0.0,	,0.0
0.07898625,	,0.0,	,0,	,-0.0,	,0.0
0.07898625,	,0.0,	,0,	,-0.0,	,0.0
0.07898625,	,0.0,	,0,	,-0.0,	,0.0
0.07898625,	,0.0,	,0,	,-0.0,	,0.0
0.0871540625,	,0.0,	,0,	,-0.0,	,0.0
0.0871540625,	,0.0,	,0,	,-0.0,	,0.0
0.0871540625,	,0.0,	,0,	,-0.0,	,0.0
0.0871540625,	,0.0,	,0,	,-0.0,	,0.0
0.0871540625,	,0.0,	,0,	,-0.0,	,0.0
0.0871540625,	,0.0,	,0,	,-0.0,	,0.0
0.0871540625,	,0.0,	,0,	,-0.0,	,0.0
0.0871540625,	,0.0,	,0,	,-0.0,	,0.0
0.0951471875,	,0.0,	,0,	,-0.0,	,0.0
0.0951471875,	,0.0,	,0,	,-0.0,	,0.0
0.0951471875,	,0.0,	,0,	,-0.0,	,0.0
0.0951471875,	,0.0,	,0,	,-0.0,	,0.0
0.0951471875,	,0.0,	,0,	,-0.0,	,0.0
0.0951471875,	,0.0,	,0,	,-0.0,	,0.0
0.0951471875,	,0.0,	,0,	,-0.0,	,0.0
0.0951471875,	,0.0,	,0,	,-0.0,	,0.0
0.1032340625,	,0.0,	,0,	,-0.0,	,0.0
0.1032340625,	,0.0,	,0,	,-0.0,	,0.0
0.1032340625,	,0.0,	,0,	,-0.0,	,0.0
0.1032340625,	,0.0,	,0,	,-0.0,	,0.0
0.1032340625,	,0.0,	,0,	,-0.0,	,0.0
0.1032340625,	,0.0,	,0,	,-0.0,	,0.0
0.1032340625,	,0.0,	,0,	,-0.0,	,0.0
0.1032340625,	,0.0,	,0,	,-0.0,	,0.0
0.111145,	,0.0,	,0,	,-0.0,	,0.0
0.111145,	,0.0,	,0,	,-0.0,	,0.0
0.111145,	,0.0,	,0,	,-0.0,	,0.0
0.111145,	,0.0,	,0,	,-0.0,	,0.0
0.111145,	,0.0,	,0,	,-0.0,	,0.0
0.111145,	,0.0,	,0,	,-0.0,	,0.0
0.111145,	,0.0,	,0,	,-0.0,	,0.0
0.111145,	,0.0,	,0,	,-0.0,	,0.0
0.11905,	,0.0,	,0,	,-0.0,	,0.0
0.11905,	,0.0,	,0,	,-0.0,	,0.0
0.11905,	,0.0,	,0,	,-0.0,	,0.0
0.11905,	,0.0,	,0,	,-0.0,	,0.0
0.11905,	,0.0,	,0,	,-0.0,	,0.0
0.11905,	,0.0,	,0,	,-0.0,	,0.0
0.11905,	,0.0,	,0,	,-0.0,	,0.0
0.127185,	,0.0,	,0,	,-0.0,	,0.0
0.127185,	,0.0,	,0,	,-0.0,	,0.0
0.127185,	,0.0,	,0,	,-0.0,	,0.0
0.127185,	,0.0,	,0,	,-0.0,	,0.0
0.127185,	,0.0,	,0,	,-0.0,	,0.0
0.127185,	,0.0,	,0,	,-0.0,	,0.0
0.127185,	,0.0,	,0,	,-0.0,	,0.0
0.127185,	,0.0,	,0,	,-0.0,	,0.0
0.135178125,	,0.0,	,0,	,-0.0,	,0.0
0.135178125,	,0.0,	,0,	,-0.0,	,0.0
0.135178125,	,0.0,	,0,	,-0.0,	,0.0
0.135178125,	,0.0,	,0,	,-0.0,	,0.0
0.135178125,	,0.0,	,0,	,-0.0,	,0.0
0.135178125,	,0.0,	,0,	,-0.0,	,0.0
0.135178125,	,0.0,	,0,	,-0.0,	,0.0
0.135178125,	,0.0,	,0,	,-0.0,	,0.0
0.143008125,	,0.0,	,0,	,-0.0,	,0.0
0.143008125,	,0.0,	,0,	,-0.0,	,0.0
0.143008125,	,0.0,	,0,	,-0.0,	,0.0
0.143008125,	,0.0,	,0,	,-0.0,	,0.0
0.143008125,	,0.0,	,0,	,-0.0,	,0.0
0.143008125,	,0.0,	,0,	,-0.0,	,0.0
0.143008125,	,0.0,	,0,	,-0.0,	,0.0
0.1510140625,	,0.0,	,0,	,-0.0,	,0.0
0.1510140625,	,0.0,	,0,	,-0.0,	,0.0
0.1510140625,	,0.0,	,0,	,-0.0,	,0.0
0.1510140625,	,0.0,	,0,	,-0.0,	,0.0
0.1510140625,	,0.0,	,0,	,-0.0,	,0.0
0.1510140625,	,0.0,	,0,	,-0.0,	,0.0
0.1510140625,	,0.0,	,0,	,-0.0,	,0.0
0.159178125,	,0.0,	,0,	,-0.0,	,0.0
0.159178125,	,0.0,	,0,	,-0.0,	,0.0
0.159178125,	,0.0,	,0,	,-0.0,	,0.0
0.159178125,	,0.0,	,0,	,-0.0,	,0.0
0.159178125,	,0.0,	,0,	,-0.0,	,0.0
0.159178125,	,0.0,	,0,	,-0.0,	,0.0
0.159178125,	,0.0,	,0,	,-0.0,	,0.0
0.159178125,	,0.0,	,0,	,-0.0,	,0.0
0.167135,	,0.0,	,0,	,-0.0,	,0.0
0.167135,	,0.0,	,0,	,-0.0,	,0.0
0.167135,	,0.0,	,0,	,-0.0,	,0.0
0.167135,	,0.0,	,0,	,-0.0,	,0.0
0.167135,	,0.0,	,0,	,-0.0,	,0.0
0.167135,	,0.0,	,0,	,-0.0,	,0.0
0.167135,	,0.0,	,0,	,-0.0,	,0.0
0.167135,	,0.0,	,0,	,-0.0,	,0.0
0.1750709375,	,0.0,	,0,	,-0.0,	,0.0
0.1750709375,	,0.0,	,0,	,-0.0,	,0.0
0.1750709375,	,0.0,	,0,	,-0.0,	,0.0
0.1750709375,	,0.0,	,0,	,-0.0,	,0.0
0.1750709375,	,0.0,	,0,	,-0.0,	,0.0
0.1750709375,	,0.0,	,0,	,-0.0,	,0.0
0.1750709375,	,0.0,	,0,	,-0.0,	,0.0
0.183033125,	,0.0,	,0,	,-0.0,	,0.0
0.183033125,	,0.0,	,0,	,-0.0,	,0.0
0.183033125,	,0.0,	,0,	,-0.0,	,0.0
0.183033125,	,0.0,	,0,	,-0.0,	,0.0
0.183033125,	,0.0,	,0,	,-0.0,	,0.0
0.183033125,	,0.0,	,0,	,-0.0,	,0.0
0.183033125,	,0.0,	,0,	,-0.0,	,0.0
0.19117,	,0.0,	,0,	,-0.0,	,0.0
0.19117,	,0.0,	,0,	,-0.0,	,0.0
0.19117,	,0.0,	,0,	,-0.0,	,0.0
0.19117,	,0.0,	,0,	,-0.0,	,0.0
0.19117,	,0.0,	,0,	,-0.0,	,0.0
0.19117,	,0.0,	,0,	,-0.0,	,0.0
0.19117,	,0.0,	,0,	,-0.0,	,0.0
0.199178125,	,0.0,	,0,	,-0.0,	,0.0
0.199178125,	,0.0,	,0,	,-0.0,	,0.0
0.199178125,	,0.0,	,0,	,-0.0,	,0.0
0.199178125,	,0.0,	,0,	,-0.0,	,0.0
0.199178125,	,0.0,	,0,	,-0.0,	,0.0
0.199178125,	,0.0,	,0,	,-0.0,	,0.0
0.199178125,	,0.0,	,0,	,-0.0,	,0.0
0.207153125,	,0.0,	,0,	,-0.0,	,0.0
0.207153125,	,0.0,	,0,	,-0.0,	,0.0
0.207153125,	,0.0,	,0,	,-0.0,	,0.0
0.207153125,	,0.0,	,0,	,-0.0,	,0.0
0.207153125,	,0.0,	,0,	,-0.0,	,0.0
0.207153125,	,0.0,	,0,	,-0.0,	,0.0
0.207153125,	,0.0,	,0,	,-0.0,	,0.0
0.207153125,	,0.0,	,0,	,-0.0,	,0.0
0.2150771875,	,0.0,	,0,	,-0.0,	,0.0
0.2150771875,	,0.0,	,0,	,-0.0,	,0.0
0.2150771875,	,0.0,	,0,	,-0.0,	,0.0
0.2150771875,	,0.0,	,0,	,-0.0,	,0.0
0.2150771875,	,0.0,	,0,	,-0.0,	,0.0
0.2150771875,	,0.0,	,0,	,-0.0,	,0.0
0.2150771875,	,0.0,	,0,	,-0.0,	,0.0
0.2150771875,	,0.0,	,0,	,-0.0,	,0.0
0.2230790625,	,0.0,	,0,	,-0.0,	,0.0
0.2230790625,	,0.0,	,0,	,-0.0,	,0.0
0.2230790625,	,0.0,	,0,	,-0.0,	,0.0
0.2230790625,	,0.0,	,0,	,-0.0,	,0.0
0.2230790625,	,0.0,	,0,	,-0.0,	,0.0
0.2230790625,	,0.0,	,0,	,-0.0,	,0.0
0.2230790625,	,0.0,	,0,	,-0.0,	,0.0
0.2312221875,	,0.0,	,0,	,-0.0,	,0.0
0.2312221875,	,0.0,	,0,	,-0.0,	,0.0
0.2312221875,	,0.0,	,0,	,-0.0,	,0.0
0.2312221875,	,0.0,	,0,	,-0.0,	,0.0
0.2312221875,	,0.0,	,0,	,-0.0,	,0.0
0.2312221875,	,0.0,	,0,	,-0.0,	,0.0
0.2312221875,	,0.0,	,0,	,-0.0,	,0.0
0.2312221875,	,0.0,	,0,	,-0.0,	,0.0
0.23899,	,0.0,	,0,	,-0.0,	,0.0
0.23899,	,0.0,	,0,	,-0.0,	,0.0
0.23899,	,0.0,	,0,	,-0.0,	,0.0
0.23899,	,0.0,	,0,	,-0.0,	,0.0
0.23899,	,0.0,	,0,	,-0.0,	,0.0
0.23899,	,0.0,	,0,	,-0.0,	,0.0
0.23899,	,0.0,	,0,	,-0.0,	,0.0
0.2471371875,	,0.0,	,0,	,-0.0,	,0.0
0.2471371875,	,0.0,	,0,	,-0.0,	,0.0
0.2471371875,	,0.0,	,0,	,-0.0,	,0.0
0.2471371875,	,0.0,	,0,	,-0.0,	,0.0
0.2471371875,	,0.0,	,0,	,-0.0,	,0.0
0.2471371875,	,0.0,	,0,	,-0.0,	,0.0
0.2471371875,	,0.0,	,0,	,-0.0,	,0.0
0.255073125,	,0.0,	,0,	,-0.0,	,0.0
0.255073125,	,0.0,	,0,	,-0.0,	,0.0
0.255073125,	,0.0,	,0,	,-0.0,	,0.0
0.255073125,	,0.0,	,0,	,-0.0,	,0.0
0.255073125,	,0.0,	,0,	,-0.0,	,0.0
0.255073125,	,0.0,	,0,	,-0.0,	,0.0
0.255073125,	,0.0,	,0,	,-0.0,	,0.0
0.2631790625,	,0.0,	,0,	,-0.0,	,0.0
0.2631790625,	,0.0,	,0,	,-0.0,	,0.0
0.2631790625,	,0.0,	,0,	,-0.0,	,0.0
0.2631790625,	,0.0,	,0,	,-0.0,	,0.0
0.2631790625,	,0.0,	,0,	,-0.0,	,0.0
0.2631790625,	,0.0,	,0,	,-0.0,	,0.0
0.2631790625,	,0.0,	,0,	,-0.0,	,0.0
0.2631790625,	,0.0,	,0,	,-0.0,	,0.0
0.2711490625,	,0.0,	,0,	,-0.0,	,0.0
0.2711490625,	,0.0,	,0,	,-0.0,	,0.0
0.2711490625,	,0.0,	,0,	,-0.0,	,0.0
0.2711490625,	,0.0,	,0,	,-0.0,	,0.0
0.2711490625,	,0.0,	,0,	,-0.0,	,0.0
0.2711490625,	,0.0,	,0,	,-0.0,	,0.0
0.2711490625,	,0.0,	,0,	,-0.0,	,0.0
0.2711490625,	,0.0,	,0,	,-0.0,	,0.0
0.2789871875,	,0.0,	,0,	,-0.0,	,0.0
0.2789871875,	,0.0,	,0,	,-0.0,	,0.0
0.2789871875,	,0.0,	,0,	,-0.0,	,0.0
0.2789871875,	,0.0,	,0,	,-0.0,	,0.0
0.2789871875,	,0.0,	,0,	,-0.0,	,0.0
0.2789871875,	,0.0,	,0,	,-0.0,	,0.0
0.2789871875,	,0.0,	,0,	,-0.0,	,0.0
0.2789871875,	,0.0,	,0,	,-0.0,	,0.0
0.28707,	,0.0,	,0,	,-0.0,	,0.0
0.28707,	,0.0,	,0,	,-0.0,	,0.0
0.28707,	,0.0,	,0,	,-0.0,	,0.0
0.28707,	,0.0,	,0,	,-0.0,	,0.0
0.28707,	,0.0,	,0,	,-0.0,	,0.0
0.28707,	,0.0,	,0,	,-0.0,	,0.0
0.28707,	,0.0,	,0,	,-0.0,	,0.0
0.295151875,	,0.0,	,0,	,-0.0,	,0.0
0.295151875,	,0.0,	,0,	,-0.0,	,0.0
0.295151875,	,0.0,	,0,	,-0.0,	,0.0
0.295151875,	,0.0,	,0,	,-0.0,	,0.0
0.295151875,	,0.0,	,0,	,-0.0,	,0.0
0.295151875,	,0.0,	,0,	,-0.0,	,0.0
0.295151875,	,0.0,	,0,	,-0.0,	,0.0
0.295151875,	,0.0,	,0,	,-0.0,	,0.0
0.3031371875,	,0.0,	,0,	,-0.0,	,0.0
0.3031371875,	,0.0,	,0,	,-0.0,	,0.0
0.3031371875,	,0.0,	,0,	,-0.0,	,0.0
0.3031371875,	,0.0,	,0,	,-0.0,	,0.0
0.3031371875,	,0.0,	,0,	,-0.0,	,0.0
0.3031371875,	,0.0,	,0,	,-0.0,	,0.0
0.3031371875,	,0.0,	,0,	,-0.0,	,0.0
0.3031371875,	,0.0,	,0,	,-0.0,	,0.0
0.3111390625,	,0.0,	,0,	,-0.0,	,0.0
0.3111390625,	,0.0,	,0,	,-0.0,	,0.0
0.3111390625,	,0.0,	,0,	,-0.0,	,0.0
0.3111390625,	,0.0,	,0,	,-0.0,	,0.0
0.3111390625,	,0.0,	,0,	,-0.0,	,0.0
0.3111390625,	,0.0,	,0,	,-0.0,	,0.0
0.3111390625,	,0.0,	,0,	,-0.0,	,0.0
0.3111390625,	,0.0,	,0,	,-0.0,	,0.0
0.31914125,	,0.0,	,0,	,-0.0,	,0.0
0.31914125,	,0.0,	,0,	,-0.0,	,0.0
0.31914125,	,0.0,	,0,	,-0.0,	,0.0
0.31914125,	,0.0,	,0,	,-0.0,	,0.0
0.31914125,	,0.0,	,0,	,-0.0,	,0.0
0.31914125,	,0.0,	,0,	,-0.0,	,0.0
0.31914125,	,0.0,	,0,	,-0.0,	,0.0
0.31914125,	,0.0,	,0,	,-0.0,	,0.0
0.3281021875,	,0.0,	,0,	,-0.0,	,0.0
0.3281021875,	,0.0,	,0,	,-0.0,	,0.0
0.3281021875,	,0.0,	,0,	,-0.0,	,0.0
0.3281021875,	,0.0,	,0,	,-0.0,	,0.0
0.3281021875,	,0.0,	,0,	,-0.0,	,0.0
0.3281021875,	,0.0,	,0,	,-0.0,	,0.0
0.3281021875,	,0.0,	,0,	,-0.0,	,0.0
0.33514,	,0.0,	,0,	,-0.0,	,0.0
0.33514,	,0.0,	,0,	,-0.0,	,0.0
0.33514,	,0.0,	,0,	,-0.0,	,0.0
0.33514,	,0.0,	,0,	,-0.0,	,0.0
0.33514,	,0.0,	,0,	,-0.0,	,0.0
0.33514,	,0.0,	,0,	,-0.0,	,0.0
0.33514,	,0.0,	,0,	,-0.0,	,0.0
0.33514,	,0.0,	,0,	,-0.0,	,0.0
0.3429509375,	,0.0,	,0,	,-0.0,	,0.0
0.3429509375,	,0.0,	,0,	,-0.0,	,0.0
0.3429509375,	,0.0,	,0,	,-0.0,	,0.0
0.3429509375,	,0.0,	,0,	,-0.0,	,0.0
0.3429509375,	,0.0,	,0,	,-0.0,	,0.0
0.3429509375,	,0.0,	,0,	,-0.0,	,0.0
0.3429509375,	,0.0,	,0,	,-0.0,	,0.0
0.350925,	,0.0,	,0,	,-0.0,	,0.0
0.350925,	,0.0,	,0,	,-0.0,	,0.0
0.350925,	,0.0,	,0,	,-0.0,	,0.0
0.350925,	,0.0,	,0,	,-0.0,	,0.0
0.350925,	,0.0,	,0,	,-0.0,	,0.0
0.350925,	,0.0,	,0,	,-0.0,	,0.0
0.350925,	,0.0,	,0,	,-0.0,	,0.0
0.350925,	,0.0,	,0,	,-0.0,	,0.0
0.35896625,	,0.0,	,0,	,-0.0,	,0.0
0.35896625,	,0.0,	,0,	,-0.0,	,0.0
0.35896625,	,0.0,	,0,	,-0.0,	,0.0
0.35896625,	,0.0,	,0,	,-0.0,	,0.0
0.35896625,	,0.0,	,0,	,-0.0,	,0.0
0.35896625,	,0.0,	,0,	,-0.0,	,0.0
0.35896625,	,0.0,	,0,	,-0.0,	,0.0
0.35896625,	,0.0,	,0,	,-0.0,	,0.0
0.3669021875,	,0.0,	,0,	,-0.0,	,0.0
0.3669021875,	,0.0,	,0,	,-0.0,	,0.0
0.3669021875,	,0.0,	,0,	,-0.0,	,0.0
0.3669021875,	,0.0,	,0,	,-0.0,	,0.0
0.3669021875,	,0.0,	,0,	,-0.0,	,0.0
0.3669021875,	,0.0,	,0,	,-0.0,	,0.0
0.3669021875,	,0.0,	,0,	,-0.0,	,0.0
0.3669021875,	,0.0,	,0,	,-0.0,	,0.0
0.3749621875,	,0.0,	,0,	,-0.0,	,0.0
0.3749621875,	,0.0,	,0,	,-0.0,	,0.0
0.3749621875,	,0.0,	,0,	,-0.0,	,0.0
0.3749621875,	,0.0,	,0,	,-0.0,	,0.0
0.3749621875,	,0.0,	,0,	,-0.0,	,0.0
0.3749621875,	,0.0,	,0,	,-0.0,	,0.0
0.3749621875,	,0.0,	,0,	,-0.0,	,0.0
0.3749621875,	,0.0,	,0,	,-0.0,	,0.0
0.383008125,	,0.0,	,0,	,-0.0,	,0.0
0.383008125,	,0.0,	,0,	,-0.0,	,0.0
0.383008125,	,0.0,	,0,	,-0.0,	,0.0
0.383008125,	,0.0,	,0,	,-0.0,	,0.0
0.383008125,	,0.0,	,0,	,-0.0,	,0.0
0.383008125,	,0.0,	,0,	,-0.0,	,0.0
0.383008125,	,0.0,	,0,	,-0.0,	,0.0
0.390985,	,0.0,	,0,	,-0.0,	,0.0
0.390985,	,0.0,	,0,	,-0.0,	,0.0
0.390985,	,0.0,	,0,	,-0.0,	,0.0
0.390985,	,0.0,	,0,	,-0.0,	,0.0
0.390985,	,0.0,	,0,	,-0.0,	,0.0
0.390985,	,0.0,	,0,	,-0.0,	,0.0
0.390985,	,0.0,	,0,	,-0.0,	,0.0
0.3990371875,	,0.0,	,0,	,-0.0,	,0.0
0.3990371875,	,0.0,	,0,	,-0.0,	,0.0
0.3990371875,	,0.0,	,0,	,-0.0,	,0.0
0.3990371875,	,0.0,	,0,	,-0.0,	,0.0
0.3990371875,	,0.0,	,0,	,-0.0,	,0.0
0.3990371875,	,0.0,	,0,	,-0.0,	,0.0
0.3990371875,	,0.0,	,0,	,-0.0,	,0.0
0.3990371875,	,0.0,	,0,	,-0.0,	,0.0
0.40693,	,0.0,	,0,	,-0.0,	,0.0
0.40693,	,0.0,	,0,	,-0.0,	,0.0
0.40693,	,0.0,	,0,	,-0.0,	,0.0
0.40693,	,0.0,	,0,	,-0.0,	,0.0
0.40693,	,0.0,	,0,	,-0.0,	,0.0
0.40693,	,0.0,	,0,	,-0.0,	,0.0
0.40693,	,0.0,	,0,	,-0.0,	,0.0
0.41493,	,0.0,	,0,	,-0.0,	,0.0
0.41493,	,0.0,	,0,	,-0.0,	,0.0
0.41493,	,0.0,	,0,	,-0.0,	,0.0
0.41493,	,0.0,	,0,	,-0.0,	,0.0
0.41493,	,0.0,	,0,	,-0.0,	,0.0
0.41493,	,0.0,	,0,	,-0.0,	,0.0
0.41493,	,0.0,	,0,	,-0.0,	,0.0
0.41493,	,0.0,	,0,	,-0.0,	,0.0
0.422925,	,0.0,	,0,	,-0.0,	,0.0
0.422925,	,0.0,	,0,	,-0.0,	,0.0
0.422925,	,0.0,	,0,	,-0.0,	,0.0
0.422925,	,0.0,	,0,	,-0.0,	,0.0
0.422925,	,0.0,	,0,	,-0.0,	,0.0
0.422925,	,0.0,	,0,	,-0.0,	,0.0
0.422925,	,0.0,	,0,	,-0.0,	,0.0
0.422925,	,0.0,	,0,	,-0.0,	,0.0
0.4309671875,	,0.0,	,0,	,-0.0,	,0.0
0.4309671875,	,0.0,	,0,	,-0.0,	,0.0
0.4309671875,	,0.0,	,0,	,-0.0,	,0.0
0.4309671875,	,0.0,	,0,	,-0.0,	,0.0
0.4309671875,	,0.0,	,0,	,-0.0,	,0.0
0.4309671875,	,0.0,	,0,	,-0.0,	,0.0
0.4309671875,	,0.0,	,0,	,-0.0,	,0.0
0.4309671875,	,0.0,	,0,	,-0.0,	,0.0
0.438936875,	,0.0,	,0,	,-0.0,	,0.0
0.438936875,	,0.0,	,0,	,-0.0,	,0.0
0.438936875,	,0.0,	,0,	,-0.0,	,0.0
0.438936875,	,0.0,	,0,	,-0.0,	,0.0
0.438936875,	,0.0,	,0,	,-0.0,	,0.0
0.438936875,	,0.0,	,0,	,-0.0,	,0.0
0.438936875,	,0.0,	,0,	,-0.0,	,0.0
0.4469421875,	,0.0,	,0,	,-0.0,	,0.0
0.4469421875,	,0.0,	,0,	,-0.0,	,0.0
0.4469421875,	,0.0,	,0,	,-0.0,	,0.0
0.4469421875,	,0.0,	,0,	,-0.0,	,0.0
0.4469421875,	,0.0,	,0,	,-0.0,	,0.0
0.4469421875,	,0.0,	,0,	,-0.0,	,0.0
0.4469421875,	,0.0,	,0,	,-0.0,	,0.0
0.4549240625,	,0.0,	,0,	,-0.0,	,0.0
0.4549240625,	,0.0,	,0,	,-0.0,	,0.0
0.4549240625,	,0.0,	,0,	,-0.0,	,0.0
0.4549240625,	,0.0,	,0,	,-0.0,	,0.0
0.4549240625,	,0.0,	,0,	,-0.0,	,0.0
0.4549240625,	,0.0,	,0,	,-0.0,	,0.0
0.4549240625,	,0.0,	,0,	,-0.0,	,0.0
0.4549240625,	,0.0,	,0,	,-0.0,	,0.0
0.4629390625,	,0.0,	,0,	,-0.0,	,0.0
0.4629390625,	,0.0,	,0,	,-0.0,	,0.0
0.4629390625,	,0.0,	,0,	,-0.0,	,0.0
0.4629390625,	,0.0,	,0,	,-0.0,	,0.0
0.4629390625,	,0.0,	,0,	,-0.0,	,0.0
0.4629390625,	,0.0,	,0,	,-0.0,	,0.0
0.4629390625,	,0.0,	,0,	,-0.0,	,0.0
0.4629390625,	,0.0,	,0,	,-0.0,	,0.0
0.4709640625,	,0.0,	,0,	,-0.0,	,0.0
0.4709640625,	,0.0,	,0,	,-0.0,	,0.0
0.4709640625,	,0.0,	,0,	,-0.0,	,0.0
0.4709640625,	,0.0,	,0,	,-0.0,	,0.0
0.4709640625,	,0.0,	,0,	,-0.0,	,0.0
0.4709640625,	,0.0,	,0,	,-0.0,	,0.0
0.4709640625,	,0.0,	,0,	,-0.0,	,0.0
0.47893,	,0.0,	,0,	,-0.0,	,0.0
0.47893,	,0.0,	,0,	,-0.0,	,0.0
0.47893,	,0.0,	,0,	,-0.0,	,0.0
0.47893,	,0.0,	,0,	,-0.0,	,0.0
0.47893,	,0.0,	,0,	,-0.0,	,0.0
0.47893,	,0.0,	,0,	,-0.0,	,0.0
0.47893,	,0.0,	,0,	,-0.0,	,0.0
0.47893,	,0.0,	,0,	,-0.0,	,0.0
0.4869740625,	,0.0,	,0,	,-0.0,	,0.0
0.4869740625,	,0.0,	,0,	,-0.0,	,0.0
0.4869740625,	,0.0,	,0,	,-0.0,	,0.0
0.4869740625,	,0.0,	,0,	,-0.0,	,0.0
0.4869740625,	,0.0,	,0,	,-0.0,	,0.0
0.4869740625,	,0.0,	,0,	,-0.0,	,0.0
0.4869740625,	,0.0,	,0,	,-0.0,	,0.0
0.4869740625,	,0.0,	,0,	,-0.0,	,0.0
0.4949271875,	,0.0,	,0,	,-0.0,	,0.0
0.4949271875,	,0.0,	,0,	,-0.0,	,0.0
0.4949271875,	,0.0,	,0,	,-0.0,	,0.0
0.4949271875,	,0.0,	,0,	,-0.0,	,0.0
0.4949271875,	,0.0,	,0,	,-0.0,	,0.0
0.4949271875,	,0.0,	,0,	,-0.0,	,0.0
0.4949271875,	,0.0,	,0,	,-0.0,	,0.0
