Angle
0
0.226194656175453
0.452389223052837
0.678583611334121
0.904777731721342
1.13097149491664
1.35716481162231
1.58335759254080
1.80954974837479
2.03574118982720
2.26193182760122
2.48812157240038
2.71431033492855
2.94049802588999
3.16668455598937
3.39286983593184
3.61905377642304
3.84523628816911
4.07141728187680
4.29759666825342
4.52377435800694
4.74995026184598
4.97612429047989
5.20229635461873
5.42846636497336
5.65463423225544
5.88079986717748
6.10696318045286
6.33312408279590
6.55928248492184
6.78543829754694
7.01159143138846
7.23774179716473
7.46388930559515
7.69003386740029
7.91617539330184
8.14231379402271
8.36844898028705
8.59458086282026
8.82070935234905
9.04683435960149
9.27295579530700
9.49907357019641
9.72518759500202
9.95129778045758
10.1774040372984
10.4035062762612
10.6296044080846
10.8556983435084
11.0817879932745
11.3078732681262
11.5339540788086
11.7600303360686
11.9861019506548
12.2121688333178
12.4382308948100
12.6642880458856
12.8903401973009
13.1163872598139
13.3424291441850
13.5684657611764
13.7944970215524
14.0205228360794
14.2465431155261
14.4725577706632
14.6985667122636
14.9245698511027
15.1505670979580
15.3765583636093
15.6025435588389
15.8285225944314
16.0544953811738
16.2804618298557
16.5064218512692
16.7323753562087
16.9583222554714
17.1842624598570
17.4101958801680
17.6361224272093
17.8620420117888
18.0879545447170
18.3138599368073
18.5397580988756
18.7656489417411
18.9915323762255
19.2174083131538
19.4432766633536
19.6691373376556
19.8949902468938
20.1208353019049
20.3466724135288
20.5725014926087
20.7983224499909
21.0241351965247
21.2499396430629
21.4757357004615
21.7015232795797
21.9273022912802
22.1530726464290
22.3788342558956
22.6045870305528
22.8303308812771
23.0560657189483
23.2817914544498
23.5075079986689
23.7332152624960
23.9589131568257
24.1846015925558
24.4102804805883
24.6359497318286
24.8616092571861
25.0872589675740
25.3128987739094
25.5385285871132
25.7641483181104
25.9897578778298
26.2153571772045
26.4409461271713
26.6665246386713
26.8920926226497
27.1176499900558
27.3431966518431
27.5687325189695
27.7942575023969
28.0197715130916
28.2452744620242
28.4707662601698
28.6962468185077
28.9217160480219
29.1471738597006
29.3726201645367
29.5980548735275
29.8234778976750
30.0488891479857
30.2742885354709
30.4996759711464
30.7250513660329
30.9504146311557
31.1757656775449
31.4011044162356
31.6264307582675
31.8517446146855
32.0770458965391
32.3023345148830
32.5276103807768
32.7528734052852
32.9781234994778
33.2033605744296
33.4285845412204
33.6537953109355
33.8789927946652
34.1041769035050
34.3293475485559
34.5545046409241
34.7796480917210
35.0047778120638
35.2298937130746
35.4549957058813
35.6800837016171
35.9051576114210
36.1302173464374
36.3552628178161
36.5802939367127
36.8053106142887
37.0303127617109
37.2553002901521
37.4802731107908
37.7052311348111
37.9301742734034
38.1551024377636
38.3800155390936
38.6049134886012
38.8297961975005
39.0546635770111
39.2795155383590
39.5043519927763
39.7291728515010
39.9539780257775
40.1787674268562
40.4035409659939
40.6282985544534
40.8530401035041
41.0777655244215
41.3024747284877
41.5271676269910
41.7518441312261
41.9765041524944
42.2011476021036
42.4257743913681
42.6503844316088
42.8749776341531
43.0995539103353
43.3241131714961
43.5486553289832
43.7731802941509
43.9976879783602
44.2221782929791
44.4466511493823
44.6711064589516
44.8955441330755
45.1199640831495
45.3443662205763
45.5687504567655
45.7931167031336
46.0174648711045
46.2417948721090
46.4661066175853
46.6904000189785
46.9146749877412
47.1389314353333
47.3631692732217
47.5873884128810
47.8115887657930
48.0357702434469
48.2599327573395
48.4840762189749
48.7082005398649
48.9323056315287
49.1563914054932
49.3804577732928
49.6045046464697
49.8285319365738
50.0525395551626
50.2765274138014
50.5004954240635
50.7244434975298
50.9483715457890
51.1722794804381
51.3961672130816
51.6200346553323
51.8438817188108
52.0677083151458
52.2915143559742
52.5152997529409
52.7390644176989
52.9628082619095
53.1865311972421
53.4102331353746
53.6339139879928
53.8575736667913
54.0812120834725
54.3048291497478
54.5284247773365
54.7519988779666
54.9755513633748
55.1990821453058
55.4225911355135
55.6460782457598
55.8695433878158
56.0929864734608
56.3164074144831
56.5398061226796
56.7631825098561
56.9865364878271
57.2098679684160
57.4331768634551
57.6564630847854
57.8797265442573
58.1029671537298
58.3261848250710
58.5493794701581
58.7725510008775
58.9956993291245
59.2188243668037
59.4419260258289
59.6650042181231
59.8880588556185
60.1110898502568
60.3340971139887
60.5570805587747
60.7800400965842
61.0029756393965
61.2258870992001
61.4487743879931
61.6716374177832
61.8944761005874
62.1172903484328
62.3400800733556
62.5628451874022
62.7855856026282
63.0083012310994
63.2309919848911
63.4536577760886
63.6762985167869
63.8989141190909
64.1215044951156
64.3440695569859
64.5666092168365
64.7891233868123
65.0116119790683
65.2340749057695
65.4565120790909
65.6789234112181
65.9013088143464
66.1236682006817
66.3460014824400
66.5683085718476
66.7905893811412
67.0128438225679
67.2350718083852
67.4572732508609
67.6794480622734
67.9015961549117
68.1237174410751
68.3458118330738
68.5678792432284
68.7899195838701
69.0119327673410
69.2339187059938
69.4558773121919
69.6778084983097
69.8997121767321
70.1215882598552
70.3434366600857
70.5652572898415
70.7870500615512
71.0088148876546
71.2305516806025
71.4522603528566
71.6739408168899
71.8955929851865
72.1172167702416
72.3388120845616
72.5603788406643
72.7819169510785
73.0034263283445
73.2249068850140
73.4463585336499
73.6677811868266
73.8891747571299
74.1105391571573
74.3318742995175
74.5531800968308
74.7744564617294
74.9957033068568
75.2169205448682
75.4381080884306
75.6592658502226
75.8803937429347
76.1014916792690
76.3225595719397
76.5435973336725
76.7646048772053
76.9855821152879
77.2065289606818
77.4274453261608
77.6483311245106
77.8691862685290
78.0900106710259
78.3108042448233
78.5315669027553
78.7522985576685
78.9729991224213
79.1936685098848
79.4143066329422
79.6349134044890
79.8554887374331
80.0760325446950
80.2965447392073
80.5170252339155
80.7374739417772
80.9578907757629
81.1782756488554
81.3986284740503
81.6189491643558
81.8392376327927
82.0594937923947
82.2797175562082
82.4999088372922
82.7200675487187
82.9401936035726
83.1602869149516
83.3803473959663
83.6003749597404
83.8203695194104
84.0403309881259
84.2602592790498
84.4801543053577
84.7000159802386
84.9198442168945
85.1396389285409
85.3594000284061
85.5791274297321
85.7988210457738
86.0184807897998
86.2381065750919
86.4576983149452
86.6772559226684
86.8967793115837
