Time,	,Position,	,AnalogVolt,	,Error
257287.0,	,36,	,1,,
257378.0,	,36,	,1,,
257490.0,	,36,	,1,,
257577.0,	,36,	,1,,
257669.0,	,36,	,1,,
257777.0,	,36,	,1,,
257902.0,	,36,	,1,,
257973.0,	,36,	,1,,
258087.0,	,36,	,1,,
258177.0,	,36,	,1,,
258287.0,	,36,	,1,,
258377.0,	,36,	,1,,
258476.0,	,36,	,1,,
258577.0,	,36,	,1,,
258702.0,	,36,	,1,,
258774.0,	,36,	,1,,
258885.0,	,36,	,1,,
258977.0,	,36,	,1,,
259090.0,	,36,	,1,,
259178.0,	,36,	,1,,
259264.0,	,36,	,1,,
259368.0,	,36,	,1,,
259501.0,	,36,	,1,,
259569.0,	,36,	,1,,
259676.0,	,36,	,1,,
259759.0,	,36,	,1,,
259888.0,	,36,	,1,,
259974.0,	,36,	,1,,
260069.0,	,36,	,1,,
260176.0,	,36,	,1,,
260301.0,	,36,	,1,,
260369.0,	,36,	,1,,
260484.0,	,36,	,1,,
260591.0,	,36,	,1,,
260689.0,	,36,	,1,,
260776.0,	,36,	,1,,
260876.0,	,36,	,1,,
260970.0,	,36,	,1,,
261102.0,	,36,	,1,,
261169.0,	,36,	,1,,
261283.0,	,36,	,1,,
261376.0,	,36,	,1,,
261487.0,	,36,	,1,,
261591.0,	,36,	,1,,
261669.0,	,36,	,1,,
261776.0,	,36,	,1,,
261901.0,	,36,	,1,,
261969.0,	,36,	,1,,
262084.0,	,36,	,1,,
262177.0,	,36,	,1,,
262278.0,	,36,	,1,,
262376.0,	,36,	,1,,
262470.0,	,36,	,1,,
262576.0,	,36,	,1,,
262701.0,	,36,	,1,,
262769.0,	,36,	,1,,
262886.0,	,36,	,1,,
262977.0,	,36,	,1,,
263087.0,	,36,	,1,,
263176.0,	,36,	,1,,
263276.0,	,36,	,1,,
263377.0,	,36,	,1,,
263506.0,	,36,	,1,,
263569.0,	,36,	,1,,
263686.0,	,36,	,1,,
263777.0,	,36,	,1,,
263889.0,	,36,	,1,,
263976.0,	,36,	,1,,
264076.0,	,36,	,1,,
264188.0,	,36,	,1,,
264301.0,	,36,	,1,,
264369.0,	,36,	,1,,
264474.0,	,36,	,1,,
264560.0,	,36,	,1,,
264669.0,	,36,	,1,,
264755.0,	,36,	,1,,
264876.0,	,36,	,1,,
264988.0,	,36,	,1,,
265092.0,	,36,	,1,,
265188.0,	,36,	,1,,
265279.0,	,36,	,1,,
265389.0,	,36,	,1,,
265486.0,	,36,	,1,,
265593.0,	,36,	,1,,
265674.0,	,36,	,1,,
265799.0,	,36,	,1,,
265897.0,	,36,	,1,,
265994.0,	,36,	,1,,
266084.0,	,36,	,1,,
266182.0,	,36,	,1,,
266289.0,	,36,	,1,,
266394.0,	,36,	,1,,
266508.0,	,36,	,1,,
266600.0,	,36,	,1,,
266701.0,	,36,	,1,,
266794.0,	,36,	,1,,
266883.0,	,36,	,1,,
266977.0,	,36,	,1,,
267085.0,	,36,	,1,,
267163.0,	,36,	,1,,
267273.0,	,36,	,1,,
267398.0,	,36,	,1,,
267500.0,	,36,	,1,,
267588.0,	,36,	,1,,
267706.0,	,36,	,1,,
267788.0,	,36,	,1,,
267889.0,	,36,	,1,,
268002.0,	,36,	,1,,
268072.0,	,36,	,1,,
268195.0,	,36,	,1,,
268301.0,	,36,	,1,,
268388.0,	,36,	,1,,
268506.0,	,36,	,1,,
268588.0,	,36,	,1,,
268689.0,	,36,	,1,,
268803.0,	,36,	,1,,
268874.0,	,36,	,1,,
269002.0,	,36,	,1,,
269095.0,	,36,	,1,,
269180.0,	,36,	,1,,
269282.0,	,36,	,1,,
269386.0,	,36,	,1,,
269487.0,	,36,	,1,,
269585.0,	,36,	,1,,
269675.0,	,36,	,1,,
269800.0,	,36,	,1,,
269895.0,	,36,	,1,,
269987.0,	,36,	,1,,
270081.0,	,36,	,1,,
270182.0,	,36,	,1,,
270282.0,	,36,	,1,,
270385.0,	,36,	,1,,
270473.0,	,36,	,1,,
270592.0,	,36,	,1,,
270703.0,	,36,	,1,,
270802.0,	,36,	,1,,
270876.0,	,36,	,1,,
270974.0,	,36,	,1,,
271083.0,	,36,	,1,,
271183.0,	,36,	,1,,
271272.0,	,36,	,1,,
271372.0,	,36,	,1,,
271509.0,	,36,	,1,,
271602.0,	,36,	,1,,
271683.0,	,36,	,1,,
271803.0,	,36,	,1,,
271899.0,	,36,	,1,,
272000.0,	,36,	,1,,
272077.0,	,36,	,1,,
272202.0,	,36,	,1,,
272294.0,	,36,	,1,,
272388.0,	,36,	,1,,
272484.0,	,36,	,1,,
272570.0,	,36,	,1,,
272702.0,	,36,	,1,,
272802.0,	,36,	,1,,
272873.0,	,36,	,1,,
272982.0,	,36,	,1,,
273092.0,	,36,	,1,,
273188.0,	,36,	,1,,
273282.0,	,36,	,1,,
273402.0,	,36,	,1,,
273503.0,	,36,	,1,,
273604.0,	,36,	,1,,
273674.0,	,36,	,1,,
273802.0,	,36,	,1,,
273880.0,	,36,	,1,,
274002.0,	,36,	,1,,
274104.0,	,36,	,1,,
274185.0,	,36,	,1,,
274285.0,	,36,	,1,,
274384.0,	,36,	,1,,
274491.0,	,36,	,1,,
274591.0,	,36,	,1,,
274697.0,	,36,	,1,,
274788.0,	,36,	,1,,
274885.0,	,36,	,1,,
274976.0,	,36,	,1,,
275085.0,	,36,	,1,,
275181.0,	,36,	,1,,
275275.0,	,36,	,1,,
275361.0,	,36,	,1,,
275478.0,	,36,	,1,,
275589.0,	,36,	,1,,
275690.0,	,36,	,1,,
275784.0,	,36,	,1,,
275884.0,	,36,	,1,,
275984.0,	,36,	,1,,
276078.0,	,36,	,1,,
276193.0,	,36,	,1,,
276288.0,	,36,	,1,,
276403.0,	,36,	,1,,
276474.0,	,36,	,1,,
276603.0,	,36,	,1,,
276704.0,	,36,	,1,,
276802.0,	,36,	,1,,
276879.0,	,36,	,1,,
276984.0,	,36,	,1,,
277085.0,	,36,	,1,,
277183.0,	,36,	,1,,
277281.0,	,36,	,1,,
277376.0,	,36,	,1,,
277487.0,	,36,	,1,,
277578.0,	,36,	,1,,
277675.0,	,36,	,1,,
277790.0,	,36,	,1,,
277889.0,	,36,	,1,,
277988.0,	,36,	,1,,
278065.0,	,36,	,1,,
278178.0,	,36,	,1,,
278285.0,	,36,	,1,,
278390.0,	,36,	,1,,
278475.0,	,36,	,1,,
278590.0,	,36,	,1,,
278701.0,	,36,	,1,,
278803.0,	,36,	,1,,
278905.0,	,36,	,1,,
279003.0,	,36,	,1,,
279104.0,	,36,	,1,,
279203.0,	,36,	,1,,
279274.0,	,36,	,1,,
279404.0,	,36,	,1,,
279492.0,	,36,	,1,,
279589.0,	,36,	,1,,
279684.0,	,36,	,1,,
279786.0,	,36,	,1,,
279883.0,	,36,	,1,,
279983.0,	,36,	,1,,
280073.0,	,36,	,1,,
280192.0,	,36,	,1,,
280291.0,	,36,	,1,,
280389.0,	,36,	,1,,
280484.0,	,36,	,1,,
280585.0,	,36,	,1,,
280672.0,	,36,	,1,,
280762.0,	,36,	,1,,
280870.0,	,36,	,1,,
281002.0,	,36,	,1,,
281104.0,	,36,	,1,,
281203.0,	,36,	,1,,
281304.0,	,36,	,1,,
281402.0,	,36,	,1,,
281503.0,	,36,	,1,,
281602.0,	,36,	,1,,
281673.0,	,36,	,1,,
281802.0,	,36,	,1,,
281901.0,	,36,	,1,,
282005.0,	,36,	,1,,
282106.0,	,36,	,1,,
282202.0,	,36,	,1,,
282303.0,	,36,	,1,,
282404.0,	,36,	,1,,
282472.0,	,36,	,1,,
282604.0,	,36,	,1,,
282703.0,	,36,	,1,,
282802.0,	,36,	,1,,
282910.0,	,36,	,1,,
283003.0,	,36,	,1,,
283103.0,	,36,	,1,,
283203.0,	,36,	,1,,
283273.0,	,36,	,1,,
283405.0,	,36,	,1,,
283502.0,	,36,	,1,,
283587.0,	,36,	,1,,
283673.0,	,36,	,1,,
283803.0,	,36,	,1,,
283902.0,	,36,	,1,,
284004.0,	,36,	,1,,
284075.0,	,36,	,1,,
284205.0,	,36,	,1,,
284302.0,	,36,	,1,,
284403.0,	,36,	,1,,
284604.0,	,36,	,1,,
284710.0,	,36,	,1,,
284803.0,	,36,	,1,,
284908.0,	,36,	,1,,
285002.0,	,36,	,1,,
285103.0,	,36,	,1,,
285184.0,	,36,	,1,,
285269.0,	,36,	,1,,
285388.0,	,36,	,1,,
285502.0,	,36,	,1,,
285603.0,	,36,	,1,,
285672.0,	,36,	,1,,
285805.0,	,36,	,1,,
285901.0,	,36,	,1,,
285970.0,	,36,	,1,,
286082.0,	,36,	,1,,
286203.0,	,36,	,1,,
286277.0,	,36,	,1,,
286388.0,	,36,	,1,,
286465.0,	,36,	,1,,
286604.0,	,36,	,1,,
286691.0,	,36,	,1,,
286783.0,	,36,	,1,,
286899.0,	,36,	,1,,
287003.0,	,36,	,1,,
287093.0,	,36,	,1,,
287205.0,	,36,	,1,,
287264.0,	,36,	,1,,
287405.0,	,36,	,1,,
287491.0,	,36,	,1,,
287605.0,	,36,	,1,,
287700.0,	,36,	,1,,
287796.0,	,36,	,1,,
287885.0,	,36,	,1,,
287998.0,	,36,	,1,,
288065.0,	,36,	,1,,
288199.0,	,36,	,1,,
288282.0,	,36,	,1,,
288393.0,	,36,	,1,,
288471.0,	,36,	,1,,
288593.0,	,36,	,1,,
288680.0,	,36,	,1,,
288793.0,	,36,	,2,,
288865.0,	,36,	,2,,
288994.0,	,36,	,2,,
289079.0,	,36,	,2,,
289193.0,	,36,	,2,,
289287.0,	,36,	,2,,
289394.0,	,36,	,2,,
289482.0,	,36,	,2,,
289592.0,	,36,	,2,,
289666.0,	,36,	,2,,
289785.0,	,36,	,2,,
289885.0,	,36,	,2,,
289986.0,	,36,	,2,,
290070.0,	,36,	,2,,
290185.0,	,36,	,2,,
290275.0,	,36,	,2,,
290385.0,	,36,	,2,,
290464.0,	,36,	,2,,
290585.0,	,36,	,2,,
290685.0,	,36,	,2,,
290785.0,	,36,	,2,,
290869.0,	,36,	,2,,
290998.0,	,36,	,2,,
291085.0,	,36,	,2,,
291198.0,	,36,	,2,,
291260.0,	,36,	,2,,
291398.0,	,36,	,2,,
291486.0,	,36,	,2,,
291599.0,	,36,	,2,,
291672.0,	,36,	,2,,
291798.0,	,36,	,2,,
291886.0,	,36,	,2,,
291979.0,	,36,	,2,,
292074.0,	,36,	,2,,
292198.0,	,36,	,2,,
292286.0,	,36,	,2,,
292399.0,	,36,	,2,,
292485.0,	,36,	,2,,
292585.0,	,36,	,2,,
292686.0,	,36,	,2,,
292786.0,	,36,	,2,,
292866.0,	,36,	,2,,
292985.0,	,36,	,2,,
293086.0,	,36,	,2,,
293186.0,	,36,	,2,,
293271.0,	,36,	,2,,
293398.0,	,36,	,2,,
293486.0,	,36,	,2,,
293599.0,	,36,	,2,,
293669.0,	,36,	,2,,
293799.0,	,36,	,2,,
293886.0,	,36,	,2,,
293999.0,	,36,	,2,,
294064.0,	,36,	,2,,
294162.0,	,36,	,2,,
294272.0,	,36,	,2,,
294382.0,	,36,	,2,,
294462.0,	,36,	,2,,
294586.0,	,36,	,2,,
294693.0,	,36,	,2,,
294785.0,	,36,	,2,,
294865.0,	,36,	,2,,
294987.0,	,36,	,2,,
295069.0,	,36,	,2,,
295198.0,	,36,	,2,,
295267.0,	,36,	,2,,
295398.0,	,36,	,2,,
295486.0,	,36,	,2,,
295599.0,	,36,	,2,,
295692.0,	,36,	,2,,
295768.0,	,36,	,2,,
295891.0,	,36,	,2,,
295986.0,	,36,	,2,,
296088.0,	,36,	,2,,
296186.0,	,36,	,2,,
296299.0,	,36,	,2,,
296386.0,	,36,	,2,,
296493.0,	,36,	,2,,
296599.0,	,36,	,2,,
296686.0,	,36,	,2,,
296799.0,	,36,	,2,,
296865.0,	,36,	,2,,
296997.0,	,36,	,2,,
297085.0,	,36,	,2,,
297202.0,	,36,	,2,,
297280.0,	,36,	,2,,
297395.0,	,36,	,2,,
297480.0,	,36,	,2,,
297597.0,	,36,	,2,,
297673.0,	,36,	,2,,
297798.0,	,36,	,2,,
297881.0,	,36,	,2,,
297999.0,	,36,	,2,,
298093.0,	,36,	,2,,
298198.0,	,36,	,2,,
298285.0,	,36,	,2,,
298398.0,	,36,	,2,,
298471.0,	,36,	,2,,
298587.0,	,36,	,2,,
298684.0,	,36,	,2,,
298799.0,	,36,	,2,,
298893.0,	,36,	,2,,
298998.0,	,36,	,2,,
299085.0,	,36,	,2,,
299198.0,	,36,	,2,,
299272.0,	,36,	,2,,
299384.0,	,36,	,2,,
299482.0,	,36,	,2,,
299585.0,	,36,	,2,,
299682.0,	,36,	,2,,
299778.0,	,36,	,2,,
299859.0,	,36,	,2,,
299965.0,	,36,	,2,,
300060.0,	,36,	,2,,
300154.0,	,36,	,2,,
300253.0,	,36,	,2,,
300356.0,	,36,	,2,,
300471.0,	,36,	,2,,
300599.0,	,36,	,2,,
300686.0,	,36,	,2,,
300798.0,	,36,	,2,,
300873.0,	,36,	,2,,
300998.0,	,36,	,2,,
301086.0,	,36,	,2,,
301199.0,	,36,	,2,,
301273.0,	,36,	,2,,
301385.0,	,36,	,2,,
301474.0,	,36,	,2,,
301580.0,	,36,	,2,,
301686.0,	,36,	,2,,
301780.0,	,36,	,2,,
301886.0,	,36,	,2,,
301976.0,	,36,	,2,,
302065.0,	,36,	,2,,
302174.0,	,36,	,2,,
302276.0,	,36,	,2,,
302398.0,	,36,	,2,,
302471.0,	,36,	,2,,
302599.0,	,36,	,2,,
302686.0,	,36,	,2,,
302799.0,	,36,	,2,,
302864.0,	,36,	,2,,
302999.0,	,36,	,2,,
303086.0,	,36,	,2,,
303198.0,	,36,	,2,,
303272.0,	,36,	,2,,
303399.0,	,36,	,2,,
303485.0,	,36,	,2,,
303599.0,	,36,	,2,,
303692.0,	,36,	,2,,
303799.0,	,36,	,2,,
303885.0,	,36,	,2,,
303999.0,	,36,	,2,,
304074.0,	,36,	,2,,
304195.0,	,36,	,2,,
304286.0,	,36,	,2,,
304387.0,	,36,	,2,,
304484.0,	,36,	,3,,
304598.0,	,36,	,3,,
304686.0,	,36,	,3,,
304798.0,	,36,	,3,,
304873.0,	,36,	,3,,
304999.0,	,36,	,3,,
305086.0,	,36,	,3,,
305199.0,	,36,	,3,,
305292.0,	,36,	,3,,
305398.0,	,36,	,3,,
305486.0,	,36,	,3,,
305599.0,	,36,	,3,,
305666.0,	,36,	,3,,
305798.0,	,36,	,3,,
305886.0,	,36,	,3,,
305999.0,	,36,	,3,,
306091.0,	,36,	,3,,
306199.0,	,36,	,3,,
306286.0,	,36,	,3,,
306399.0,	,36,	,3,,
306463.0,	,36,	,3,,
306599.0,	,36,	,3,,
306685.0,	,36,	,3,,
306800.0,	,36,	,3,,
306892.0,	,36,	,3,,
306999.0,	,36,	,3,,
307085.0,	,36,	,3,,
307186.0,	,36,	,3,,
307264.0,	,36,	,3,,
307399.0,	,36,	,3,,
307486.0,	,36,	,3,,
307600.0,	,36,	,3,,
307693.0,	,36,	,3,,
307800.0,	,36,	,3,,
307886.0,	,36,	,3,,
307999.0,	,36,	,3,,
308064.0,	,36,	,3,,
308199.0,	,36,	,3,,
308286.0,	,36,	,3,,
308400.0,	,36,	,3,,
308474.0,	,36,	,3,,
308599.0,	,36,	,3,,
308685.0,	,36,	,3,,
308793.0,	,36,	,3,,
308872.0,	,36,	,3,,
308999.0,	,36,	,3,,
309086.0,	,36,	,3,,
309199.0,	,36,	,3,,
309293.0,	,36,	,3,,
309396.0,	,36,	,3,,
309485.0,	,36,	,3,,
309599.0,	,36,	,3,,
309683.0,	,36,	,3,,
309778.0,	,36,	,3,,
309886.0,	,36,	,3,,
310001.0,	,36,	,3,,
310074.0,	,35,	,3,,
310198.0,	,35,	,2,,
310286.0,	,35,	,2,,
310400.0,	,35,	,2,,
310472.0,	,35,	,2,,
310598.0,	,35,	,2,,
310685.0,	,35,	,2,,
310802.0,	,35,	,2,,
310893.0,	,35,	,2,,
310992.0,	,35,	,2,,
311085.0,	,35,	,2,,
311197.0,	,35,	,2,,
311264.0,	,35,	,2,,
311399.0,	,35,	,2,,
311485.0,	,35,	,2,,
311598.0,	,35,	,2,,
311673.0,	,35,	,2,,
311798.0,	,35,	,2,,
311886.0,	,35,	,2,,
311982.0,	,35,	,2,,
312066.0,	,35,	,2,,
312196.0,	,35,	,2,,
312286.0,	,35,	,2,,
312398.0,	,35,	,2,,
312597.0,	,35,	,2,,
312684.0,	,35,	,2,,
312800.0,	,35,	,2,,
312873.0,	,35,	,2,,
312999.0,	,35,	,2,,
313086.0,	,35,	,2,,
313200.0,	,35,	,2,,
313271.0,	,35,	,2,,
313385.0,	,35,	,2,,
313499.0,	,35,	,2,,
313585.0,	,35,	,2,,
313705.0,	,35,	,2,,
313782.0,	,35,	,2,,
313899.0,	,35,	,2,,
313986.0,	,35,	,2,,
314093.0,	,35,	,2,,
314198.0,	,35,	,2,,
314285.0,	,35,	,2,,
314396.0,	,35,	,2,,
314473.0,	,35,	,2,,
314599.0,	,35,	,2,,
314673.0,	,35,	,2,,
314801.0,	,35,	,2,,
314873.0,	,35,	,2,,
314999.0,	,35,	,2,,
315086.0,	,35,	,2,,
315198.0,	,35,	,2,,
315266.0,	,35,	,2,,
315396.0,	,35,	,2,,
315486.0,	,35,	,2,,
315600.0,	,35,	,2,,
315674.0,	,35,	,2,,
315790.0,	,35,	,2,,
315886.0,	,35,	,2,,
315999.0,	,35,	,2,,
316073.0,	,35,	,2,,
316199.0,	,35,	,2,,
316286.0,	,35,	,2,,
316401.0,	,35,	,2,,
316474.0,	,35,	,2,,
316599.0,	,35,	,2,,
316686.0,	,35,	,3,,
316799.0,	,35,	,3,,
316870.0,	,35,	,3,,
316998.0,	,35,	,3,,
317086.0,	,35,	,3,,
317201.0,	,35,	,3,,
317278.0,	,34,	,3,,
317377.0,	,34,	,2,,
317488.0,	,34,	,2,,
317590.0,	,34,	,2,,
317682.0,	,34,	,2,,
317799.0,	,34,	,2,,
317898.0,	,34,	,2,,
317998.0,	,34,	,2,,
318081.0,	,34,	,2,,
318199.0,	,34,	,2,,
318299.0,	,34,	,2,,
318398.0,	,34,	,2,,
318481.0,	,34,	,2,,
318583.0,	,34,	,2,,
318698.0,	,34,	,2,,
318801.0,	,34,	,2,,
318906.0,	,34,	,2,,
318992.0,	,34,	,2,,
319099.0,	,34,	,2,,
319198.0,	,34,	,2,,
319282.0,	,34,	,2,,
319398.0,	,34,	,2,,
319499.0,	,34,	,2,,
319598.0,	,34,	,2,,
319800.0,	,34,	,2,,
319899.0,	,34,	,2,,
319999.0,	,34,	,2,,
320104.0,	,34,	,2,,
320204.0,	,34,	,2,,
320298.0,	,34,	,2,,
320399.0,	,34,	,2,,
320482.0,	,34,	,2,,
320589.0,	,34,	,2,,
320699.0,	,34,	,2,,
320795.0,	,34,	,2,,
320905.0,	,34,	,2,,
320992.0,	,34,	,2,,
321103.0,	,34,	,2,,
321198.0,	,34,	,2,,
321280.0,	,34,	,2,,
321399.0,	,34,	,2,,
321499.0,	,34,	,2,,
321599.0,	,34,	,2,,
321705.0,	,34,	,2,,
321789.0,	,34,	,2,,
321899.0,	,34,	,2,,
321995.0,	,34,	,2,,
322103.0,	,33,	,1,,
322198.0,	,33,	,1,,
322289.0,	,33,	,1,,
322396.0,	,33,	,1,,
322480.0,	,33,	,1,,
322600.0,	,33,	,1,,
322699.0,	,33,	,1,,
322798.0,	,33,	,1,,
322872.0,	,33,	,1,,
322969.0,	,33,	,1,,
323070.0,	,33,	,1,,
323181.0,	,33,	,1,,
323281.0,	,33,	,1,,
323378.0,	,33,	,1,,
323470.0,	,33,	,1,,
323579.0,	,33,	,1,,
323658.0,	,33,	,1,,
323767.0,	,33,	,1,,
323891.0,	,33,	,1,,
323998.0,	,33,	,1,,
324103.0,	,33,	,1,,
324198.0,	,33,	,1,,
324299.0,	,33,	,1,,
324399.0,	,33,	,1,,
324460.0,	,33,	,1,,
324569.0,	,33,	,1,,
324665.0,	,33,	,1,,
324795.0,	,33,	,1,,
324887.0,	,33,	,1,,
324993.0,	,33,	,1,,
325087.0,	,33,	,1,,
325178.0,	,33,	,1,,
325299.0,	,32,	,1,,
325392.0,	,32,	,0,,
325501.0,	,32,	,0,,
325592.0,	,32,	,0,,
325704.0,	,32,	,0,,
325793.0,	,32,	,0,,
325899.0,	,32,	,0,,
325989.0,	,32,	,0,,
326084.0,	,32,	,0,,
326193.0,	,32,	,0,,
326300.0,	,32,	,0,,
326395.0,	,32,	,0,,
326505.0,	,32,	,0,,
326594.0,	,32,	,0,,
326699.0,	,32,	,0,,
326793.0,	,32,	,0,,
326879.0,	,32,	,0,,
326997.0,	,32,	,0,,
327099.0,	,32,	,1,,
327193.0,	,32,	,1,,
327292.0,	,32,	,1,,
327392.0,	,32,	,1,,
327501.0,	,32,	,1,,
327585.0,	,32,	,1,,
327792.0,	,32,	,1,,
327899.0,	,32,	,1,,
327992.0,	,32,	,1,,
328098.0,	,32,	,1,,
328194.0,	,32,	,1,,
328299.0,	,32,	,1,,
328392.0,	,32,	,1,,
328480.0,	,32,	,1,,
328593.0,	,32,	,1,,
328700.0,	,32,	,1,,
328794.0,	,32,	,1,,
328906.0,	,32,	,1,,
328992.0,	,32,	,1,,
329098.0,	,32,	,1,,
329192.0,	,32,	,1,,
329299.0,	,32,	,1,,
329393.0,	,32,	,1,,
329492.0,	,32,	,1,,
329594.0,	,32,	,1,,
329678.0,	,32,	,1,,
329782.0,	,32,	,1,,
329904.0,	,32,	,1,,
329992.0,	,32,	,1,,
330083.0,	,32,	,1,,
330193.0,	,32,	,1,,
330300.0,	,32,	,1,,
330392.0,	,32,	,1,,
330482.0,	,32,	,1,,
330597.0,	,32,	,1,,
330704.0,	,32,	,1,,
330793.0,	,32,	,1,,
330884.0,	,32,	,1,,
330986.0,	,32,	,1,,
331099.0,	,32,	,1,,
331192.0,	,32,	,1,,
331282.0,	,32,	,1,,
331398.0,	,32,	,1,,
331502.0,	,32,	,1,,
331593.0,	,32,	,1,,
331693.0,	,32,	,1,,
331799.0,	,32,	,1,,
331879.0,	,32,	,1,,
331995.0,	,32,	,1,,
332071.0,	,32,	,1,,
332204.0,	,32,	,1,,
332297.0,	,32,	,1,,
332399.0,	,32,	,1,,
332462.0,	,32,	,1,,
332592.0,	,32,	,1,,
332692.0,	,32,	,1,,
332799.0,	,32,	,1,,
332872.0,	,32,	,1,,
332999.0,	,32,	,1,,
333097.0,	,32,	,1,,
333199.0,	,32,	,1,,
333279.0,	,32,	,1,,
333399.0,	,32,	,1,,
333491.0,	,32,	,1,,
333599.0,	,32,	,1,,
333671.0,	,32,	,1,,
333799.0,	,32,	,1,,
333893.0,	,32,	,1,,
333993.0,	,32,	,1,,
334076.0,	,32,	,1,,
334199.0,	,32,	,1,,
334293.0,	,32,	,1,,
334399.0,	,32,	,1,,
334497.0,	,32,	,1,,
334583.0,	,32,	,1,,
334690.0,	,32,	,1,,
334799.0,	,32,	,1,,
334902.0,	,32,	,1,,
334992.0,	,32,	,1,,
335094.0,	,32,	,1,,
335190.0,	,32,	,1,,
335287.0,	,32,	,1,,
335393.0,	,32,	,1,,
335486.0,	,32,	,1,,
335593.0,	,32,	,1,,
335665.0,	,32,	,1,,
335793.0,	,32,	,1,,
335899.0,	,32,	,1,,
335987.0,	,32,	,1,,
336083.0,	,32,	,1,,
336192.0,	,32,	,1,,
336304.0,	,32,	,2,,
336392.0,	,32,	,2,,
336499.0,	,32,	,2,,
336593.0,	,32,	,2,,
336699.0,	,32,	,2,,
336793.0,	,32,	,2,,
336883.0,	,32,	,2,,
336993.0,	,32,	,2,,
337104.0,	,32,	,2,,
337192.0,	,32,	,2,,
337293.0,	,32,	,2,,
337399.0,	,32,	,2,,
337490.0,	,32,	,2,,
337596.0,	,32,	,2,,
337678.0,	,32,	,2,,
337799.0,	,32,	,2,,
337892.0,	,32,	,2,,
337999.0,	,32,	,2,,
338067.0,	,32,	,2,,
338199.0,	,32,	,2,,
338292.0,	,32,	,2,,
338398.0,	,32,	,2,,
338497.0,	,32,	,2,,
338598.0,	,32,	,2,,
338692.0,	,32,	,2,,
338799.0,	,32,	,2,,
338869.0,	,32,	,2,,
338993.0,	,32,	,2,,
339099.0,	,32,	,2,,
339193.0,	,32,	,2,,
339281.0,	,32,	,2,,
339392.0,	,32,	,2,,
339471.0,	,32,	,2,,
339589.0,	,32,	,2,,
339666.0,	,32,	,2,,
339790.0,	,32,	,2,,
339898.0,	,32,	,2,,
339992.0,	,32,	,2,,
340085.0,	,32,	,2,,
340185.0,	,32,	,2,,
340298.0,	,32,	,2,,
340392.0,	,32,	,2,,
340464.0,	,32,	,2,,
340591.0,	,32,	,2,,
340698.0,	,32,	,2,,
340792.0,	,32,	,2,,
340886.0,	,32,	,2,,
340992.0,	,32,	,2,,
341097.0,	,32,	,2,,
341192.0,	,32,	,2,,
341264.0,	,32,	,2,,
341366.0,	,32,	,2,,
341492.0,	,32,	,2,,
341592.0,	,32,	,2,,
341687.0,	,32,	,2,,
341793.0,	,32,	,2,,
341899.0,	,32,	,2,,
341993.0,	,32,	,2,,
342092.0,	,32,	,2,,
342200.0,	,32,	,2,,
342293.0,	,32,	,2,,
342384.0,	,32,	,2,,
342489.0,	,32,	,2,,
342603.0,	,32,	,2,,
342690.0,	,32,	,2,,
342799.0,	,32,	,2,,
342863.0,	,32,	,2,,
342970.0,	,32,	,2,,
343085.0,	,32,	,2,,
343199.0,	,32,	,2,,
343280.0,	,32,	,2,,
343399.0,	,32,	,2,,
343492.0,	,32,	,2,,
343599.0,	,32,	,2,,
343663.0,	,32,	,2,,
343771.0,	,32,	,2,,
343885.0,	,32,	,2,,
343999.0,	,32,	,2,,
344079.0,	,32,	,2,,
344199.0,	,32,	,2,,
344292.0,	,32,	,2,,
344399.0,	,32,	,2,,
344463.0,	,32,	,2,,
344565.0,	,32,	,2,,
344685.0,	,32,	,3,,
344790.0,	,32,	,3,,
344877.0,	,32,	,3,,
345000.0,	,32,	,3,,
345092.0,	,32,	,3,,
345186.0,	,32,	,3,,
345404.0,	,32,	,3,,
345498.0,	,32,	,3,,
345600.0,	,32,	,3,,
345677.0,	,32,	,3,,
345799.0,	,32,	,3,,
345893.0,	,32,	,3,,
345993.0,	,32,	,3,,
346063.0,	,32,	,3,,
346170.0,	,32,	,3,,
346285.0,	,32,	,3,,
346400.0,	,32,	,3,,
346472.0,	,32,	,3,,
346599.0,	,32,	,3,,
346692.0,	,32,	,3,,
346804.0,	,32,	,3,,
346860.0,	,32,	,3,,
346967.0,	,32,	,3,,
347085.0,	,32,	,3,,
347199.0,	,32,	,3,,
347298.0,	,32,	,3,,
347397.0,	,32,	,3,,
347497.0,	,32,	,3,,
347597.0,	,32,	,3,,
347699.0,	,32,	,3,,
347791.0,	,32,	,3,,
347898.0,	,32,	,3,,
347977.0,	,32,	,3,,
348083.0,	,32,	,3,,
348192.0,	,32,	,3,,
348299.0,	,32,	,3,,
348393.0,	,32,	,3,,
348461.0,	,32,	,3,,
348565.0,	,32,	,3,,
348691.0,	,32,	,3,,
348793.0,	,32,	,3,,
348885.0,	,32,	,3,,
348992.0,	,32,	,3,,
349099.0,	,32,	,3,,
349192.0,	,32,	,3,,
349261.0,	,32,	,3,,
349366.0,	,32,	,3,,
349479.0,	,32,	,3,,
349586.0,	,32,	,3,,
349689.0,	,32,	,3,,
349785.0,	,32,	,3,,
349869.0,	,32,	,3,,
349966.0,	,32,	,3,,
350063.0,	,32,	,3,,
350163.0,	,32,	,3,,
350265.0,	,32,	,3,,
350364.0,	,32,	,3,,
350481.0,	,32,	,3,,
350593.0,	,32,	,3,,
350699.0,	,32,	,3,,
350797.0,	,32,	,3,,
