Time,	,Position,	,AnalogVolt,	,Error
2.167268125,	,-17,	,0.08904804591193119,	,-47
2.167268125,	,-17,	,0.08904804591193119,	,-48
2.1752596875,	,-15,	,0.08904804591193119,	,-48
2.1752596875,	,-15,	,0.08904804591193119,	,-46
2.1752596875,	,-15,	,0.08904804591193119,	,-46
2.1752596875,	,-15,	,0.08904804591193119,	,-46
2.1752596875,	,-15,	,0.17051542619114282,	,-46
2.1752596875,	,-15,	,0.17051542619114282,	,-46
2.1752596875,	,-15,	,0.17051542619114282,	,-46
2.1752596875,	,-15,	,0.17051542619114282,	,-46
2.1832540625,	,-13,	,0.17051542619114282,	,-47
2.1832540625,	,-13,	,0.17051542619114282,	,-45
2.1832540625,	,-13,	,0.17051542619114282,	,-45
2.1832540625,	,-13,	,0.17051542619114282,	,-45
2.1832540625,	,-13,	,0.17051542619114282,	,-45
2.1832540625,	,-13,	,0.17051542619114282,	,-45
2.1832540625,	,-13,	,0.17051542619114282,	,-45
2.1832540625,	,-13,	,0.1795437963884431,	,-45
2.191175,	,-11,	,0.1795437963884431,	,-45
2.191175,	,-11,	,0.1795437963884431,	,-43
2.191175,	,-11,	,0.1795437963884431,	,-44
2.191175,	,-11,	,0.1795437963884431,	,-44
2.191175,	,-11,	,0.1795437963884431,	,-44
2.191175,	,-11,	,0.1795437963884431,	,-44
2.191175,	,-11,	,0.1795437963884431,	,-44
2.191175,	,-11,	,0.1795437963884431,	,-44
2.199175,	,-9,	,0.1795437963884431,	,-44
2.199175,	,-9,	,0.1795437963884431,	,-42
2.199175,	,-9,	,-0.012679823286525671,	,-42
2.199175,	,-9,	,-0.012679823286525671,	,-42
2.199175,	,-9,	,-0.012679823286525671,	,-42
2.199175,	,-9,	,-0.012679823286525671,	,-42
2.199175,	,-9,	,-0.012679823286525671,	,-43
2.199175,	,-9,	,-0.012679823286525671,	,-43
2.2072540625,	,-7,	,-0.012679823286525671,	,-43
2.2072540625,	,-7,	,-0.012679823286525671,	,-41
2.2072540625,	,-7,	,-0.012679823286525671,	,-41
2.2072540625,	,-7,	,-0.012679823286525671,	,-41
2.2072540625,	,-7,	,0.1591829577115937,	,-41
2.2072540625,	,-7,	,0.1591829577115937,	,-41
2.2072540625,	,-7,	,0.1591829577115937,	,-41
2.2072540625,	,-7,	,0.1591829577115937,	,-41
2.2152859375,	,-5,	,0.1591829577115937,	,-41
2.2152859375,	,-5,	,0.1591829577115937,	,-39
2.2152859375,	,-5,	,0.1591829577115937,	,-39
2.2152859375,	,-5,	,0.1591829577115937,	,-39
2.2152859375,	,-5,	,0.1591829577115937,	,-39
2.2152859375,	,-5,	,0.1591829577115937,	,-39
2.2152859375,	,-5,	,0.15818581441288357,	,-40
2.2152859375,	,-5,	,0.15818581441288357,	,-40
2.2232540625,	,-3,	,0.15818581441288357,	,-40
2.2232540625,	,-3,	,0.15818581441288357,	,-38
2.2232540625,	,-3,	,0.15818581441288357,	,-38
2.2232540625,	,-3,	,0.15818581441288357,	,-38
2.2232540625,	,-3,	,0.15818581441288357,	,-38
2.2232540625,	,-3,	,0.15818581441288357,	,-38
2.2232540625,	,-3,	,0.15818581441288357,	,-38
2.2232540625,	,-3,	,0.15818581441288357,	,-38
2.23125375,	,-1,	,0.15818581441288357,	,-38
2.23125375,	,-1,	,-0.12153698715526828,	,-36
2.23125375,	,-1,	,-0.12153698715526828,	,-36
2.23125375,	,-1,	,-0.12153698715526828,	,-36
2.23125375,	,-1,	,-0.12153698715526828,	,-36
2.23125375,	,-1,	,-0.12153698715526828,	,-36
2.23125375,	,-1,	,-0.12153698715526828,	,-36
2.23125375,	,-1,	,-0.12153698715526828,	,-36
2.2392559375,	,1,	,-0.12153698715526828,	,-36
2.2392559375,	,1,	,-0.12153698715526828,	,-34
2.2392559375,	,1,	,-0.12153698715526828,	,-34
2.2392559375,	,1,	,-0.12153698715526828,	,-34
2.2392559375,	,1,	,0.054054052051178164,	,-34
2.2392559375,	,1,	,0.054054052051178164,	,-34
2.2392559375,	,1,	,0.054054052051178164,	,-34
2.2392559375,	,1,	,0.054054052051178164,	,-34
2.24724875,	,3,	,0.054054052051178164,	,-34
2.24724875,	,3,	,0.054054052051178164,	,-32
2.24724875,	,3,	,0.054054052051178164,	,-32
2.24724875,	,3,	,0.054054052051178164,	,-32
2.24724875,	,3,	,0.054054052051178164,	,-32
2.24724875,	,3,	,0.054054052051178164,	,-32
2.24724875,	,3,	,0.029092772608551115,	,-32
2.24724875,	,3,	,0.029092772608551115,	,-32
2.255201875,	,4,	,0.029092772608551115,	,-32
2.255201875,	,4,	,0.029092772608551115,	,-31
2.255201875,	,4,	,0.029092772608551115,	,-31
2.255201875,	,4,	,0.029092772608551115,	,-32
2.255201875,	,4,	,0.029092772608551115,	,-31
2.255201875,	,4,	,0.029092772608551115,	,-31
2.255201875,	,4,	,0.029092772608551115,	,-31
2.255201875,	,4,	,0.029092772608551115,	,-31
2.2633709375,	,6,	,0.029092772608551115,	,-31
2.2633709375,	,6,	,-0.05548338079681972,	,-29
2.2633709375,	,6,	,-0.05548338079681972,	,-29
2.2633709375,	,6,	,-0.05548338079681972,	,-29
2.2633709375,	,6,	,-0.05548338079681972,	,-29
2.2633709375,	,6,	,-0.05548338079681972,	,-29
2.2633709375,	,6,	,-0.05548338079681972,	,-29
2.2633709375,	,6,	,-0.05548338079681972,	,-29
2.271265,	,8,	,-0.05548338079681972,	,-29
2.271265,	,8,	,-0.05548338079681972,	,-27
2.271265,	,8,	,-0.05548338079681972,	,-27
2.271265,	,8,	,-0.05548338079681972,	,-27
2.271265,	,8,	,0.02843012039450743,	,-27
2.271265,	,8,	,0.02843012039450743,	,-27
2.271265,	,8,	,0.02843012039450743,	,-27
2.271265,	,8,	,0.02843012039450743,	,-27
2.2792909375,	,9,	,0.02843012039450743,	,-27
2.2792909375,	,9,	,0.02843012039450743,	,-26
2.2792909375,	,9,	,0.02843012039450743,	,-26
2.2792909375,	,9,	,0.02843012039450743,	,-26
2.2792909375,	,9,	,0.02843012039450743,	,-26
2.2792909375,	,9,	,0.02843012039450743,	,-26
2.2792909375,	,9,	,0.02843012039450743,	,-26
2.2792909375,	,9,	,0.11716784363089229,	,-26
2.28727375,	,11,	,0.11716784363089229,	,-26
2.28727375,	,11,	,0.11716784363089229,	,-24
2.28727375,	,11,	,0.11716784363089229,	,-24
2.28727375,	,11,	,0.11716784363089229,	,-24
2.28727375,	,11,	,0.11716784363089229,	,-24
2.28727375,	,11,	,0.11716784363089229,	,-24
2.28727375,	,11,	,0.11716784363089229,	,-24
2.28727375,	,11,	,0.11716784363089229,	,-24
2.2953509375,	,12,	,0.11716784363089229,	,-24
2.2953509375,	,12,	,0.11716784363089229,	,-22
2.2953509375,	,12,	,-0.17291954128272696,	,-22
2.2953509375,	,12,	,-0.17291954128272696,	,-22
2.2953509375,	,12,	,-0.17291954128272696,	,-22
2.2953509375,	,12,	,-0.17291954128272696,	,-22
2.2953509375,	,12,	,-0.17291954128272696,	,-22
2.2953509375,	,12,	,-0.17291954128272696,	,-22
2.3032428125,	,14,	,-0.17291954128272696,	,-22
2.3032428125,	,14,	,-0.17291954128272696,	,-20
2.3032428125,	,14,	,-0.17291954128272696,	,-20
2.3032428125,	,14,	,-0.17291954128272696,	,-20
2.3032428125,	,14,	,-0.17291954128272696,	,-20
2.3032428125,	,14,	,0.0007954033365852042,	,-20
2.3032428125,	,14,	,0.0007954033365852042,	,-20
2.3032428125,	,14,	,0.0007954033365852042,	,-20
2.31130375,	,15,	,0.0007954033365852042,	,-20
2.31130375,	,15,	,0.0007954033365852042,	,-18
2.31130375,	,15,	,0.0007954033365852042,	,-18
2.31130375,	,15,	,0.0007954033365852042,	,-18
2.31130375,	,15,	,0.0007954033365852042,	,-18
2.31130375,	,15,	,0.0007954033365852042,	,-18
2.31130375,	,15,	,0.0007954033365852042,	,-18
2.31130375,	,15,	,-0.02546743332788079,	,-18
2.31932,	,16,	,-0.02546743332788079,	,-18
2.31932,	,16,	,-0.02546743332788079,	,-17
2.31932,	,16,	,-0.02546743332788079,	,-17
2.31932,	,16,	,-0.02546743332788079,	,-17
2.31932,	,16,	,-0.02546743332788079,	,-17
2.31932,	,16,	,-0.02546743332788079,	,-16
2.31932,	,16,	,-0.02546743332788079,	,-16
2.31932,	,16,	,-0.02546743332788079,	,-16
2.327326875,	,17,	,-0.02546743332788079,	,-16
2.327326875,	,17,	,-0.02546743332788079,	,-15
2.327326875,	,17,	,-0.11154184662419653,	,-15
2.327326875,	,17,	,-0.11154184662419653,	,-15
2.327326875,	,17,	,-0.11154184662419653,	,-15
2.327326875,	,17,	,-0.11154184662419653,	,-15
2.327326875,	,17,	,-0.11154184662419653,	,-15
2.327326875,	,17,	,-0.11154184662419653,	,-14
2.3353159375,	,18,	,-0.11154184662419653,	,-14
2.3353159375,	,18,	,-0.11154184662419653,	,-13
2.3353159375,	,18,	,-0.11154184662419653,	,-13
2.3353159375,	,18,	,-0.11154184662419653,	,-13
2.3353159375,	,18,	,-0.11154184662419653,	,-13
2.3353159375,	,18,	,-0.029237648011783607,	,-13
2.3353159375,	,18,	,-0.029237648011783607,	,-13
2.3353159375,	,18,	,-0.029237648011783607,	,-13
2.343308125,	,19,	,-0.029237648011783607,	,-12
2.343308125,	,19,	,-0.029237648011783607,	,-11
2.343308125,	,19,	,-0.029237648011783607,	,-11
2.343308125,	,19,	,-0.029237648011783607,	,-11
2.343308125,	,19,	,-0.029237648011783607,	,-11
2.343308125,	,19,	,-0.029237648011783607,	,-11
2.343308125,	,19,	,-0.029237648011783607,	,-11
2.343308125,	,19,	,-0.029237648011783607,	,-11
2.35133875,	,20,	,-0.038015833679565236,	,-11
2.35133875,	,20,	,-0.038015833679565236,	,-9
2.35133875,	,20,	,-0.038015833679565236,	,-9
2.35133875,	,20,	,-0.038015833679565236,	,-9
2.35133875,	,20,	,-0.038015833679565236,	,-9
2.35133875,	,20,	,-0.038015833679565236,	,-9
2.35133875,	,20,	,-0.038015833679565236,	,-9
2.35133875,	,20,	,-0.038015833679565236,	,-9
2.3593490625,	,21,	,-0.038015833679565236,	,-8
2.3593490625,	,21,	,-0.038015833679565236,	,-7
2.3593490625,	,21,	,-0.038015833679565236,	,-7
2.3593490625,	,21,	,-0.23909697326977022,	,-7
2.3593490625,	,21,	,-0.23909697326977022,	,-7
2.3593490625,	,21,	,-0.23909697326977022,	,-7
2.3593490625,	,21,	,-0.23909697326977022,	,-7
2.3593490625,	,21,	,-0.23909697326977022,	,-7
2.3673459375,	,22,	,-0.23909697326977022,	,-6
2.3673459375,	,22,	,-0.23909697326977022,	,-5
2.3673459375,	,22,	,-0.23909697326977022,	,-5
2.3673459375,	,22,	,-0.23909697326977022,	,-5
2.3673459375,	,22,	,-0.23909697326977022,	,-5
2.3673459375,	,22,	,-0.08490744053765861,	,-5
2.3673459375,	,22,	,-0.08490744053765861,	,-5
2.3673459375,	,22,	,-0.08490744053765861,	,-4
2.3754059375,	,22,	,-0.08490744053765861,	,-4
2.3754059375,	,22,	,-0.08490744053765861,	,-4
2.3754059375,	,22,	,-0.08490744053765861,	,-4
2.3754059375,	,22,	,-0.08490744053765861,	,-4
2.3754059375,	,22,	,-0.08490744053765861,	,-4
2.3754059375,	,22,	,-0.08490744053765861,	,-3
2.3754059375,	,22,	,-0.08490744053765861,	,-3
2.3754059375,	,22,	,-0.08490744053765861,	,-3
2.383386875,	,23,	,-0.07641191350261888,	,-3
2.383386875,	,23,	,-0.07641191350261888,	,-2
2.383386875,	,23,	,-0.07641191350261888,	,-2
2.383386875,	,23,	,-0.07641191350261888,	,-1
2.383386875,	,23,	,-0.07641191350261888,	,-1
2.383386875,	,23,	,-0.07641191350261888,	,-1
2.383386875,	,23,	,-0.07641191350261888,	,-1
2.383386875,	,23,	,-0.07641191350261888,	,-1
2.391395,	,23,	,-0.07641191350261888,	,-1
2.391395,	,23,	,-0.07641191350261888,	,0
2.391395,	,23,	,-0.07641191350261888,	,0
2.391395,	,23,	,-0.18232562301118443,	,0
2.391395,	,23,	,-0.18232562301118443,	,0
2.391395,	,23,	,-0.18232562301118443,	,0
2.391395,	,23,	,-0.18232562301118443,	,0
2.391395,	,23,	,-0.18232562301118443,	,1
2.3992678125,	,23,	,-0.18232562301118443,	,1
2.3992678125,	,23,	,-0.18232562301118443,	,1
2.3992678125,	,23,	,-0.18232562301118443,	,1
2.3992678125,	,23,	,-0.18232562301118443,	,1
2.3992678125,	,23,	,-0.18232562301118443,	,1
2.3992678125,	,23,	,-0.18232562301118443,	,2
2.3992678125,	,23,	,-0.1016515983788121,	,2
2.3992678125,	,23,	,-0.1016515983788121,	,2
2.407296875,	,24,	,-0.1016515983788121,	,2
2.407296875,	,24,	,-0.1016515983788121,	,3
2.407296875,	,24,	,-0.1016515983788121,	,4
2.407296875,	,24,	,-0.1016515983788121,	,4
2.407296875,	,24,	,-0.1016515983788121,	,4
2.407296875,	,24,	,-0.1016515983788121,	,4
2.407296875,	,24,	,-0.1016515983788121,	,4
2.407296875,	,24,	,-0.1016515983788121,	,4
2.41524375,	,24,	,-0.23528802185423267,	,5
2.41524375,	,24,	,-0.23528802185423267,	,5
2.41524375,	,24,	,-0.23528802185423267,	,5
2.41524375,	,24,	,-0.23528802185423267,	,5
2.41524375,	,24,	,-0.23528802185423267,	,5
2.41524375,	,24,	,-0.23528802185423267,	,6
2.41524375,	,24,	,-0.23528802185423267,	,6
2.41524375,	,24,	,-0.23528802185423267,	,6
2.4233721875,	,24,	,-0.23528802185423267,	,6
2.4233721875,	,24,	,-0.23528802185423267,	,6
2.4233721875,	,24,	,-0.23528802185423267,	,7
2.4233721875,	,24,	,-0.1279176483169594,	,7
2.4233721875,	,24,	,-0.1279176483169594,	,7
2.4233721875,	,24,	,-0.1279176483169594,	,7
2.4233721875,	,24,	,-0.1279176483169594,	,7
2.4233721875,	,24,	,-0.1279176483169594,	,8
2.4313240625,	,24,	,-0.1279176483169594,	,8
2.4313240625,	,24,	,-0.1279176483169594,	,8
2.4313240625,	,24,	,-0.1279176483169594,	,8
2.4313240625,	,24,	,-0.1279176483169594,	,8
2.4313240625,	,24,	,-0.1279176483169594,	,9
2.4313240625,	,24,	,-0.15696749150201406,	,9
2.4313240625,	,24,	,-0.15696749150201406,	,9
2.4313240625,	,24,	,-0.15696749150201406,	,9
2.439211875,	,24,	,-0.15696749150201406,	,9
2.439211875,	,24,	,-0.15696749150201406,	,10
2.439211875,	,24,	,-0.15696749150201406,	,10
2.439211875,	,24,	,-0.15696749150201406,	,10
2.439211875,	,24,	,-0.15696749150201406,	,10
2.439211875,	,24,	,-0.15696749150201406,	,10
2.439211875,	,24,	,-0.15696749150201406,	,11
2.439211875,	,24,	,-0.1680675953571471,	,11
2.447206875,	,24,	,-0.1680675953571471,	,11
2.447206875,	,24,	,-0.1680675953571471,	,11
2.447206875,	,24,	,-0.1680675953571471,	,11
2.447206875,	,24,	,-0.1680675953571471,	,12
2.447206875,	,24,	,-0.1680675953571471,	,12
2.447206875,	,24,	,-0.1680675953571471,	,12
2.447206875,	,24,	,-0.1680675953571471,	,12
2.447206875,	,24,	,-0.1680675953571471,	,13
2.455265,	,24,	,-0.1680675953571471,	,13
2.455265,	,24,	,-0.1680675953571471,	,13
2.455265,	,24,	,-0.1613516439644444,	,13
2.455265,	,24,	,-0.1613516439644444,	,13
2.455265,	,24,	,-0.1613516439644444,	,14
2.455265,	,24,	,-0.1613516439644444,	,14
2.455265,	,24,	,-0.1613516439644444,	,14
2.455265,	,24,	,-0.1613516439644444,	,14
2.46332,	,24,	,-0.1613516439644444,	,14
2.46332,	,24,	,-0.1613516439644444,	,15
2.46332,	,24,	,-0.1613516439644444,	,15
2.46332,	,24,	,-0.1613516439644444,	,15
2.46332,	,24,	,-0.1613516439644444,	,15
2.46332,	,24,	,-0.26902912939309304,	,16
2.46332,	,24,	,-0.26902912939309304,	,16
2.46332,	,24,	,-0.26902912939309304,	,16
2.4713528125,	,24,	,-0.26902912939309304,	,16
2.4713528125,	,24,	,-0.26902912939309304,	,16
2.4713528125,	,24,	,-0.26902912939309304,	,17
2.4713528125,	,24,	,-0.26902912939309304,	,17
2.4713528125,	,24,	,-0.26902912939309304,	,17
2.4713528125,	,24,	,-0.26902912939309304,	,17
2.4713528125,	,24,	,-0.26902912939309304,	,18
2.4713528125,	,24,	,-0.26902912939309304,	,18
2.4793209375,	,24,	,-0.19005621108070034,	,18
2.4793209375,	,24,	,-0.19005621108070034,	,18
2.4793209375,	,24,	,-0.19005621108070034,	,18
2.4793209375,	,24,	,-0.19005621108070034,	,19
2.4793209375,	,24,	,-0.19005621108070034,	,19
2.4793209375,	,24,	,-0.19005621108070034,	,19
2.4793209375,	,24,	,-0.19005621108070034,	,19
2.4793209375,	,24,	,-0.19005621108070034,	,20
2.4873040625,	,24,	,-0.19005621108070034,	,20
2.4873040625,	,24,	,-0.19005621108070034,	,20
2.4873040625,	,24,	,-0.19005621108070034,	,20
2.4873040625,	,24,	,-0.20230704774264047,	,20
2.4873040625,	,24,	,-0.20230704774264047,	,21
2.4873040625,	,24,	,-0.20230704774264047,	,21
2.4873040625,	,24,	,-0.20230704774264047,	,21
2.4873040625,	,24,	,-0.20230704774264047,	,21
2.4953621875,	,24,	,-0.20230704774264047,	,22
2.4953621875,	,24,	,-0.20230704774264047,	,22
2.4953621875,	,24,	,-0.20230704774264047,	,22
2.4953621875,	,24,	,-0.20230704774264047,	,22
2.4953621875,	,24,	,-0.20230704774264047,	,22
2.4953621875,	,24,	,-0.33772787361509693,	,23
2.4953621875,	,24,	,-0.33772787361509693,	,23
2.4953621875,	,24,	,-0.33772787361509693,	,23
2.5033659375,	,24,	,-0.33772787361509693,	,23
2.5033659375,	,24,	,-0.33772787361509693,	,24
2.5033659375,	,24,	,-0.33772787361509693,	,24
2.5033659375,	,24,	,-0.33772787361509693,	,24
2.5033659375,	,24,	,-0.33772787361509693,	,24
2.5033659375,	,24,	,-0.33772787361509693,	,24
2.5033659375,	,24,	,-0.33772787361509693,	,24
2.5033659375,	,24,	,-0.14514698117695612,	,24
2.5113690625,	,24,	,-0.14514698117695612,	,24
2.5113690625,	,24,	,-0.14514698117695612,	,24
2.5113690625,	,24,	,-0.14514698117695612,	,25
2.5113690625,	,24,	,-0.14514698117695612,	,25
2.5113690625,	,24,	,-0.14514698117695612,	,25
2.5113690625,	,24,	,-0.14514698117695612,	,25
2.5113690625,	,24,	,-0.14514698117695612,	,26
2.5113690625,	,24,	,-0.14514698117695612,	,26
2.5194,	,24,	,-0.14514698117695612,	,26
2.5194,	,24,	,-0.14514698117695612,	,26
2.5194,	,24,	,-0.23983205901424606,	,26
2.5194,	,24,	,-0.23983205901424606,	,27
2.5194,	,24,	,-0.23983205901424606,	,27
2.5194,	,24,	,-0.23983205901424606,	,27
2.5194,	,24,	,-0.23983205901424606,	,27
2.5194,	,24,	,-0.23983205901424606,	,28
2.52736,	,24,	,-0.23983205901424606,	,28
2.52736,	,24,	,-0.23983205901424606,	,28
2.52736,	,24,	,-0.23983205901424606,	,28
2.52736,	,24,	,-0.23983205901424606,	,28
2.52736,	,24,	,-0.23983205901424606,	,29
2.52736,	,24,	,-0.348912378183187,	,29
2.52736,	,24,	,-0.348912378183187,	,29
2.52736,	,24,	,-0.348912378183187,	,29
2.5353709375,	,24,	,-0.348912378183187,	,30
2.5353709375,	,24,	,-0.348912378183187,	,30
2.5353709375,	,24,	,-0.348912378183187,	,30
2.5353709375,	,24,	,-0.348912378183187,	,30
2.5353709375,	,24,	,-0.348912378183187,	,30
2.5353709375,	,24,	,-0.348912378183187,	,31
2.5353709375,	,24,	,-0.348912378183187,	,31
2.5353709375,	,24,	,-0.348912378183187,	,31
2.54337,	,24,	,-0.2714671682298536,	,31
2.54337,	,24,	,-0.2714671682298536,	,32
2.54337,	,24,	,-0.2714671682298536,	,32
2.54337,	,24,	,-0.2714671682298536,	,32
2.54337,	,24,	,-0.2714671682298536,	,32
2.54337,	,24,	,-0.2714671682298536,	,32
2.54337,	,24,	,-0.2714671682298536,	,33
2.54337,	,24,	,-0.2714671682298536,	,33
2.5512859375,	,23,	,-0.2714671682298536,	,33
2.5512859375,	,23,	,-0.2714671682298536,	,32
2.5512859375,	,23,	,-0.2714671682298536,	,33
2.5512859375,	,23,	,-0.28506174670498097,	,33
2.5512859375,	,23,	,-0.28506174670498097,	,33
2.5512859375,	,23,	,-0.28506174670498097,	,33
2.5512859375,	,23,	,-0.28506174670498097,	,33
2.5512859375,	,23,	,-0.28506174670498097,	,34
2.5593578125,	,23,	,-0.28506174670498097,	,34
2.5593578125,	,23,	,-0.28506174670498097,	,34
2.5593578125,	,23,	,-0.28506174670498097,	,34
2.5593578125,	,23,	,-0.28506174670498097,	,34
2.5593578125,	,23,	,-0.28506174670498097,	,35
2.5593578125,	,23,	,-0.3167088652151662,	,35
2.5593578125,	,23,	,-0.3167088652151662,	,35
2.5593578125,	,23,	,-0.3167088652151662,	,35
2.56727875,	,23,	,-0.3167088652151662,	,36
2.56727875,	,23,	,-0.3167088652151662,	,36
2.56727875,	,23,	,-0.3167088652151662,	,36
2.56727875,	,23,	,-0.3167088652151662,	,36
2.56727875,	,23,	,-0.3167088652151662,	,36
2.56727875,	,23,	,-0.3167088652151662,	,37
2.56727875,	,23,	,-0.3167088652151662,	,37
2.56727875,	,23,	,-0.3167088652151662,	,37
2.575206875,	,23,	,-0.31265173332372787,	,37
2.575206875,	,23,	,-0.31265173332372787,	,37
2.575206875,	,23,	,-0.31265173332372787,	,38
2.575206875,	,23,	,-0.31265173332372787,	,38
2.575206875,	,23,	,-0.31265173332372787,	,38
2.575206875,	,23,	,-0.31265173332372787,	,38
2.575206875,	,23,	,-0.31265173332372787,	,38
2.575206875,	,23,	,-0.31265173332372787,	,39
2.583391875,	,22,	,-0.31265173332372787,	,39
2.583391875,	,22,	,-0.31265173332372787,	,38
2.583391875,	,22,	,-0.31265173332372787,	,38
2.583391875,	,22,	,-0.23091368862231315,	,38
2.583391875,	,22,	,-0.23091368862231315,	,39
2.583391875,	,22,	,-0.23091368862231315,	,39
2.583391875,	,22,	,-0.23091368862231315,	,39
2.583391875,	,22,	,-0.23091368862231315,	,39
2.5911990625,	,22,	,-0.23091368862231315,	,39
2.5911990625,	,22,	,-0.23091368862231315,	,40
2.5911990625,	,22,	,-0.23091368862231315,	,40
2.5911990625,	,22,	,-0.23091368862231315,	,40
2.5911990625,	,22,	,-0.23091368862231315,	,40
2.5911990625,	,22,	,-0.35397753416940303,	,40
2.5911990625,	,22,	,-0.35397753416940303,	,41
2.5911990625,	,22,	,-0.35397753416940303,	,41
2.599246875,	,21,	,-0.35397753416940303,	,41
2.599246875,	,21,	,-0.35397753416940303,	,40
2.599246875,	,21,	,-0.35397753416940303,	,40
2.599246875,	,21,	,-0.35397753416940303,	,41
2.599246875,	,21,	,-0.35397753416940303,	,41
2.599246875,	,21,	,-0.35397753416940303,	,41
2.599246875,	,21,	,-0.35397753416940303,	,41
2.599246875,	,21,	,-0.35397753416940303,	,41
2.6072509375,	,20,	,-0.2544142776074038,	,41
2.6072509375,	,20,	,-0.2544142776074038,	,41
2.6072509375,	,20,	,-0.2544142776074038,	,41
2.6072509375,	,20,	,-0.2544142776074038,	,41
2.6072509375,	,20,	,-0.2544142776074038,	,41
2.6072509375,	,20,	,-0.2544142776074038,	,41
2.6072509375,	,20,	,-0.2544142776074038,	,42
2.6072509375,	,20,	,-0.2544142776074038,	,42
2.6153878125,	,19,	,-0.2544142776074038,	,42
2.6153878125,	,19,	,-0.2544142776074038,	,41
2.6153878125,	,19,	,-0.2544142776074038,	,41
2.6153878125,	,19,	,-0.16801683664321898,	,41
2.6153878125,	,19,	,-0.16801683664321898,	,42
2.6153878125,	,19,	,-0.16801683664321898,	,42
2.6153878125,	,19,	,-0.16801683664321898,	,42
2.6153878125,	,19,	,-0.16801683664321898,	,42
2.62325,	,18,	,-0.16801683664321898,	,42
2.62325,	,18,	,-0.16801683664321898,	,41
2.62325,	,18,	,-0.16801683664321898,	,42
2.62325,	,18,	,-0.16801683664321898,	,42
2.62325,	,18,	,-0.16801683664321898,	,42
2.62325,	,18,	,-0.16801683664321898,	,42
2.62325,	,18,	,-0.26856153602303834,	,42
2.62325,	,18,	,-0.26856153602303834,	,42
2.631286875,	,17,	,-0.26856153602303834,	,43
2.631286875,	,17,	,-0.26856153602303834,	,42
2.631286875,	,17,	,-0.26856153602303834,	,42
2.631286875,	,17,	,-0.26856153602303834,	,42
2.631286875,	,17,	,-0.26856153602303834,	,42
2.631286875,	,17,	,-0.26856153602303834,	,42
2.631286875,	,17,	,-0.26856153602303834,	,43
2.631286875,	,17,	,-0.26856153602303834,	,43
2.6392609375,	,16,	,-0.28692468544597266,	,43
2.6392609375,	,16,	,-0.28692468544597266,	,42
2.6392609375,	,16,	,-0.28692468544597266,	,42
2.6392609375,	,16,	,-0.28692468544597266,	,42
2.6392609375,	,16,	,-0.28692468544597266,	,43
2.6392609375,	,16,	,-0.28692468544597266,	,43
2.6392609375,	,16,	,-0.28692468544597266,	,43
2.6392609375,	,16,	,-0.28692468544597266,	,43
2.647263125,	,14,	,-0.28692468544597266,	,43
2.647263125,	,14,	,-0.28692468544597266,	,41
2.647263125,	,14,	,-0.28692468544597266,	,41
2.647263125,	,14,	,-0.09570671696849437,	,42
2.647263125,	,14,	,-0.09570671696849437,	,42
2.647263125,	,14,	,-0.09570671696849437,	,42
2.647263125,	,14,	,-0.09570671696849437,	,42
2.647263125,	,14,	,-0.09570671696849437,	,42
2.655385,	,13,	,-0.09570671696849437,	,42
2.655385,	,13,	,-0.09570671696849437,	,41
2.655385,	,13,	,-0.09570671696849437,	,41
2.655385,	,13,	,-0.09570671696849437,	,42
2.655385,	,13,	,-0.09570671696849437,	,42
2.655385,	,13,	,-0.09570671696849437,	,42
2.655385,	,13,	,-0.19117644071578976,	,42
2.655385,	,13,	,-0.19117644071578976,	,42
2.6633309375,	,11,	,-0.19117644071578976,	,42
2.6633309375,	,11,	,-0.19117644071578976,	,40
2.6633309375,	,11,	,-0.19117644071578976,	,41
2.6633309375,	,11,	,-0.19117644071578976,	,41
2.6633309375,	,11,	,-0.19117644071578976,	,41
2.6633309375,	,11,	,-0.19117644071578976,	,41
2.6633309375,	,11,	,-0.19117644071578976,	,41
2.6633309375,	,11,	,-0.19117644071578976,	,41
2.6713878125,	,9,	,-0.19117644071578976,	,41
2.6713878125,	,9,	,0.09225689331949535,	,39
2.6713878125,	,9,	,0.09225689331949535,	,39
2.6713878125,	,9,	,0.09225689331949535,	,40
2.6713878125,	,9,	,0.09225689331949535,	,40
2.6713878125,	,9,	,0.09225689331949535,	,40
2.6713878125,	,9,	,0.09225689331949535,	,40
2.6713878125,	,9,	,0.09225689331949535,	,40
2.6793809375,	,8,	,0.09225689331949535,	,40
2.6793809375,	,8,	,0.09225689331949535,	,39
2.6793809375,	,8,	,0.09225689331949535,	,39
2.6793809375,	,8,	,0.09225689331949535,	,39
2.6793809375,	,8,	,-0.2807762376386565,	,40
2.6793809375,	,8,	,-0.2807762376386565,	,40
2.6793809375,	,8,	,-0.2807762376386565,	,40
2.6793809375,	,8,	,-0.2807762376386565,	,40
2.68737875,	,6,	,-0.2807762376386565,	,40
2.68737875,	,6,	,-0.2807762376386565,	,38
2.68737875,	,6,	,-0.2807762376386565,	,38
2.68737875,	,6,	,-0.2807762376386565,	,38
2.68737875,	,6,	,-0.2807762376386565,	,38
2.68737875,	,6,	,-0.2807762376386565,	,38
2.68737875,	,6,	,-0.08877627760447697,	,39
2.68737875,	,6,	,-0.08877627760447697,	,39
2.6953978125,	,4,	,-0.08877627760447697,	,39
2.6953978125,	,4,	,-0.08877627760447697,	,37
