Time,	,Position,	,AnalogVolt,	,Error
0,	,0,	,0.0,	,0
0,	,0,	,0.0,	,0
0,	,0,	,0.0,	,0
0,	,0,	,0.0,	,0
0,	,0,	,0.0,	,0
0,	,0,	,0.0,	,0
0,	,0,	,0.0,	,0
0.0077509375,	,0,	,0.0,	,0
0.0077509375,	,0,	,0.0,	,0
0.0077509375,	,0,	,0.0,	,-1
0.0077509375,	,0,	,0.0,	,-1
0.0077509375,	,0,	,0.033189948839541746,	,-1
0.0077509375,	,0,	,0.033189948839541746,	,-1
0.0077509375,	,0,	,0.033189948839541746,	,-1
0.01561,	,0,	,0.033189948839541746,	,-1
0.01561,	,0,	,0.033189948839541746,	,-1
0.01561,	,0,	,0.033189948839541746,	,-1
0.01561,	,0,	,0.033189948839541746,	,-1
0.01561,	,0,	,0.033189948839541746,	,-2
0.01561,	,0,	,0.033189948839541746,	,-2
0.01561,	,0,	,0.033189948839541746,	,-2
0.01561,	,0,	,0.04999842187349471,	,-2
0.02357125,	,0,	,0.04999842187349471,	,-2
0.02357125,	,0,	,0.04999842187349471,	,-2
0.02357125,	,0,	,0.04999842187349471,	,-2
0.02357125,	,0,	,0.04999842187349471,	,-2
0.02357125,	,0,	,0.04999842187349471,	,-2
0.02357125,	,0,	,0.04999842187349471,	,-3
0.02357125,	,0,	,0.04999842187349471,	,-3
0.02357125,	,0,	,0.04999842187349471,	,-3
0.02357125,	,0,	,0.04999842187349471,	,-3
0.0317721875,	,0,	,0.04999842187349471,	,-3
0.0317721875,	,0,	,0.06318417016712774,	,-3
0.0317721875,	,0,	,0.06318417016712774,	,-3
0.0317721875,	,0,	,0.06318417016712774,	,-3
0.0317721875,	,0,	,0.06318417016712774,	,-3
0.0317721875,	,0,	,0.06318417016712774,	,-4
0.0317721875,	,0,	,0.06318417016712774,	,-4
0.03962625,	,0,	,0.06318417016712774,	,-4
0.03962625,	,0,	,0.06318417016712774,	,-4
0.03962625,	,0,	,0.06318417016712774,	,-4
0.03962625,	,0,	,0.06318417016712774,	,-4
0.03962625,	,0,	,0.06318417016712774,	,-4
0.03962625,	,0,	,0.07818461012570012,	,-4
0.03962625,	,0,	,0.07818461012570012,	,-4
0.03962625,	,0,	,0.07818461012570012,	,-5
0.0476,	,0,	,0.07818461012570012,	,-5
0.0476,	,0,	,0.07818461012570012,	,-5
0.0476,	,0,	,0.07818461012570012,	,-5
0.0476,	,0,	,0.07818461012570012,	,-5
0.0476,	,0,	,0.07818461012570012,	,-5
0.0476,	,0,	,0.07818461012570012,	,-5
0.0476,	,0,	,0.07818461012570012,	,-5
0.0476,	,0,	,0.07818461012570012,	,-5
0.0476,	,0,	,0.12637195374370327,	,-6
0.0557040625,	,0,	,0.12637195374370327,	,-6
0.0557040625,	,0,	,0.12637195374370327,	,-6
0.0557040625,	,0,	,0.12637195374370327,	,-6
0.0557040625,	,0,	,0.12637195374370327,	,-6
0.0557040625,	,0,	,0.12637195374370327,	,-6
0.0557040625,	,0,	,0.12637195374370327,	,-6
0.0557040625,	,0,	,0.12637195374370327,	,-6
0.063523125,	,1,	,0.12637195374370327,	,-6
0.063523125,	,1,	,0.12637195374370327,	,-6
0.063523125,	,1,	,0.09000233996391296,	,-6
0.063523125,	,1,	,0.09000233996391296,	,-6
0.063523125,	,1,	,0.09000233996391296,	,-6
0.063523125,	,1,	,0.09000233996391296,	,-6
0.063523125,	,1,	,0.09000233996391296,	,-6
0.063523125,	,1,	,0.09000233996391296,	,-6
0.0715490625,	,1,	,0.09000233996391296,	,-6
0.0715490625,	,1,	,0.09000233996391296,	,-6
0.0715490625,	,1,	,0.09000233996391296,	,-7
0.0715490625,	,1,	,0.09000233996391296,	,-7
0.0715490625,	,1,	,0.09000233996391296,	,-7
0.0715490625,	,1,	,0.12319018805185182,	,-7
0.0715490625,	,1,	,0.12319018805185182,	,-7
0.0715490625,	,1,	,0.12319018805185182,	,-7
0.079551875,	,1,	,0.12319018805185182,	,-7
0.079551875,	,1,	,0.12319018805185182,	,-7
0.079551875,	,1,	,0.12319018805185182,	,-7
0.079551875,	,1,	,0.12319018805185182,	,-8
0.079551875,	,1,	,0.12319018805185182,	,-8
0.079551875,	,1,	,0.12319018805185182,	,-8
0.079551875,	,1,	,0.12319018805185182,	,-8
0.079551875,	,1,	,0.14000154500316547,	,-8
0.079551875,	,1,	,0.14000154500316547,	,-8
0.08764625,	,1,	,0.14000154500316547,	,-8
0.08764625,	,1,	,0.14000154500316547,	,-8
0.08764625,	,1,	,0.14000154500316547,	,-8
0.08764625,	,1,	,0.14000154500316547,	,-9
0.08764625,	,1,	,0.14000154500316547,	,-9
0.08764625,	,1,	,0.14000154500316547,	,-9
0.08764625,	,1,	,0.14000154500316547,	,-9
0.095548125,	,1,	,0.14000154500316547,	,-9
0.095548125,	,1,	,0.14000154500316547,	,-9
0.095548125,	,1,	,0.1531884299704229,	,-9
0.095548125,	,1,	,0.1531884299704229,	,-9
0.095548125,	,1,	,0.1531884299704229,	,-9
0.095548125,	,1,	,0.1531884299704229,	,-10
0.095548125,	,1,	,0.1531884299704229,	,-10
0.095548125,	,1,	,0.1531884299704229,	,-10
0.095548125,	,1,	,0.1531884299704229,	,-10
0.10354125,	,1,	,0.1531884299704229,	,-10
0.10354125,	,1,	,0.1531884299704229,	,-10
0.10354125,	,1,	,0.1531884299704229,	,-10
0.10354125,	,1,	,0.1531884299704229,	,-10
0.10354125,	,1,	,0.1681926834591395,	,-10
0.10354125,	,1,	,0.1681926834591395,	,-10
0.10354125,	,1,	,0.1681926834591395,	,-11
0.10354125,	,1,	,0.1681926834591395,	,-11
0.1114759375,	,1,	,0.1681926834591395,	,-11
0.1114759375,	,1,	,0.1681926834591395,	,-11
0.1114759375,	,1,	,0.1681926834591395,	,-11
0.1114759375,	,1,	,0.1681926834591395,	,-11
0.1114759375,	,1,	,0.1681926834591395,	,-11
0.1114759375,	,1,	,0.1681926834591395,	,-11
0.1114759375,	,1,	,0.1681926834591395,	,-11
0.1195321875,	,1,	,0.21637437977965568,	,-12
0.1195321875,	,1,	,0.21637437977965568,	,-12
0.1195321875,	,1,	,0.21637437977965568,	,-12
0.1195321875,	,1,	,0.21637437977965568,	,-12
0.1195321875,	,1,	,0.21637437977965568,	,-12
0.1195321875,	,1,	,0.21637437977965568,	,-12
0.1195321875,	,1,	,0.21637437977965568,	,-12
0.1195321875,	,1,	,0.21637437977965568,	,-12
0.1195321875,	,1,	,0.21637437977965568,	,-12
0.127588125,	,1,	,0.21637437977965568,	,-12
0.127588125,	,1,	,0.21637437977965568,	,-13
0.127588125,	,1,	,0.21319070305980528,	,-13
0.127588125,	,1,	,0.21319070305980528,	,-13
0.127588125,	,1,	,0.21319070305980528,	,-13
0.127588125,	,1,	,0.21319070305980528,	,-13
0.127588125,	,1,	,0.21319070305980528,	,-13
0.127588125,	,1,	,0.21319070305980528,	,-13
0.13603125,	,1,	,0.21319070305980528,	,-13
0.13603125,	,1,	,0.21319070305980528,	,-13
0.13603125,	,1,	,0.21319070305980528,	,-14
0.13603125,	,1,	,0.21319070305980528,	,-14
0.13603125,	,1,	,0.21319070305980528,	,-14
0.13603125,	,1,	,0.22819381939617742,	,-14
0.13603125,	,1,	,0.22819381939617742,	,-14
0.13603125,	,1,	,0.22819381939617742,	,-14
0.143504375,	,1,	,0.22819381939617742,	,-14
0.143504375,	,1,	,0.22819381939617742,	,-14
0.143504375,	,1,	,0.22819381939617742,	,-14
0.143504375,	,1,	,0.22819381939617742,	,-14
0.143504375,	,1,	,0.22819381939617742,	,-15
0.143504375,	,1,	,0.22819381939617742,	,-15
0.143504375,	,1,	,0.22819381939617742,	,-15
0.143504375,	,1,	,0.22819381939617742,	,-15
0.15147625,	,2,	,0.2100118291902542,	,-14
0.15147625,	,2,	,0.2100118291902542,	,-14
0.15147625,	,2,	,0.2100118291902542,	,-14
0.15147625,	,2,	,0.2100118291902542,	,-14
0.15147625,	,2,	,0.2100118291902542,	,-14
0.15147625,	,2,	,0.2100118291902542,	,-14
0.15147625,	,2,	,0.2100118291902542,	,-15
0.15147625,	,2,	,0.2100118291902542,	,-15
0.160038125,	,2,	,0.2100118291902542,	,-15
0.160038125,	,2,	,0.2100118291902542,	,-15
0.160038125,	,2,	,0.24501144123499066,	,-15
0.160038125,	,2,	,0.24501144123499066,	,-15
0.160038125,	,2,	,0.24501144123499066,	,-15
0.160038125,	,2,	,0.24501144123499066,	,-15
0.160038125,	,2,	,0.24501144123499066,	,-15
0.160038125,	,2,	,0.24501144123499066,	,-15
0.167485,	,3,	,0.24501144123499066,	,-15
0.167485,	,3,	,0.24501144123499066,	,-15
0.167485,	,3,	,0.24501144123499066,	,-15
0.167485,	,3,	,0.24501144123499066,	,-15
0.167485,	,3,	,0.24501144123499066,	,-15
0.167485,	,3,	,0.22501497946262358,	,-15
0.167485,	,3,	,0.22501497946262358,	,-15
0.175553125,	,3,	,0.22501497946262358,	,-15
0.175553125,	,3,	,0.22501497946262358,	,-15
0.175553125,	,3,	,0.22501497946262358,	,-15
0.175553125,	,3,	,0.22501497946262358,	,-16
0.175553125,	,3,	,0.22501497946262358,	,-16
0.175553125,	,3,	,0.22501497946262358,	,-16
0.175553125,	,3,	,0.22501497946262358,	,-16
0.175553125,	,3,	,0.22501497946262358,	,-16
0.1835090625,	,4,	,0.22501662930727004,	,-15
0.1835090625,	,4,	,0.22501662930727004,	,-15
0.1835090625,	,4,	,0.22501662930727004,	,-15
0.1835090625,	,4,	,0.22501662930727004,	,-15
0.1835090625,	,4,	,0.22501662930727004,	,-15
0.1835090625,	,4,	,0.22501662930727004,	,-15
0.1835090625,	,4,	,0.22501662930727004,	,-16
0.1835090625,	,4,	,0.22501662930727004,	,-16
0.1920371875,	,5,	,0.22501662930727004,	,-16
0.1920371875,	,5,	,0.22501662930727004,	,-15
0.1920371875,	,5,	,0.2250181293416023,	,-15
0.1920371875,	,5,	,0.2250181293416023,	,-15
0.1920371875,	,5,	,0.2250181293416023,	,-15
0.1920371875,	,5,	,0.2250181293416023,	,-15
0.1920371875,	,5,	,0.2250181293416023,	,-15
0.1920371875,	,5,	,0.2250181293416023,	,-15
0.19979,	,6,	,0.2250181293416023,	,-14
0.19979,	,6,	,0.2250181293416023,	,-15
0.19979,	,6,	,0.2250181293416023,	,-15
0.19979,	,6,	,0.2250181293416023,	,-15
0.19979,	,6,	,0.2250181293416023,	,-15
0.19979,	,6,	,0.2250197793292999,	,-15
0.19979,	,6,	,0.2250197793292999,	,-15
0.20756125,	,7,	,0.2250197793292999,	,-15
0.20756125,	,7,	,0.2250197793292999,	,-14
0.20756125,	,7,	,0.2250197793292999,	,-14
0.20756125,	,7,	,0.2250197793292999,	,-14
0.20756125,	,7,	,0.2250197793292999,	,-14
0.20756125,	,7,	,0.2250197793292999,	,-15
0.20756125,	,7,	,0.2250197793292999,	,-15
0.20756125,	,7,	,0.2250197793292999,	,-15
0.2155290625,	,8,	,0.2250197793292999,	,-15
0.2155290625,	,8,	,0.19183936557136688,	,-14
0.2155290625,	,8,	,0.19183936557136688,	,-14
0.2155290625,	,8,	,0.19183936557136688,	,-14
0.2155290625,	,8,	,0.19183936557136688,	,-14
0.2155290625,	,8,	,0.19183936557136688,	,-14
0.2155290625,	,8,	,0.19183936557136688,	,-14
0.2155290625,	,8,	,0.19183936557136688,	,-14
0.2155290625,	,8,	,0.19183936557136688,	,-15
0.223498125,	,9,	,0.19183936557136688,	,-14
0.223498125,	,9,	,0.19183936557136688,	,-14
0.223498125,	,9,	,0.19183936557136688,	,-14
0.223498125,	,9,	,0.21002285933971404,	,-14
0.223498125,	,9,	,0.21002285933971404,	,-14
0.223498125,	,9,	,0.21002285933971404,	,-14
0.223498125,	,9,	,0.21002285933971404,	,-14
0.2316,	,11,	,0.21002285933971404,	,-14
0.2316,	,11,	,0.21002285933971404,	,-12
0.2316,	,11,	,0.21002285933971404,	,-12
0.2316,	,11,	,0.21002285933971404,	,-12
0.2316,	,11,	,0.21002285933971404,	,-13
0.2316,	,11,	,0.21002285933971404,	,-13
0.2316,	,11,	,0.21002285933971404,	,-13
0.2316,	,11,	,0.17684233558260118,	,-13
0.2397540625,	,12,	,0.17684233558260118,	,-13
0.2397540625,	,12,	,0.17684233558260118,	,-12
0.2397540625,	,12,	,0.17684233558260118,	,-12
0.2397540625,	,12,	,0.17684233558260118,	,-12
0.2397540625,	,12,	,0.17684233558260118,	,-12
0.2397540625,	,12,	,0.17684233558260118,	,-12
0.2397540625,	,12,	,0.17684233558260118,	,-12
0.2397540625,	,12,	,0.17684233558260118,	,-12
0.24757,	,14,	,0.17684233558260118,	,-13
0.24757,	,14,	,0.17684233558260118,	,-11
0.24757,	,14,	,0.1286615918271286,	,-11
0.24757,	,14,	,0.1286615918271286,	,-11
0.24757,	,14,	,0.1286615918271286,	,-11
0.24757,	,14,	,0.1286615918271286,	,-11
0.24757,	,14,	,0.1286615918271286,	,-11
0.24757,	,14,	,0.1286615918271286,	,-11
0.2555690625,	,15,	,0.1286615918271286,	,-11
0.2555690625,	,15,	,0.1286615918271286,	,-10
0.2555690625,	,15,	,0.1286615918271286,	,-10
0.2555690625,	,15,	,0.13003077108208955,	,-10
0.2555690625,	,15,	,0.13003077108208955,	,-11
0.2555690625,	,15,	,0.13003077108208955,	,-11
0.2555690625,	,15,	,0.13003077108208955,	,-11
0.2635590625,	,17,	,0.13003077108208955,	,-11
0.2635590625,	,17,	,0.13003077108208955,	,-9
0.2635590625,	,17,	,0.13003077108208955,	,-9
0.2635590625,	,17,	,0.13003077108208955,	,-9
0.2635590625,	,17,	,0.13003077108208955,	,-9
0.2635590625,	,17,	,0.13003077108208955,	,-9
0.2635590625,	,17,	,0.13003077108208955,	,-9
0.2635590625,	,17,	,0.11684238237201816,	,-9
0.2715959375,	,18,	,0.11684238237201816,	,-9
0.2715959375,	,18,	,0.11684238237201816,	,-8
0.2715959375,	,18,	,0.11684238237201816,	,-9
0.2715959375,	,18,	,0.11684238237201816,	,-9
0.2715959375,	,18,	,0.11684238237201816,	,-9
0.2715959375,	,18,	,0.11684238237201816,	,-9
0.2715959375,	,18,	,0.11684238237201816,	,-9
0.2715959375,	,18,	,0.11684238237201816,	,-9
0.2715959375,	,18,	,0.11684238237201816,	,-9
0.2794253125,	,20,	,0.11684238237201816,	,-7
0.2794253125,	,20,	,0.06866435185596775,	,-7
0.2794253125,	,20,	,0.06866435185596775,	,-7
0.2794253125,	,20,	,0.06866435185596775,	,-7
0.2794253125,	,20,	,0.06866435185596775,	,-7
0.2794253125,	,20,	,0.06866435185596775,	,-7
0.2794253125,	,20,	,0.06866435185596775,	,-7
0.28752625,	,21,	,0.06866435185596775,	,-8
0.28752625,	,21,	,0.06866435185596775,	,-7
0.28752625,	,21,	,0.06866435185596775,	,-7
0.28752625,	,21,	,0.06866435185596775,	,-7
0.28752625,	,21,	,0.06866435185596775,	,-7
0.28752625,	,21,	,0.1050290293431282,	,-7
0.28752625,	,21,	,0.1050290293431282,	,-7
0.28752625,	,21,	,0.1050290293431282,	,-7
0.29543125,	,23,	,0.1050290293431282,	,-7
0.29543125,	,23,	,0.1050290293431282,	,-5
0.29543125,	,23,	,0.1050290293431282,	,-5
0.29543125,	,23,	,0.1050290293431282,	,-5
0.29543125,	,23,	,0.1050290293431282,	,-5
0.29543125,	,23,	,0.1050290293431282,	,-5
0.29543125,	,23,	,0.1050290293431282,	,-5
0.29543125,	,23,	,0.07004581011813589,	,-6
0.303434375,	,25,	,0.07004581011813589,	,-6
0.303434375,	,25,	,0.07004581011813589,	,-4
0.303434375,	,25,	,0.07004581011813589,	,-4
0.303434375,	,25,	,0.07004581011813589,	,-4
0.303434375,	,25,	,0.07004581011813589,	,-4
0.303434375,	,25,	,0.07004581011813589,	,-4
0.303434375,	,25,	,0.07004581011813589,	,-4
0.303434375,	,25,	,0.07004581011813589,	,-4
0.3115303125,	,26,	,0.07004581011813589,	,-4
0.3115303125,	,26,	,0.07004581011813589,	,-3
0.3115303125,	,26,	,-0.00955494410555665,	,-3
0.3115303125,	,26,	,-0.00955494410555665,	,-3
0.3115303125,	,26,	,-0.00955494410555665,	,-3
0.3115303125,	,26,	,-0.00955494410555665,	,-3
0.3115303125,	,26,	,-0.00955494410555665,	,-4
0.3115303125,	,26,	,-0.00955494410555665,	,-4
0.3195271875,	,27,	,-0.00955494410555665,	,-4
0.3195271875,	,27,	,-0.00955494410555665,	,-3
0.3195271875,	,27,	,-0.00955494410555665,	,-3
0.3195271875,	,27,	,-0.00955494410555665,	,-3
0.3195271875,	,27,	,-0.00955494410555665,	,-3
0.3195271875,	,27,	,0.045030289587974545,	,-3
0.3195271875,	,27,	,0.045030289587974545,	,-3
0.3195271875,	,27,	,0.045030289587974545,	,-3
0.3195271875,	,27,	,0.045030289587974545,	,-3
0.32746625,	,29,	,0.045030289587974545,	,-1
0.32746625,	,29,	,0.045030289587974545,	,-1
0.32746625,	,29,	,0.045030289587974545,	,-1
0.32746625,	,29,	,0.045030289587974545,	,-1
0.32746625,	,29,	,0.045030289587974545,	,-1
0.32746625,	,29,	,0.045030289587974545,	,-1
0.32746625,	,29,	,0.045030289587974545,	,-2
0.32746625,	,29,	,0.01184855583988344,	,-2
0.335688125,	,30,	,0.01184855583988344,	,-1
0.335688125,	,30,	,0.01184855583988344,	,-1
0.335688125,	,30,	,0.01184855583988344,	,-1
0.335688125,	,30,	,0.01184855583988344,	,-1
0.335688125,	,30,	,0.01184855583988344,	,-1
0.335688125,	,30,	,0.01184855583988344,	,-1
0.335688125,	,30,	,0.01184855583988344,	,-1
0.3436090625,	,31,	,0.01184855583988344,	,-1
0.3436090625,	,31,	,0.01184855583988344,	,0
0.3436090625,	,31,	,0.01184855583988344,	,0
0.3436090625,	,31,	,-0.03633260975130503,	,0
0.3436090625,	,31,	,-0.03633260975130503,	,0
0.3436090625,	,31,	,-0.03633260975130503,	,0
0.3436090625,	,31,	,-0.03633260975130503,	,0
0.3436090625,	,31,	,-0.03633260975130503,	,0
0.3436090625,	,31,	,-0.03633260975130503,	,0
0.3518121875,	,33,	,-0.03633260975130503,	,1
0.3518121875,	,33,	,-0.03633260975130503,	,1
0.3518121875,	,33,	,-0.03633260975130503,	,1
0.3518121875,	,33,	,-0.03633260975130503,	,1
0.3518121875,	,33,	,-0.03633260975130503,	,1
0.3518121875,	,33,	,-0.033151554159296395,	,1
0.3518121875,	,33,	,-0.033151554159296395,	,1
0.3595459375,	,34,	,-0.033151554159296395,	,1
0.3595459375,	,34,	,-0.033151554159296395,	,2
0.3595459375,	,34,	,-0.033151554159296395,	,2
0.3595459375,	,34,	,-0.033151554159296395,	,2
0.3595459375,	,34,	,-0.033151554159296395,	,2
0.3595459375,	,34,	,-0.033151554159296395,	,2
0.3595459375,	,34,	,-0.033151554159296395,	,2
0.3595459375,	,34,	,-0.033151554159296395,	,2
0.3675471875,	,35,	,-0.033151554159296395,	,2
0.3675471875,	,35,	,-0.0813338379032867,	,3
0.3675471875,	,35,	,-0.0813338379032867,	,3
0.3675471875,	,35,	,-0.0813338379032867,	,3
0.3675471875,	,35,	,-0.0813338379032867,	,3
0.3675471875,	,35,	,-0.0813338379032867,	,3
0.3675471875,	,35,	,-0.0813338379032867,	,2
0.3675471875,	,35,	,-0.0813338379032867,	,2
0.375543125,	,35,	,-0.0813338379032867,	,2
0.375543125,	,35,	,-0.0813338379032867,	,2
0.375543125,	,35,	,-0.0813338379032867,	,2
0.375543125,	,35,	,-0.0813338379032867,	,2
0.375543125,	,35,	,-0.011788590744693555,	,2
0.375543125,	,35,	,-0.011788590744693555,	,2
0.375543125,	,35,	,-0.011788590744693555,	,2
0.375543125,	,35,	,-0.011788590744693555,	,2
0.375543125,	,35,	,-0.011788590744693555,	,2
0.3835390625,	,36,	,-0.011788590744693555,	,3
0.3835390625,	,36,	,-0.011788590744693555,	,3
0.3835390625,	,36,	,-0.011788590744693555,	,3
0.3835390625,	,36,	,-0.011788590744693555,	,3
0.3835390625,	,36,	,-0.011788590744693555,	,3
0.3835390625,	,36,	,-0.011788590744693555,	,3
0.3835390625,	,36,	,-0.06315243415750349,	,3
0.3835390625,	,36,	,-0.06315243415750349,	,3
0.3920440625,	,37,	,-0.06315243415750349,	,3
0.3920440625,	,37,	,-0.06315243415750349,	,4
0.3920440625,	,37,	,-0.06315243415750349,	,4
0.3920440625,	,37,	,-0.06315243415750349,	,4
0.3920440625,	,37,	,-0.06315243415750349,	,4
0.3920440625,	,37,	,-0.06315243415750349,	,3
0.3920440625,	,37,	,-0.06315243415750349,	,3
0.3994903125,	,38,	,-0.06315243415750349,	,3
0.3994903125,	,38,	,-0.06315243415750349,	,4
0.3994903125,	,38,	,-0.07815287415422285,	,4
0.3994903125,	,38,	,-0.07815287415422285,	,4
0.3994903125,	,38,	,-0.07815287415422285,	,4
0.3994903125,	,38,	,-0.07815287415422285,	,4
0.3994903125,	,38,	,-0.07815287415422285,	,4
0.3994903125,	,38,	,-0.07815287415422285,	,4
0.4074940625,	,38,	,-0.07815287415422285,	,4
0.4074940625,	,38,	,-0.07815287415422285,	,4
0.4074940625,	,38,	,-0.07815287415422285,	,4
0.4074940625,	,38,	,-0.07815287415422285,	,4
0.4074940625,	,38,	,-0.059971320455074306,	,4
0.4074940625,	,38,	,-0.059971320455074306,	,4
0.4074940625,	,38,	,-0.059971320455074306,	,4
0.4074940625,	,38,	,-0.059971320455074306,	,4
0.4074940625,	,38,	,-0.059971320455074306,	,4
0.4155821875,	,39,	,-0.059971320455074306,	,5
0.4155821875,	,39,	,-0.059971320455074306,	,5
0.4155821875,	,39,	,-0.059971320455074306,	,5
0.4155821875,	,39,	,-0.059971320455074306,	,5
0.4155821875,	,39,	,-0.059971320455074306,	,5
0.4155821875,	,39,	,-0.09496993240539703,	,5
0.4155821875,	,39,	,-0.09496993240539703,	,5
0.4155821875,	,39,	,-0.09496993240539703,	,5
0.4236459375,	,39,	,-0.09496993240539703,	,5
0.4236459375,	,39,	,-0.09496993240539703,	,5
0.4236459375,	,39,	,-0.09496993240539703,	,5
0.4236459375,	,39,	,-0.09496993240539703,	,5
0.4236459375,	,39,	,-0.09496993240539703,	,4
0.4236459375,	,39,	,-0.09496993240539703,	,4
0.4236459375,	,39,	,-0.09496993240539703,	,4
0.43149,	,39,	,-0.03997839852653521,	,4
0.43149,	,39,	,-0.03997839852653521,	,4
0.43149,	,39,	,-0.03997839852653521,	,4
0.43149,	,39,	,-0.03997839852653521,	,4
0.43149,	,39,	,-0.03997839852653521,	,4
0.43149,	,39,	,-0.03997839852653521,	,4
0.43149,	,39,	,-0.03997839852653521,	,4
0.43149,	,39,	,-0.03997839852653521,	,4
0.4396371875,	,39,	,-0.03997839852653521,	,4
0.4396371875,	,39,	,-0.03997839852653521,	,4
0.4396371875,	,39,	,-0.05997262070178985,	,4
0.4396371875,	,39,	,-0.05997262070178985,	,4
0.4396371875,	,39,	,-0.05997262070178985,	,4
0.4396371875,	,39,	,-0.05997262070178985,	,4
0.4396371875,	,39,	,-0.05997262070178985,	,4
0.4396371875,	,39,	,-0.05997262070178985,	,4
0.447668125,	,39,	,-0.05997262070178985,	,4
0.447668125,	,39,	,-0.05997262070178985,	,4
0.447668125,	,39,	,-0.05997262070178985,	,4
0.447668125,	,39,	,-0.05997262070178985,	,4
0.447668125,	,39,	,-0.05997262070178985,	,4
0.447668125,	,39,	,-0.05997306069850922,	,4
0.447668125,	,39,	,-0.05997306069850922,	,4
0.447668125,	,39,	,-0.05997306069850922,	,4
0.4555990625,	,39,	,-0.05997306069850922,	,4
0.4555990625,	,39,	,-0.05997306069850922,	,4
0.4555990625,	,39,	,-0.05997306069850922,	,4
0.4555990625,	,39,	,-0.05997306069850922,	,4
0.4555990625,	,39,	,-0.05997306069850922,	,4
0.4555990625,	,39,	,-0.05997306069850922,	,4
0.4555990625,	,39,	,-0.05997306069850922,	,4
0.4555990625,	,39,	,-0.05997306069850922,	,4
0.4635671875,	,39,	,-0.059973500704765315,	,4
0.4635671875,	,39,	,-0.059973500704765315,	,4
0.4635671875,	,39,	,-0.059973500704765315,	,4
0.4635671875,	,39,	,-0.059973500704765315,	,4
0.4635671875,	,39,	,-0.059973500704765315,	,4
0.4635671875,	,39,	,-0.059973500704765315,	,4
0.4635671875,	,39,	,-0.059973500704765315,	,4
0.4635671875,	,39,	,-0.059973500704765315,	,4
0.471598125,	,39,	,-0.059973500704765315,	,4
0.471598125,	,39,	,-0.059973500704765315,	,4
0.471598125,	,39,	,-0.059973500704765315,	,4
0.471598125,	,39,	,-0.05997394070148468,	,4
0.471598125,	,39,	,-0.05997394070148468,	,4
0.471598125,	,39,	,-0.05997394070148468,	,4
0.471598125,	,39,	,-0.05997394070148468,	,4
0.471598125,	,39,	,-0.05997394070148468,	,4
0.479595,	,39,	,-0.05997394070148468,	,4
0.479595,	,39,	,-0.05997394070148468,	,4
0.479595,	,39,	,-0.05997394070148468,	,4
0.479595,	,39,	,-0.05997394070148468,	,4
0.479595,	,39,	,-0.05997394070148468,	,4
0.479595,	,39,	,-0.05997394070148468,	,4
0.479595,	,39,	,-0.059974380660057065,	,4
0.479595,	,39,	,-0.059974380660057065,	,4
0.479595,	,39,	,-0.059974380660057065,	,4
0.48773,	,39,	,-0.059974380660057065,	,4
0.48773,	,39,	,-0.059974380660057065,	,4
0.48773,	,39,	,-0.059974380660057065,	,4
0.48773,	,39,	,-0.059974380660057065,	,4
0.48773,	,39,	,-0.059974380660057065,	,4
0.48773,	,39,	,-0.059974380660057065,	,4
0.48773,	,39,	,-0.059974380660057065,	,4
0.495605,	,39,	,-0.059974380660057065,	,4
0.495605,	,39,	,-0.05997482070446014,	,4
0.495605,	,39,	,-0.05997482070446014,	,4
0.495605,	,39,	,-0.05997482070446014,	,4
0.495605,	,39,	,-0.05997482070446014,	,4
0.495605,	,39,	,-0.05997482070446014,	,4
0.495605,	,39,	,-0.05997482070446014,	,4
0.495605,	,39,	,-0.05997482070446014,	,4
0.5036521875,	,39,	,-0.05997482070446014,	,3
0.5036521875,	,39,	,-0.05997482070446014,	,4
0.5036521875,	,39,	,-0.05997482070446014,	,4
0.5036521875,	,39,	,-0.05997482070446014,	,4
0.5036521875,	,39,	,-0.0599752607011795,	,4
0.5036521875,	,39,	,-0.0599752607011795,	,4
0.5036521875,	,39,	,-0.0599752607011795,	,4
0.5036521875,	,39,	,-0.0599752607011795,	,4
0.511625,	,39,	,-0.0599752607011795,	,4
0.511625,	,39,	,-0.0599752607011795,	,4
0.511625,	,39,	,-0.0599752607011795,	,4
0.511625,	,39,	,-0.0599752607011795,	,4
0.511625,	,39,	,-0.0599752607011795,	,4
0.511625,	,39,	,-0.0599752607011795,	,4
0.511625,	,39,	,-0.0599752607011795,	,4
0.511625,	,39,	,-0.059975700697898864,	,4
0.511625,	,39,	,-0.059975700697898864,	,4
0.5200990625,	,39,	,-0.059975700697898864,	,4
0.5200990625,	,39,	,-0.059975700697898864,	,4
0.5200990625,	,39,	,-0.059975700697898864,	,4
0.5200990625,	,39,	,-0.059975700697898864,	,4
0.5200990625,	,39,	,-0.059975700697898864,	,4
0.5200990625,	,39,	,-0.059975700697898864,	,4
0.5200990625,	,39,	,-0.059975700697898864,	,4
0.5200990625,	,39,	,-0.059975700697898864,	,4
0.52760125,	,39,	,-0.059975700697898864,	,4
0.52760125,	,39,	,-0.059976140666007996,	,4
0.52760125,	,39,	,-0.059976140666007996,	,4
0.52760125,	,39,	,-0.059976140666007996,	,4
0.52760125,	,39,	,-0.059976140666007996,	,4
0.52760125,	,39,	,-0.059976140666007996,	,4
0.52760125,	,39,	,-0.059976140666007996,	,4
0.53558125,	,39,	,-0.059976140666007996,	,4
0.53558125,	,39,	,-0.059976140666007996,	,4
